bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,2000,121,1879,6.05,93.95
1,2000,4000,78,1922,3.9,96.1
2,4000,6000,87,1913,4.35,95.65
3,6000,8000,48,1952,2.4,97.6
4,8000,10000,52,1948,2.6,97.4
5,10000,12000,56,1944,2.8000000000000003,97.2
6,12000,14000,41,1959,2.0500000000000003,97.95
7,14000,16000,60,1940,3.0,97.0
8,16000,18000,277,1723,13.850000000000001,86.15
9,18000,20000,2000,0,100.0,0.0
10,20000,22000,2000,0,100.0,0.0
11,22000,24000,2000,0,100.0,0.0
12,24000,26000,2000,0,100.0,0.0
13,26000,28000,2000,0,100.0,0.0
14,28000,30000,1716,284,85.8,14.200000000000003
15,30000,32000,127,1873,6.35,93.65
16,32000,34000,75,1925,3.75,96.25
17,34000,36000,51,1949,2.55,97.45
18,36000,38000,43,1957,2.15,97.85
19,38000,40000,54,1946,2.7,97.3
20,40000,41616,48,1568,2.9702970297029703,97.02970297029702
