bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,1500,215,1285,14.333333333333334,85.66666666666667
1,1500,3000,0,1500,0.0,100.0
2,3000,4500,25,1475,1.6666666666666667,98.33333333333333
3,4500,6000,28,1472,1.866666666666667,98.13333333333334
4,6000,7500,54,1446,3.5999999999999996,96.4
5,7500,9000,40,1460,2.666666666666667,97.33333333333333
6,9000,10500,28,1472,1.866666666666667,98.13333333333334
7,10500,12000,36,1464,2.4,97.6
8,12000,13500,42,1458,2.8000000000000003,97.2
9,13500,15000,19,1481,1.2666666666666666,98.73333333333333
10,15000,16500,56,1444,3.733333333333334,96.26666666666667
11,16500,18000,13,1487,0.8666666666666666,99.13333333333334
12,18000,19500,41,1459,2.7333333333333334,97.26666666666667
13,19500,21000,32,1468,2.1333333333333333,97.86666666666666
14,21000,22500,30,1470,2.0,98.0
15,22500,24000,31,1469,2.0666666666666664,97.93333333333334
16,24000,25500,38,1462,2.533333333333333,97.46666666666667
17,25500,27000,34,1466,2.2666666666666666,97.73333333333333
18,27000,28500,361,1139,24.066666666666666,75.93333333333334
19,28500,30000,798,702,53.2,46.8
20,30000,31500,733,767,48.86666666666667,51.13333333333333
21,31500,33000,918,582,61.199999999999996,38.800000000000004
22,33000,34500,774,726,51.6,48.4
23,34500,36000,724,776,48.266666666666666,51.733333333333334
24,36000,37500,867,633,57.8,42.2
25,37500,39000,842,658,56.13333333333333,43.86666666666667
26,39000,40500,743,757,49.53333333333333,50.46666666666667
27,40500,42000,780,720,52.0,48.0
28,42000,43500,750,750,50.0,50.0
29,43500,45000,711,789,47.4,52.6
30,45000,46500,899,601,59.93333333333334,40.06666666666666
31,46500,48000,912,588,60.8,39.2
32,48000,49500,793,707,52.86666666666666,47.13333333333334
33,49500,51000,968,532,64.53333333333333,35.46666666666667
34,51000,52500,779,721,51.93333333333333,48.06666666666667
35,52500,54000,965,535,64.33333333333333,35.66666666666667
36,54000,55500,802,698,53.46666666666666,46.53333333333334
37,55500,57000,962,538,64.13333333333333,35.866666666666674
38,57000,58500,922,578,61.46666666666667,38.53333333333333
39,58500,60000,950,550,63.33333333333333,36.66666666666667
40,60000,61500,785,715,52.33333333333333,47.66666666666667
41,61500,63000,909,591,60.6,39.4
42,63000,64500,841,659,56.06666666666666,43.93333333333334
43,64500,66000,836,664,55.733333333333334,44.266666666666666
44,66000,67500,797,703,53.13333333333333,46.86666666666667
45,67500,69000,971,529,64.73333333333333,35.266666666666666
46,69000,70500,842,658,56.13333333333333,43.86666666666667
47,70500,72000,875,625,58.333333333333336,41.666666666666664
48,72000,73500,831,669,55.400000000000006,44.599999999999994
49,73500,75000,868,632,57.86666666666667,42.13333333333333
50,75000,76500,906,594,60.4,39.6
51,76500,78000,825,675,55.00000000000001,44.99999999999999
52,78000,79500,867,633,57.8,42.2
53,79500,81000,840,660,56.00000000000001,43.99999999999999
54,81000,82500,897,603,59.8,40.2
55,82500,84000,909,591,60.6,39.4
56,84000,85500,747,753,49.8,50.2
57,85500,87000,768,732,51.2,48.8
58,87000,88500,914,586,60.93333333333333,39.06666666666667
59,88500,90000,689,811,45.93333333333333,54.06666666666667
60,90000,91500,867,633,57.8,42.2
61,91500,93000,875,625,58.333333333333336,41.666666666666664
62,93000,94500,840,660,56.00000000000001,43.99999999999999
63,94500,96000,798,702,53.2,46.8
64,96000,97500,744,756,49.6,50.4
65,97500,99000,758,742,50.53333333333333,49.46666666666667
66,99000,99417,6,411,1.4388489208633095,98.56115107913669
