bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,2000,215,1785,10.75,89.25
1,2000,4000,6,1994,0.3,99.7
2,4000,6000,47,1953,2.35,97.65
3,6000,8000,63,1937,3.15,96.85
4,8000,10000,51,1949,2.55,97.45
5,10000,12000,44,1956,2.1999999999999997,97.8
6,12000,14000,53,1947,2.65,97.35
7,14000,16000,61,1939,3.05,96.95
8,16000,18000,16,1984,0.8,99.2
9,18000,20000,53,1947,2.65,97.35
10,20000,22000,35,1965,1.7500000000000002,98.25
11,22000,24000,46,1954,2.3,97.7
12,24000,26000,50,1950,2.5,97.5
13,26000,28000,59,1941,2.9499999999999997,97.05
14,28000,30000,1122,878,56.10000000000001,43.89999999999999
15,30000,32000,1029,971,51.449999999999996,48.550000000000004
16,32000,34000,1070,930,53.5,46.5
17,34000,36000,1050,950,52.5,47.5
18,36000,38000,1085,915,54.25,45.75
19,38000,40000,1032,968,51.6,48.4
20,40000,42000,1115,885,55.75,44.25
21,42000,44000,1005,995,50.24999999999999,49.75000000000001
22,44000,46000,1040,960,52.0,48.0
23,46000,48000,1227,773,61.35,38.65
24,48000,50000,1015,985,50.74999999999999,49.25000000000001
25,50000,52000,1324,676,66.2,33.8
26,52000,54000,1166,834,58.3,41.7
27,54000,56000,1060,940,53.0,47.0
28,56000,58000,1273,727,63.65,36.35
29,58000,60000,1303,697,65.14999999999999,34.85000000000001
30,60000,62000,971,1029,48.55,51.45
31,62000,64000,1185,815,59.25,40.75
32,64000,66000,1215,785,60.75000000000001,39.24999999999999
33,66000,68000,971,1029,48.55,51.45
34,68000,70000,1243,757,62.150000000000006,37.849999999999994
35,70000,72000,1271,729,63.55,36.45
36,72000,74000,1185,815,59.25,40.75
37,74000,76000,1027,973,51.349999999999994,48.650000000000006
38,76000,78000,1218,782,60.9,39.1
39,78000,80000,1231,769,61.550000000000004,38.449999999999996
40,80000,82000,1193,807,59.650000000000006,40.349999999999994
41,82000,84000,1089,911,54.449999999999996,45.550000000000004
42,84000,86000,1135,865,56.75,43.25
43,86000,88000,990,1010,49.5,50.5
44,88000,90000,993,1007,49.65,50.35
45,90000,92000,1052,948,52.6,47.4
46,92000,94000,1186,814,59.3,40.7
47,94000,96000,1142,858,57.099999999999994,42.900000000000006
48,96000,98000,1139,861,56.95,43.05
49,98000,99417,369,1048,26.040931545518703,73.9590684544813
