process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
0,safety,16502,16035,467,0,0,0,0,0,137349,45783,45783
1,temp_monitor,16502,15,16487,50,0,0,0,0,0,51,50
2,stepper,16502,17,16485,0,0,0,0,126,126,0,126
3,gcode_parser,16502,443,16059,1250,1250,0,0,0,0,0,1250
0,temp_monitor,17002,17002,0,220,0,0,0,0,0,222,220
0,status_led,17502,43,17459,0,0,0,0,0,8,0,8
1,temp_monitor,17502,386,17116,75,0,0,0,0,0,76,75
2,gcode_parser,17502,17073,429,1870,1870,0,0,0,0,0,1870
0,gcode_parser,18002,2510,15492,949,949,0,0,0,0,0,949
1,stepper,18002,203,17799,0,0,0,0,96,96,0,96
2,power,18002,13271,4731,1173,1173,0,0,2346,0,0,301460
3,network,18002,2027,15975,1173,1173,0,0,2346,0,0,301460
4,status_led,18002,1,18001,0,0,0,0,0,5,0,4
0,safety,18502,18502,0,0,0,0,0,0,523060,174353,174353
0,gcode_parser,19002,19002,0,5871,5872,0,0,0,0,0,5871
0,safety,19502,19502,0,0,0,0,0,0,551353,183784,183784
0,power,20002,5968,14034,1647,1648,0,0,3295,0,0,423481
1,stepper,20002,17,19985,0,0,0,0,135,135,0,135
2,status_led,20002,1,20001,0,0,0,0,0,6,0,6
3,safety,20002,14016,5986,0,0,0,0,0,146544,48848,48848
0,network,20502,14822,5680,1607,1608,0,0,3215,0,0,413159
1,power,20502,2827,17675,1607,1608,0,0,3215,0,0,413159
2,temp_monitor,20502,115,20387,52,0,0,0,0,0,53,52
3,gcode_parser,20502,2738,17764,1301,1302,0,0,0,0,0,1301
0,power,21002,4560,16442,1381,1381,0,0,2762,0,0,354917
1,temp_monitor,21002,106,20896,44,0,0,0,0,0,45,44
2,gcode_parser,21002,2892,18110,1118,1118,0,0,0,0,0,1118
3,network,21002,13436,7566,1381,1381,0,0,2762,0,0,354917
4,status_led,21002,8,20994,0,0,0,0,0,6,0,5
0,power,21502,21502,0,5629,5631,0,0,11259,0,0,1446671
0,power,22002,5082,16920,1746,1746,0,0,3492,0,0,448722
1,temp_monitor,22002,138,21864,56,0,0,0,0,0,57,56
2,status_led,22002,11,21991,0,0,0,0,0,6,0,6
3,network,22002,16771,5231,1746,1746,0,0,3492,0,0,448722
0,safety,22502,15571,6931,0,0,0,0,0,166407,55469,55469
1,stepper,22502,102,22400,0,0,0,0,153,153,0,153
2,status_led,22502,3,22499,0,0,0,0,0,7,0,7
3,power,22502,6902,15600,1871,1871,0,0,3742,0,0,480847
0,power,23002,19736,3266,3571,3571,0,0,7142,0,0,917747
1,gcode_parser,23002,3271,19731,2892,2893,0,0,0,0,0,2892
0,stepper,23502,282,23220,0,0,0,0,126,126,0,126
1,network,23502,6431,17071,1537,1538,0,0,3075,0,0,395159
2,status_led,23502,5,23497,0,0,0,0,0,6,0,6
3,gcode_parser,23502,3225,20277,1245,1245,0,0,0,0,0,1245
4,power,23502,13559,9943,1537,1538,0,0,3075,0,0,395159
0,network,24002,17741,6261,3129,3129,0,0,6258,0,0,804153
1,power,24002,6261,17741,3129,3129,0,0,6258,0,0,804153
0,power,24502,24318,184,2883,2883,0,0,5766,0,0,740931
1,status_led,24502,12,24490,0,0,0,0,0,10,0,10
2,temp_monitor,24502,381,24121,93,0,0,0,0,0,94,93
0,status_led,25002,14,24988,0,0,0,0,0,7,0,7
1,safety,25002,15843,9159,0,0,0,0,0,167880,55960,55960
2,power,25002,5913,19089,1887,1888,0,0,3774,0,0,484959
3,network,25002,3232,21770,1887,1888,0,0,3774,0,0,484959
0,network,25502,18563,6939,2505,2506,0,0,5010,0,0,643785
1,temp_monitor,25502,118,25384,81,0,0,0,0,0,82,81
2,power,25502,6821,18681,2505,2506,0,0,5010,0,0,643785
0,stepper,26002,525,25477,0,0,0,0,193,193,0,193
1,temp_monitor,26002,181,25821,76,0,0,0,0,0,77,76
2,status_led,26002,3,25999,0,0,0,0,0,8,0,8
3,network,26002,25366,636,2358,2358,0,0,4716,0,0,606006
0,stepper,26502,26502,0,0,0,0,0,861,862,0,861
0,network,27002,19961,7041,3520,3521,0,0,7041,0,0,904713
1,power,27002,7041,19961,3520,3521,0,0,7041,0,0,904712
0,gcode_parser,27502,26156,1346,4383,4384,0,0,0,0,0,4383
1,stepper,27502,1346,26156,0,0,0,0,442,443,0,442
0,gcode_parser,28002,3786,24216,1769,1769,0,0,0,0,0,1769
1,power,28002,18720,9282,2185,2185,0,0,4370,0,0,561545
2,temp_monitor,28002,128,27874,71,0,0,0,0,0,72,71
3,network,28002,5371,22631,2185,2185,0,0,4370,0,0,561545
0,gcode_parser,28502,1078,27424,4023,4023,0,0,0,0,0,4023
1,safety,28502,27424,1078,0,0,0,0,0,442081,147360,147360
0,safety,29002,29000,2,0,0,0,0,0,459210,153070,153069
1,status_led,29002,2,29000,0,0,0,0,0,17,0,17
0,power,29502,25318,4184,4581,4581,0,0,9162,0,0,1177317
1,gcode_parser,29502,4188,25314,3710,3711,0,0,0,0,0,3710
0,stepper,30002,41,29961,0,0,0,0,204,204,0,204
1,safety,30002,20885,9117,0,0,0,0,0,221904,73968,73968
2,status_led,30002,4,29998,0,0,0,0,0,9,0,9
3,network,30002,9072,20930,2495,2495,0,0,4989,0,0,641214
0,stepper,30502,43,30459,0,0,0,0,170,170,0,170
1,network,30502,8846,21656,2079,2079,0,0,4158,0,0,534303
2,safety,30502,21022,9480,0,0,0,0,0,184911,61637,61637
3,gcode_parser,30502,584,29918,1683,1683,0,0,0,0,0,1683
4,temp_monitor,30502,8,30494,67,0,0,0,0,0,68,67
0,gcode_parser,31002,29482,1520,4942,4942,0,0,0,0,0,4942
1,stepper,31002,1520,29482,0,0,0,0,499,500,0,499
0,safety,31502,31459,43,0,0,0,0,0,498717,166239,166239
1,stepper,31502,43,31459,0,0,0,0,458,458,0,458
0,safety,32002,31999,3,0,0,0,0,0,506733,168911,168911
1,status_led,32002,1001,31001,0,0,0,0,0,19,0,19
0,status_led,32502,15,32487,0,0,0,0,0,8,0,8
