process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
0,stepper,19002,120,18882,0,0,0,0,188,188,0,188
1,safety,19002,18404,598,0,0,0,0,0,204897,68299,68299
2,gcode_parser,19002,558,18444,1865,1865,0,0,0,0,0,1865
0,power,19502,6132,13370,2054,2054,0,0,4108,0,0,527878
1,temp_monitor,19502,16,19486,66,0,0,0,0,0,67,66
2,safety,19502,13354,6148,0,0,0,0,0,182698,60899,60899
0,temp_monitor,20002,41,19961,78,0,0,0,0,0,79,78
1,safety,20002,19381,621,0,0,0,0,0,215691,71897,71897
2,gcode_parser,20002,584,19418,1963,1963,0,0,0,0,0,1963
0,power,20502,7212,13290,2943,2944,0,0,5887,0,0,756427
1,safety,20502,13291,7211,0,0,0,0,0,261835,87278,87278
0,safety,21002,20950,52,0,0,0,0,0,176799,58933,58932
1,stepper,21002,26,20976,0,0,0,0,163,163,0,163
2,temp_monitor,21002,23,20979,64,0,0,0,0,0,65,64
3,status_led,21002,3,20999,0,0,0,0,0,7,0,7
0,status_led,21502,761,20741,0,0,0,0,0,6,0,6
1,temp_monitor,21502,135,21367,51,0,0,0,0,0,52,51
2,gcode_parser,21502,3336,18166,1285,1285,0,0,0,0,0,1285
3,network,21502,17747,3755,1585,1586,0,0,3171,0,0,407551
4,stepper,21502,270,21232,0,0,0,0,130,130,0,130
0,power,22002,6202,15800,1513,1513,0,0,3026,0,0,388841
1,safety,22002,15346,6656,0,0,0,0,0,134565,44855,44855
2,status_led,22002,1,22001,0,0,0,0,0,5,0,5
3,stepper,22002,16,21986,0,0,0,0,124,124,0,124
4,gcode_parser,22002,437,21565,1225,1225,0,0,0,0,0,1225
0,temp_monitor,22502,34,22468,45,0,0,0,0,0,46,45
1,power,22502,4358,18144,1394,1395,0,0,2789,0,0,358258
2,status_led,22502,0,22502,0,0,0,0,0,5,0,5
3,safety,22502,14518,7984,0,0,0,0,0,124023,41341,41341
4,network,22502,3592,18910,1394,1395,0,0,2789,0,0,358258
0,safety,23002,23002,0,0,0,0,0,0,650374,216791,216791
0,stepper,23502,23502,0,0,0,0,0,764,765,0,764
0,safety,24002,15613,8389,0,0,0,0,0,306633,102211,102211
1,power,24002,8390,15612,3447,3447,0,0,6894,0,0,885879
0,status_led,24502,1838,22664,0,0,0,0,0,8,0,8
1,safety,24502,24424,78,0,0,0,0,0,206265,68755,68755
2,temp_monitor,24502,28,24474,75,0,0,0,0,0,76,75
3,stepper,24502,34,24468,0,0,0,0,190,190,0,190
0,power,25002,4811,20191,1527,1527,0,0,3054,0,0,392439
1,temp_monitor,25002,12,24990,49,0,0,0,0,0,50,49
2,stepper,25002,122,24880,0,0,0,0,125,125,0,125
3,network,25002,4287,20715,1527,1527,0,0,3054,0,0,392439
4,safety,25002,15869,9133,0,0,0,0,0,135835,45278,45278
0,power,25502,24876,626,2362,2362,0,0,4723,0,0,607033
1,status_led,25502,10,25492,0,0,0,0,0,8,0,8
2,temp_monitor,25502,500,25002,76,0,0,0,0,0,77,76
3,stepper,25502,427,25075,0,0,0,0,193,193,0,193
0,power,26002,26002,0,6808,6809,0,0,13616,0,0,1749656
0,status_led,26502,275,26227,0,0,0,0,0,15,0,15
1,power,26502,26475,27,4328,4328,0,0,8655,0,0,1112295
0,stepper,27002,37,26965,0,0,0,0,230,230,0,230
1,safety,27002,18311,8691,0,0,0,0,0,250347,83449,83449
2,power,27002,8654,18348,2814,2815,0,0,5628,0,0,723198
0,power,27502,27179,323,4486,4486,0,0,8972,0,0,1152902
1,stepper,27502,334,27168,0,0,0,0,367,368,0,367
0,temp_monitor,28002,28002,0,363,0,0,0,0,0,365,363
0,power,28502,8841,19661,2971,2972,0,0,5943,0,0,763782
1,gcode_parser,28502,678,27824,2405,2406,0,0,0,0,0,2405
2,safety,28502,18983,9519,0,0,0,0,0,264334,88111,88111
0,status_led,29002,20,28982,0,0,0,0,0,7,0,7
1,temp_monitor,29002,185,28817,62,0,0,0,0,0,63,62
2,network,29002,5963,23039,1902,1903,0,0,3805,0,0,488814
3,gcode_parser,29002,3965,25037,1540,1540,0,0,0,0,0,1540
4,power,29002,18900,10102,1902,1903,0,0,3805,0,0,488814
0,status_led,29502,64,29438,0,0,0,0,0,13,0,13
1,gcode_parser,29502,28789,713,3153,3153,0,0,0,0,0,3153
2,temp_monitor,29502,649,28853,127,0,0,0,0,0,128,127
0,power,30002,5010,24992,1889,1890,0,0,3779,0,0,485700
1,gcode_parser,30002,589,29413,1530,1530,0,0,0,0,0,1530
2,safety,30002,19083,10919,0,0,0,0,0,168075,56025,56025
3,temp_monitor,30002,20,29982,61,0,0,0,0,0,62,61
4,network,30002,5301,24701,1889,1890,0,0,3779,0,0,485699
0,stepper,30502,30502,0,0,0,0,0,991,992,0,991
0,temp_monitor,31002,827,30175,198,0,0,0,0,0,199,198
