process,name,timestamp,running_time,idle_time,uart_transmit_calls,uart_receive_calls,i2c_read_calls,i2d_write_calls,spi_transfer_calls,gpio_interrupt_calls,adc_read_calls,sleep_calls
2,network,17502,2959,14543,1719,1719,0,0,3438,0,0,441783
0,safety,18002,18002,0,0,0,0,0,0,508915,169638,169638
0,stepper,18502,18502,0,0,0,0,0,601,602,0,601
0,gcode_parser,19002,2698,16304,2389,2389,0,0,0,0,0,2389
1,power,19002,16308,2694,2950,2950,0,0,5899,0,0,758149
0,gcode_parser,19502,2762,16740,2452,2452,0,0,0,0,0,2452
1,power,19502,16740,2762,3027,3028,0,0,6055,0,0,777986
0,power,20002,19875,127,3139,3139,0,0,6278,0,0,806723
1,temp_monitor,20002,175,19827,102,0,0,0,0,0,103,102
0,power,20502,16855,3647,2014,2014,0,0,4028,0,0,517598
1,network,20502,3523,16979,2014,2014,0,0,4028,0,0,517598
2,temp_monitor,20502,286,20216,65,0,0,0,0,0,66,65
0,gcode_parser,21002,2686,18316,1632,1632,0,0,0,0,0,1632
1,power,21002,14581,6421,2017,2017,0,0,4034,0,0,518368
2,network,21002,3743,17259,2017,2017,0,0,4034,0,0,518368
0,safety,21502,15060,6442,0,0,0,0,0,131478,43826,43826
1,gcode_parser,21502,390,21112,1197,1197,0,0,0,0,0,1197
2,stepper,21502,20,21482,0,0,0,0,121,121,0,121
3,network,21502,6031,15471,1478,1478,0,0,2956,0,0,379846
4,status_led,21502,1,21501,0,0,0,0,0,5,0,5
0,safety,22002,14805,7197,0,0,0,0,0,203952,67984,67984
1,stepper,22002,19,21983,0,0,0,0,187,187,0,187
2,network,22002,7179,14823,2293,2293,0,0,4586,0,0,589301
0,safety,22502,15763,6739,0,0,0,0,0,137673,45891,45891
1,gcode_parser,22502,436,22066,1253,1253,0,0,0,0,0,1253
2,network,22502,6282,16220,1548,1548,0,0,3096,0,0,397836
3,stepper,22502,20,22482,0,0,0,0,127,127,0,127
4,status_led,22502,1,22501,0,0,0,0,0,6,0,6
0,safety,23002,23002,0,0,0,0,0,0,650374,216791,216791
0,gcode_parser,23502,3731,19771,2193,2193,0,0,0,0,0,2193
1,power,23502,19640,3862,2709,2710,0,0,5419,0,0,696438
2,temp_monitor,23502,140,23362,88,0,0,0,0,0,89,88
0,temp_monitor,24002,498,23504,103,0,0,0,0,0,104,103
1,gcode_parser,24002,22291,1711,2565,2565,0,0,0,0,0,2565
2,stepper,24002,1213,22789,0,0,0,0,260,261,0,260
0,power,24502,7260,17242,2037,2037,0,0,4074,0,0,523509
1,safety,24502,16717,7785,0,0,0,0,0,181170,60390,60390
2,stepper,24502,34,24468,0,0,0,0,167,167,0,167
3,gcode_parser,24502,498,24004,1649,1649,0,0,0,0,0,1649
0,power,25002,5513,19489,1984,1985,0,0,3969,0,0,509988
1,status_led,25002,13,24989,0,0,0,0,0,7,0,7
2,temp_monitor,25002,159,24843,64,0,0,0,0,0,65,64
3,network,25002,19317,5685,1984,1985,0,0,3969,0,0,509989
0,gcode_parser,25502,736,24766,1933,1933,0,0,0,0,0,1933
1,temp_monitor,25502,33,25469,77,0,0,0,0,0,78,77
2,safety,25502,24698,804,0,0,0,0,0,212370,70790,70790
3,stepper,25502,35,25467,0,0,0,0,195,195,0,195
0,status_led,26002,26002,0,0,0,0,0,0,35,0,34
