bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,2000,107,1893,5.35,94.65
1,2000,4000,66,1934,3.3000000000000003,96.7
2,4000,6000,64,1936,3.2,96.8
3,6000,8000,31,1969,1.55,98.45
4,8000,10000,25,1975,1.25,98.75
5,10000,12000,28,1972,1.4000000000000001,98.6
6,12000,14000,39,1961,1.95,98.05
7,14000,16000,70,1930,3.5000000000000004,96.5
8,16000,18000,52,1948,2.6,97.4
9,18000,20000,52,1948,2.6,97.4
10,20000,22000,33,1967,1.6500000000000001,98.35
11,22000,24000,31,1969,1.55,98.45
12,24000,26000,23,1977,1.15,98.85
13,26000,28000,25,1975,1.25,98.75
14,28000,30000,35,1965,1.7500000000000002,98.25
15,30000,32000,78,1922,3.9,96.1
16,32000,34000,9,1991,0.44999999999999996,99.55
17,34000,36000,60,1940,3.0,97.0
18,36000,38000,68,1932,3.4000000000000004,96.6
19,38000,40000,51,1949,2.55,97.45
20,40000,42000,88,1912,4.3999999999999995,95.6
21,42000,44000,93,1907,4.65,95.35
22,44000,46000,62,1938,3.1,96.9
23,46000,48000,37,1963,1.8499999999999999,98.15
24,48000,50000,49,1951,2.45,97.55
25,50000,52000,35,1965,1.7500000000000002,98.25
26,52000,54000,35,1965,1.7500000000000002,98.25
27,54000,56000,69,1931,3.45,96.55
28,56000,58000,61,1939,3.05,96.95
29,58000,60000,41,1959,2.0500000000000003,97.95
30,60000,62000,46,1954,2.3,97.7
31,62000,64000,43,1957,2.15,97.85
32,64000,66000,81,1919,4.05,95.95
33,66000,68000,37,1963,1.8499999999999999,98.15
34,68000,70000,37,1963,1.8499999999999999,98.15
35,70000,72000,86,1914,4.3,95.7
36,72000,73595,17,1578,1.0658307210031348,98.93416927899686
