bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,149581837,149583837,136,1864,6.800000000000001,93.2
1,149583837,149585837,84,1916,4.2,95.8
2,149585837,149587837,66,1934,3.3000000000000003,96.7
3,149587837,149589837,38,1962,1.9,98.1
4,149589837,149591837,54,1946,2.7,97.3
5,149591837,149593837,55,1945,2.75,97.25
6,149593837,149595837,50,1950,2.5,97.5
7,149595837,149597837,44,1956,2.1999999999999997,97.8
8,149597837,149599837,758,1242,37.9,62.1
9,149599837,149601837,2000,0,100.0,0.0
10,149601837,149603837,2000,0,100.0,0.0
11,149603837,149605837,2000,0,100.0,0.0
12,149605837,149607837,2000,0,100.0,0.0
13,149607837,149609837,2000,0,100.0,0.0
14,149609837,149611837,2000,0,100.0,0.0
15,149611837,149613837,2000,0,100.0,0.0
16,149613837,149615837,2000,0,100.0,0.0
17,149615837,149617837,2000,0,100.0,0.0
18,149617837,149619837,2000,0,100.0,0.0
19,149619837,149621837,2000,0,100.0,0.0
20,149621837,149623837,2000,0,100.0,0.0
21,149623837,149625837,2000,0,100.0,0.0
22,149625837,149627837,2000,0,100.0,0.0
23,149627837,149629837,2000,0,100.0,0.0
24,149629837,149631837,2000,0,100.0,0.0
25,149631837,149633837,2000,0,100.0,0.0
26,149633837,149635837,2000,0,100.0,0.0
27,149635837,149637837,2000,0,100.0,0.0
28,149637837,149639837,2000,0,100.0,0.0
29,149639837,149641837,2000,0,100.0,0.0
30,149641837,149643837,2000,0,100.0,0.0
31,149643837,149645837,2000,0,100.0,0.0
32,149645837,149647837,2000,0,100.0,0.0
33,149647837,149649837,2000,0,100.0,0.0
34,149649837,149651837,2000,0,100.0,0.0
35,149651837,149653837,2000,0,100.0,0.0
36,149653837,149655837,2000,0,100.0,0.0
37,149655837,149657837,2000,0,100.0,0.0
38,149657837,149659837,2000,0,100.0,0.0
39,149659837,149661837,2000,0,100.0,0.0
40,149661837,149663837,2000,0,100.0,0.0
41,149663837,149665837,2000,0,100.0,0.0
42,149665837,149667837,2000,0,100.0,0.0
43,149667837,149669837,2000,0,100.0,0.0
44,149669837,149671837,2000,0,100.0,0.0
45,149671837,149673837,2000,0,100.0,0.0
46,149673837,149675837,2000,0,100.0,0.0
47,149675837,149677837,2000,0,100.0,0.0
48,149677837,149679837,2000,0,100.0,0.0
49,149679837,149681837,2000,0,100.0,0.0
50,149681837,149683837,2000,0,100.0,0.0
51,149683837,149685837,2000,0,100.0,0.0
52,149685837,149687837,2000,0,100.0,0.0
53,149687837,149689837,2000,0,100.0,0.0
54,149689837,149691837,2000,0,100.0,0.0
55,149691837,149693837,2000,0,100.0,0.0
56,149693837,149695837,2000,0,100.0,0.0
57,149695837,149697837,2000,0,100.0,0.0
58,149697837,149699837,2000,0,100.0,0.0
59,149699837,149701837,2000,0,100.0,0.0
60,149701837,149703837,2000,0,100.0,0.0
61,149703837,149705837,2000,0,100.0,0.0
62,149705837,149707837,2000,0,100.0,0.0
63,149707837,149709837,2000,0,100.0,0.0
64,149709837,149711837,2000,0,100.0,0.0
65,149711837,149713837,2000,0,100.0,0.0
66,149713837,149715837,2000,0,100.0,0.0
67,149715837,149717837,2000,0,100.0,0.0
68,149717837,149719837,2000,0,100.0,0.0
69,149719837,149721837,2000,0,100.0,0.0
70,149721837,149723837,2000,0,100.0,0.0
71,149723837,149725837,2000,0,100.0,0.0
72,149725837,149727837,2000,0,100.0,0.0
73,149727837,149729837,2000,0,100.0,0.0
74,149729837,149731837,2000,0,100.0,0.0
75,149731837,149733837,2000,0,100.0,0.0
76,149733837,149735837,2000,0,100.0,0.0
77,149735837,149737837,2000,0,100.0,0.0
78,149737837,149739837,2000,0,100.0,0.0
79,149739837,149741837,2000,0,100.0,0.0
80,149741837,149743837,2000,0,100.0,0.0
81,149743837,149745837,2000,0,100.0,0.0
82,149745837,149747837,2000,0,100.0,0.0
83,149747837,149749837,2000,0,100.0,0.0
84,149749837,149751837,2000,0,100.0,0.0
85,149751837,149753837,2000,0,100.0,0.0
86,149753837,149755837,2000,0,100.0,0.0
87,149755837,149757837,2000,0,100.0,0.0
88,149757837,149759837,2000,0,100.0,0.0
89,149759837,149761837,2000,0,100.0,0.0
90,149761837,149763837,2000,0,100.0,0.0
91,149763837,149765837,2000,0,100.0,0.0
92,149765837,149767837,2000,0,100.0,0.0
93,149767837,149769837,2000,0,100.0,0.0
94,149769837,149771837,2000,0,100.0,0.0
95,149771837,149773837,2000,0,100.0,0.0
96,149773837,149775837,2000,0,100.0,0.0
97,149775837,149777837,2000,0,100.0,0.0
98,149777837,149779837,2000,0,100.0,0.0
99,149779837,149781837,2000,0,100.0,0.0
100,149781837,149783837,2000,0,100.0,0.0
101,149783837,149785837,2000,0,100.0,0.0
102,149785837,149787837,2000,0,100.0,0.0
103,149787837,149789837,2000,0,100.0,0.0
104,149789837,149791837,2000,0,100.0,0.0
105,149791837,149793837,2000,0,100.0,0.0
106,149793837,149795837,2000,0,100.0,0.0
107,149795837,149797837,2000,0,100.0,0.0
108,149797837,149799837,2000,0,100.0,0.0
109,149799837,149801837,2000,0,100.0,0.0
110,149801837,149803837,2000,0,100.0,0.0
111,149803837,149805837,2000,0,100.0,0.0
112,149805837,149807837,2000,0,100.0,0.0
113,149807837,149809837,2000,0,100.0,0.0
114,149809837,149811837,2000,0,100.0,0.0
115,149811837,149813837,2000,0,100.0,0.0
116,149813837,149815837,2000,0,100.0,0.0
117,149815837,149817837,2000,0,100.0,0.0
118,149817837,149819837,2000,0,100.0,0.0
119,149819837,149821837,2000,0,100.0,0.0
120,149821837,149823837,2000,0,100.0,0.0
121,149823837,149825837,2000,0,100.0,0.0
122,149825837,149827837,2000,0,100.0,0.0
123,149827837,149829837,2000,0,100.0,0.0
124,149829837,149831837,2000,0,100.0,0.0
125,149831837,149833837,2000,0,100.0,0.0
126,149833837,149835837,2000,0,100.0,0.0
127,149835837,149837837,2000,0,100.0,0.0
128,149837837,149839837,2000,0,100.0,0.0
129,149839837,149841837,2000,0,100.0,0.0
130,149841837,149843837,2000,0,100.0,0.0
131,149843837,149845837,2000,0,100.0,0.0
132,149845837,149847837,2000,0,100.0,0.0
133,149847837,149849837,2000,0,100.0,0.0
134,149849837,149851837,2000,0,100.0,0.0
135,149851837,149853837,2000,0,100.0,0.0
136,149853837,149855837,2000,0,100.0,0.0
137,149855837,149857837,2000,0,100.0,0.0
138,149857837,149859837,2000,0,100.0,0.0
139,149859837,149861837,2000,0,100.0,0.0
140,149861837,149863837,2000,0,100.0,0.0
141,149863837,149865837,2000,0,100.0,0.0
142,149865837,149867837,2000,0,100.0,0.0
143,149867837,149869837,2000,0,100.0,0.0
144,149869837,149871837,2000,0,100.0,0.0
145,149871837,149873837,2000,0,100.0,0.0
146,149873837,149875837,2000,0,100.0,0.0
147,149875837,149877837,2000,0,100.0,0.0
148,149877837,149879837,2000,0,100.0,0.0
149,149879837,149881837,2000,0,100.0,0.0
150,149881837,149883837,2000,0,100.0,0.0
151,149883837,149885837,2000,0,100.0,0.0
152,149885837,149887837,2000,0,100.0,0.0
153,149887837,149889837,2000,0,100.0,0.0
154,149889837,149891837,2000,0,100.0,0.0
155,149891837,149893837,2000,0,100.0,0.0
156,149893837,149895837,2000,0,100.0,0.0
157,149895837,149897837,2000,0,100.0,0.0
158,149897837,149899837,2000,0,100.0,0.0
159,149899837,149901837,2000,0,100.0,0.0
160,149901837,149903837,2000,0,100.0,0.0
161,149903837,149905837,2000,0,100.0,0.0
162,149905837,149907837,2000,0,100.0,0.0
163,149907837,149909837,2000,0,100.0,0.0
164,149909837,149911837,2000,0,100.0,0.0
165,149911837,149913837,2000,0,100.0,0.0
166,149913837,149915837,2000,0,100.0,0.0
167,149915837,149917837,2000,0,100.0,0.0
168,149917837,149919837,2000,0,100.0,0.0
169,149919837,149921837,2000,0,100.0,0.0
170,149921837,149923837,2000,0,100.0,0.0
171,149923837,149925837,2000,0,100.0,0.0
172,149925837,149927837,2000,0,100.0,0.0
173,149927837,149929837,2000,0,100.0,0.0
174,149929837,149931837,2000,0,100.0,0.0
175,149931837,149933837,2000,0,100.0,0.0
176,149933837,149935837,2000,0,100.0,0.0
177,149935837,149937837,2000,0,100.0,0.0
178,149937837,149939837,2000,0,100.0,0.0
179,149939837,149941837,2000,0,100.0,0.0
180,149941837,149943837,2000,0,100.0,0.0
181,149943837,149945837,2000,0,100.0,0.0
182,149945837,149947837,2000,0,100.0,0.0
183,149947837,149949837,2000,0,100.0,0.0
184,149949837,149951837,2000,0,100.0,0.0
185,149951837,149953837,2000,0,100.0,0.0
186,149953837,149955837,2000,0,100.0,0.0
187,149955837,149957837,2000,0,100.0,0.0
188,149957837,149959837,2000,0,100.0,0.0
189,149959837,149961837,2000,0,100.0,0.0
190,149961837,149963837,2000,0,100.0,0.0
191,149963837,149965837,2000,0,100.0,0.0
192,149965837,149967837,2000,0,100.0,0.0
193,149967837,149969837,2000,0,100.0,0.0
194,149969837,149971837,2000,0,100.0,0.0
195,149971837,149973837,2000,0,100.0,0.0
196,149973837,149975837,2000,0,100.0,0.0
197,149975837,149977837,2000,0,100.0,0.0
198,149977837,149979837,2000,0,100.0,0.0
199,149979837,149981837,2000,0,100.0,0.0
200,149981837,149983837,2000,0,100.0,0.0
201,149983837,149985837,2000,0,100.0,0.0
202,149985837,149987837,2000,0,100.0,0.0
203,149987837,149989837,2000,0,100.0,0.0
204,149989837,149991837,2000,0,100.0,0.0
205,149991837,149993837,2000,0,100.0,0.0
206,149993837,149995837,2000,0,100.0,0.0
207,149995837,149997837,2000,0,100.0,0.0
208,149997837,149999837,2000,0,100.0,0.0
209,149999837,150001837,2000,0,100.0,0.0
210,150001837,150003837,2000,0,100.0,0.0
211,150003837,150005837,2000,0,100.0,0.0
212,150005837,150007837,2000,0,100.0,0.0
213,150007837,150009837,2000,0,100.0,0.0
214,150009837,150011837,2000,0,100.0,0.0
215,150011837,150013837,2000,0,100.0,0.0
216,150013837,150015837,2000,0,100.0,0.0
