timestamp,relative_time,pid,comm,uid,syscall,duration_us
5513.441607148,39.562055376,17857,chrt,0,execve,6.396
5513.441936124,39.562384352,17857,chrt,0,execve,4.782
5513.442229065,39.562677293,17857,dd,0,execve,185.866
5513.442568712,39.563016940,17857,dd,0,brk,0.734
5513.444451565,39.564899793,17857,dd,0,access,6.886
5513.444573174,39.565021402,17857,dd,0,openat,5.268
5513.444678811,39.565127039,17857,dd,0,fstat,1.482
5513.444784547,39.565232775,17857,dd,0,mmap,9.247
5513.444893044,39.565341272,17857,dd,0,close,0.810
5513.444996735,39.565444963,17857,dd,0,openat,3.574
5513.445099021,39.565547249,17857,dd,0,read,2.571
5513.445346448,39.565794676,17857,dd,0,pread64,1.555
5513.445446725,39.565894953,17857,dd,0,fstat,1.076
5513.445547205,39.565995433,17857,dd,0,mmap,5.153
5513.445662805,39.566111033,17857,dd,0,pread64,1.116
5513.445765222,39.566213450,17857,dd,0,mmap,6.088
5513.445869863,39.566318091,17857,dd,0,mmap,13.814
5513.445982916,39.566431144,17857,dd,0,mmap,7.984
5513.446237437,39.566685665,17857,dd,0,mmap,13.559
5513.446357049,39.566805277,17857,dd,0,mmap,4.241
5513.446472716,39.566920944,17857,dd,0,close,0.843
5513.446585683,39.567033911,17857,dd,0,mmap,3.419
5513.446692429,39.567140657,17857,dd,0,syscall_158,0.646
5513.446793655,39.567241883,17857,dd,0,syscall_218,0.638
5513.446888985,39.567337213,17857,dd,0,syscall_273,0.501
5513.446985312,39.567433540,17857,dd,0,syscall_334,0.623
5513.447265909,39.567714137,17857,dd,0,mprotect,6.992
5513.447393462,39.567841690,17857,dd,0,mprotect,4.131
5513.447497389,39.567945617,17857,dd,0,mprotect,5.646
5513.447609364,39.568057592,17857,dd,0,syscall_302,1.048
5513.447716722,39.568164950,17857,dd,0,syscall_318,2.215
5513.447816065,39.568264293,17857,dd,0,munmap,9.777
5513.447941144,39.568389372,17857,dd,0,rt_sigaction,1.352
5513.448238372,39.568686600,17857,dd,0,rt_sigaction,0.737
5513.448336131,39.568784359,17857,dd,0,rt_sigaction,0.510
5513.448473733,39.568921961,17857,dd,0,brk,0.811
5513.448570762,39.569018990,17857,dd,0,brk,3.520
5513.448675125,39.569123353,17857,dd,0,openat,5.650
5513.448778950,39.569227178,17857,dd,0,openat,4.783
5513.448882008,39.569330236,17857,dd,0,fstat,1.222
5513.448982026,39.569430254,17857,dd,0,read,3.106
5513.449222656,39.569670884,17857,dd,0,read,1.070
5513.449320895,39.569769123,17857,dd,0,close,1.726
5513.449423585,39.569871813,17857,dd,0,openat,2.624
5513.449520696,39.569968924,17857,dd,0,openat,3.937
5513.449619827,39.570068055,17857,dd,0,fstat,0.991
5513.449717215,39.570165443,17857,dd,0,mmap,9.206
5513.449822427,39.570270655,17857,dd,0,close,0.578
5513.449920482,39.570368710,17857,dd,0,openat,3.087
5513.450023579,39.570471807,17857,dd,0,openat,3.178
5513.450247117,39.570695345,17857,dd,0,fstat,0.949
5513.450347155,39.570795383,17857,dd,0,read,1.525
5513.450467180,39.570915408,17857,dd,0,read,0.864
5513.450565797,39.571014025,17857,dd,0,close,1.858
5513.450797588,39.571245816,17857,dd,0,openat,10.767
5513.450976752,39.571424980,17857,dd,0,fstat,1.247
5513.451217724,39.571665952,17857,dd,0,syscall_217,11.184
5513.451339742,39.571787970,17857,dd,0,openat,3.918
5513.451440440,39.571888668,17857,dd,0,fstat,1.085
5513.451538834,39.571987062,17857,dd,0,read,2.495
5513.451680725,39.572128953,17857,dd,0,read,1.604
5513.451883811,39.572332039,17857,dd,0,read,11.107
5513.452063038,39.572511266,17857,dd,0,read,1.539
5513.452346378,39.572794606,17857,dd,0,read,1.548
5513.452508661,39.572956889,17857,dd,0,read,1.695
5513.452690301,39.573138529,17857,dd,0,read,1.634
5513.452869462,39.573317690,17857,dd,0,read,1.529
5513.453094283,39.573542511,17857,dd,0,read,1.442
5513.453372055,39.573820283,17857,dd,0,brk,6.361
5513.453519868,39.573968096,17857,dd,0,read,1.526
5513.453712036,39.574160264,17857,dd,0,read,1.481
5513.453969972,39.574418200,17857,dd,0,read,1.662
5513.454316483,39.574764711,17857,dd,0,read,1.916
5513.454579152,39.575027380,17857,dd,0,read,21.449
5513.454757220,39.575205448,17857,dd,0,read,0.979
5513.454856344,39.575304572,17857,dd,0,close,3.645
5513.454955868,39.575404096,17857,dd,0,syscall_217,5.808
5513.455184813,39.575633041,17857,dd,0,close,2.792
5513.455321872,39.575770100,17857,dd,0,syscall_202,1.441
5513.455424057,39.575872285,17857,dd,0,openat,4.908
5513.455532712,39.575980940,17857,dd,0,openat,4.628
5513.455634057,39.576082285,17857,dd,0,fstat,1.316
5513.455730515,39.576178743,17857,dd,0,mmap,8.554
5513.455836665,39.576284893,17857,dd,0,close,0.625
5513.455944007,39.576392235,17857,dd,0,openat,2.365
5513.456223201,39.576671429,17857,dd,0,openat,3.819
5513.456322745,39.576770973,17857,dd,0,fstat,0.979
5513.456420255,39.576868483,17857,dd,0,mmap,4.356
5513.456525079,39.576973307,17857,dd,0,close,0.660
5513.456626571,39.577074799,17857,dd,0,openat,2.902
5513.456724791,39.577173019,17857,dd,0,openat,3.068
5513.456824456,39.577272684,17857,dd,0,fstat,0.975
5513.456920335,39.577368563,17857,dd,0,mmap,2.642
5513.457017787,39.577466015,17857,dd,0,close,0.499
5513.457295004,39.577743232,17857,dd,0,openat,2.156
5513.457394104,39.577842332,17857,dd,0,openat,3.094
5513.457496442,39.577944670,17857,dd,0,fstat,0.993
5513.457592407,39.578040635,17857,dd,0,mmap,2.799
5513.457690678,39.578138906,17857,dd,0,close,0.511
5513.457792303,39.578240531,17857,dd,0,openat,2.079
5513.457889905,39.578338133,17857,dd,0,openat,3.143
5513.457987898,39.578436126,17857,dd,0,fstat,0.887
5513.458207676,39.578655904,17857,dd,0,mmap,3.189
5513.458305351,39.578753579,17857,dd,0,close,0.497
5513.458414859,39.578863087,17857,dd,0,openat,2.344
5513.458513872,39.578962100,17857,dd,0,openat,3.834
5513.458652819,39.579101047,17857,dd,0,fstat,0.953
5513.458748505,39.579196733,17857,dd,0,close,1.641
5513.458845015,39.579293243,17857,dd,0,openat,3.059
5513.458942681,39.579390909,17857,dd,0,fstat,0.906
5513.459190150,39.579638378,17857,dd,0,mmap,4.185
5513.459289456,39.579737684,17857,dd,0,close,0.607
5513.459396160,39.579844388,17857,dd,0,openat,2.715
5513.459496043,39.579944271,17857,dd,0,openat,3.146
5513.459594146,39.580042374,17857,dd,0,fstat,0.973
5513.459689902,39.580138130,17857,dd,0,mmap,3.301
5513.459788387,39.580236615,17857,dd,0,close,0.575
5513.459892599,39.580340827,17857,dd,0,openat,3.165
5513.459991384,39.580439612,17857,dd,0,openat,3.079
5513.460211548,39.580659776,17857,dd,0,fstat,0.919
5513.460307119,39.580755347,17857,dd,0,mmap,3.561
5513.460406924,39.580855152,17857,dd,0,close,0.553
5513.460506916,39.580955144,17857,dd,0,openat,2.372
5513.460604284,39.581052512,17857,dd,0,openat,3.165
5513.460702437,39.581150665,17857,dd,0,fstat,0.940
5513.460799745,39.581247973,17857,dd,0,mmap,7.208
5513.460914406,39.581362634,17857,dd,0,close,0.887
5513.461277486,39.581725714,17857,dd,0,openat,4.548
5513.461385047,39.581833275,17857,dd,0,openat,4.600
5513.461484515,39.581932743,17857,dd,0,fstat,1.292
5513.461580288,39.582028516,17857,dd,0,mmap,5.277
5513.461680554,39.582128782,17857,dd,0,close,0.701
5513.461782107,39.582230335,17857,dd,0,openat,1.981
5513.461886247,39.582334475,17857,dd,0,openat,3.542
5513.461985554,39.582433782,17857,dd,0,fstat,0.991
5513.462254763,39.582702991,17857,dd,0,mmap,3.659
5513.462354012,39.582802240,17857,dd,0,close,0.609
5513.462753822,39.583202050,17857,dd,0,openat,6.623
5513.462869155,39.583317383,17857,dd,0,dup2,1.562
5513.462968870,39.583417098,17857,dd,0,close,0.569
5513.463213005,39.583661233,17857,dd,0,lseek,1.227
5513.463309986,39.583758214,17857,dd,0,openat,8.188
5513.463414967,39.583863195,17857,dd,0,dup2,0.599
5513.463511099,39.583959327,17857,dd,0,close,0.581
5513.463618608,39.584066836,17857,dd,0,mmap,3.529
5513.463723715,39.584171943,17857,dd,0,read,481.709
5513.464504681,39.584952909,17857,dd,0,write,2.974
5513.464602573,39.585050801,17857,dd,0,read,151.737
5513.464869222,39.585317450,17857,dd,0,write,1.022
5513.465009916,39.585458144,17857,dd,0,read,147.016
5513.465406144,39.585854372,17857,dd,0,write,1.064
