timestamp,relative_time,pid,comm,uid,syscall
4520.118679849,29.349915452,3025,gzip,0,write
4520.122386299,29.353621902,3025,gzip,0,write
4520.124768025,29.356003628,3025,gzip,0,write
4520.126558003,29.357793606,3025,gzip,0,write
4520.127667496,29.358903099,3025,gzip,0,write
4520.128956697,29.360192300,3025,gzip,0,read
4520.132901557,29.364137160,3025,gzip,0,write
4520.136276036,29.367511639,3025,gzip,0,write
4520.139673221,29.370908824,3025,gzip,0,write
4520.146201824,29.377437427,3025,gzip,0,write
4520.149836712,29.381072315,3025,gzip,0,write
4520.153221951,29.384457554,3025,gzip,0,write
4520.155291795,29.386527398,3025,gzip,0,write
4520.158507521,29.389743124,3025,gzip,0,write
4520.160934019,29.392169622,3025,gzip,0,read
4520.163890310,29.395125913,3025,gzip,0,write
4520.168606246,29.399841849,3025,gzip,0,write
4520.172341269,29.403576872,3025,gzip,0,write
4520.177523997,29.408759600,3025,gzip,0,write
4520.179815955,29.411051558,3025,gzip,0,write
4520.182807900,29.414043503,3025,gzip,0,write
4520.186522060,29.417757663,3025,gzip,0,write
4520.189598515,29.420834118,3025,gzip,0,write
4520.192583931,29.423819534,3025,gzip,0,read
4520.193589035,29.424824638,3025,gzip,0,write
4520.195296601,29.426532204,3025,gzip,0,write
4520.197118833,29.428354436,3025,gzip,0,write
4520.198895133,29.430130736,3025,gzip,0,write
4520.200222838,29.431458441,3025,gzip,0,write
4520.204060524,29.435296127,3025,gzip,0,write
4520.205504423,29.436740026,3025,gzip,0,write
4520.206701761,29.437937364,3025,gzip,0,write
4520.207914078,29.439149681,3025,gzip,0,read
4520.209508897,29.440744500,3025,gzip,0,write
4520.211648424,29.442884027,3025,gzip,0,write
4520.213644483,29.444880086,3025,gzip,0,write
4520.215715708,29.446951311,3025,gzip,0,write
4520.216816908,29.448052511,3025,gzip,0,write
4520.219718010,29.450953613,3025,gzip,0,write
4520.222068920,29.453304523,3025,gzip,0,write
4520.222938707,29.454174310,3025,gzip,0,write
4520.225131388,29.456366991,3025,gzip,0,read
4520.227562672,29.458798275,3025,gzip,0,write
4520.228875455,29.460111058,3025,gzip,0,write
4520.231344012,29.462579615,3025,gzip,0,write
4520.233128178,29.464363781,3025,gzip,0,write
4520.235339459,29.466575062,3025,gzip,0,write
4520.238429124,29.469664727,3025,gzip,0,write
4520.241982189,29.473217792,3025,gzip,0,write
4520.245729213,29.476964816,3025,gzip,0,write
4520.249762537,29.480998140,3025,gzip,0,read
4520.252915998,29.484151601,3025,gzip,0,write
4520.256829279,29.488064882,3025,gzip,0,write
4520.259685402,29.490921005,3025,gzip,0,write
4520.264945093,29.496180696,3025,gzip,0,write
4520.269723152,29.500958755,3025,gzip,0,write
4520.271676489,29.502912092,3025,gzip,0,write
4520.276863675,29.508099278,3025,gzip,0,write
4520.279274572,29.510510175,3025,gzip,0,write
4520.281327203,29.512562806,3025,gzip,0,read
4520.284674938,29.515910541,3025,gzip,0,write
4520.287646575,29.518882178,3025,gzip,0,write
4520.290248634,29.521484237,3025,gzip,0,write
4520.293165061,29.524400664,3025,gzip,0,write
4520.298730614,29.529966217,3025,gzip,0,write
4520.300040077,29.531275680,3025,gzip,0,write
4520.302331193,29.533566796,3025,gzip,0,write
4520.303795866,29.535031469,3025,gzip,0,write
4520.305113293,29.536348896,3025,gzip,0,read
4520.306522469,29.537758072,3025,gzip,0,write
4520.308390973,29.539626576,3025,gzip,0,write
4520.311128555,29.542364158,3025,gzip,0,write
4520.314288595,29.545524198,3025,gzip,0,write
4520.316591662,29.547827265,3025,gzip,0,write
4520.318868377,29.550103980,3025,gzip,0,write
4520.322743805,29.553979408,3025,gzip,0,write
4520.325615639,29.556851242,3025,gzip,0,write
4520.329311838,29.560547441,3025,gzip,0,read
4520.331592240,29.562827843,3025,gzip,0,write
4520.334500359,29.565735962,3025,gzip,0,write
4520.336643889,29.567879492,3025,gzip,0,write
4520.339689511,29.570925114,3025,gzip,0,write
4520.343943254,29.575178857,3025,gzip,0,write
4520.347658406,29.578894009,3025,gzip,0,write
4520.353740170,29.584975773,3025,gzip,0,write
4520.357657322,29.588892925,3025,gzip,0,write
4520.363757845,29.594993448,3025,gzip,0,read
4520.364492481,29.595728084,3025,gzip,0,write
4520.366090700,29.597326303,3025,gzip,0,write
4520.367969079,29.599204682,3025,gzip,0,write
4520.369100409,29.600336012,3025,gzip,0,write
4520.371173934,29.602409537,3025,gzip,0,write
4520.373021128,29.604256731,3025,gzip,0,write
4520.375217371,29.606452974,3025,gzip,0,write
4520.377235571,29.608471174,3025,gzip,0,write
4520.378877372,29.610112975,3025,gzip,0,read
4520.379658382,29.610893985,3025,gzip,0,write
4520.380670238,29.611905841,3025,gzip,0,write
4520.384910815,29.616146418,3025,gzip,0,write
4520.388727442,29.619963045,3025,gzip,0,write
4520.391794080,29.623029683,3025,gzip,0,write
4520.394683533,29.625919136,3025,gzip,0,write
4520.396975200,29.628210803,3025,gzip,0,write
4520.398015686,29.629251289,3025,gzip,0,write
4520.401257797,29.632493400,3025,gzip,0,read
4520.403633356,29.634868959,3025,gzip,0,write
4520.405385815,29.636621418,3025,gzip,0,write
4520.407475688,29.638711291,3025,gzip,0,write
4520.410193539,29.641429142,3025,gzip,0,write
4520.413484113,29.644719716,3025,gzip,0,write
4520.415480865,29.646716468,3025,gzip,0,write
4520.418405343,29.649640946,3025,gzip,0,write
4520.421389267,29.652624870,3025,gzip,0,write
4520.423709022,29.654944625,3025,gzip,0,read
4520.427366262,29.658601865,3025,gzip,0,write
4520.429438530,29.660674133,3025,gzip,0,write
4520.431415467,29.662651070,3025,gzip,0,write
4520.435993575,29.667229178,3025,gzip,0,write
4520.438692471,29.669928074,3025,gzip,0,write
4520.441473004,29.672708607,3025,gzip,0,write
4520.444460665,29.675696268,3025,gzip,0,write
4520.448651811,29.679887414,3025,gzip,0,write
4520.452471849,29.683707452,3025,gzip,0,read
4520.454662914,29.685898517,3025,gzip,0,write
4520.458569228,29.689804831,3025,gzip,0,write
4520.460860413,29.692096016,3025,gzip,0,write
4520.463495734,29.694731337,3025,gzip,0,write
4520.466418798,29.697654401,3025,gzip,0,write
4520.468116267,29.699351870,3025,gzip,0,write
4520.469920534,29.701156137,3025,gzip,0,write
4520.471735614,29.702971217,3025,gzip,0,write
4520.478959265,29.710194868,3025,gzip,0,read
4520.480797201,29.712032804,3025,gzip,0,write
4520.483835172,29.715070775,3025,gzip,0,write
4520.486315859,29.717551462,3025,gzip,0,write
4520.489577545,29.720813148,3025,gzip,0,write
4520.491975865,29.723211468,3025,gzip,0,write
4520.492962753,29.724198356,3025,gzip,0,write
4520.494881313,29.726116916,3025,gzip,0,write
4520.498488465,29.729724068,3025,gzip,0,write
4520.501502394,29.732737997,3025,gzip,0,read
4520.503785321,29.735020924,3025,gzip,0,write
4520.505273098,29.736508701,3025,gzip,0,write
4520.506982759,29.738218362,3025,gzip,0,write
4520.508158466,29.739394069,3025,gzip,0,write
4520.510519742,29.741755345,3025,gzip,0,write
4520.514338883,29.745574486,3025,gzip,0,write
4520.517033521,29.748269124,3025,gzip,0,write
4520.519604377,29.750839980,3025,gzip,0,write
4520.523812897,29.755048500,3025,gzip,0,read
4520.527920034,29.759155637,3025,gzip,0,write
4520.532869372,29.764104975,3025,gzip,0,write
4520.537027120,29.768262723,3025,gzip,0,write
4520.572445734,29.803681337,3025,gzip,0,write
4520.576703113,29.807938716,3025,gzip,0,write
4520.580762049,29.811997652,3025,gzip,0,write
4520.583786040,29.815021643,3025,gzip,0,write
4520.586461665,29.817697268,3025,gzip,0,write
4520.589182793,29.820418396,3025,gzip,0,read
4520.590598686,29.821834289,3025,gzip,0,write
4520.593551845,29.824787448,3025,gzip,0,write
4520.595739469,29.826975072,3025,gzip,0,write
4520.603061892,29.834297495,3025,gzip,0,write
4520.606019123,29.837254726,3025,gzip,0,write
4520.609836649,29.841072252,3025,gzip,0,write
4520.612352343,29.843587946,3025,gzip,0,write
4520.615493696,29.846729299,3025,gzip,0,write
4520.617556376,29.848791979,3025,gzip,0,read
4520.619585707,29.850821310,3025,gzip,0,write
4520.622690355,29.853925958,3025,gzip,0,write
4520.625169072,29.856404675,3025,gzip,0,write
4520.628301750,29.859537353,3025,gzip,0,write
4520.631708753,29.862944356,3025,gzip,0,write
4520.634704928,29.865940531,3025,gzip,0,write
4520.638549471,29.869785074,3025,gzip,0,write
4520.642701251,29.873936854,3025,gzip,0,write
4520.645865797,29.877101400,3025,gzip,0,read
4520.648606996,29.879842599,3025,gzip,0,write
4520.650805559,29.882041162,3025,gzip,0,write
4520.653651857,29.884887460,3025,gzip,0,write
4520.655201500,29.886437103,3025,gzip,0,write
4520.658355161,29.889590764,3025,gzip,0,write
4520.661247305,29.892482908,3025,gzip,0,write
4520.662763169,29.893998772,3025,gzip,0,write
4520.665479087,29.896714690,3025,gzip,0,write
4520.667058948,29.898294551,3025,gzip,0,read
4520.668640981,29.899876584,3025,gzip,0,write
4520.671458577,29.902694180,3025,gzip,0,write
4520.674449515,29.905685118,3025,gzip,0,write
4520.678212307,29.909447910,3025,gzip,0,write
4520.680300852,29.911536455,3025,gzip,0,write
4520.683884012,29.915119615,3025,gzip,0,write
4520.687065758,29.918301361,3025,gzip,0,write
4520.688211361,29.919446964,3025,gzip,0,write
4520.690156519,29.921392122,3025,gzip,0,read
4520.693009814,29.924245417,3025,gzip,0,write
4520.696809881,29.928045484,3025,gzip,0,write
4520.701877508,29.933113111,3025,gzip,0,write
4520.706862567,29.938098170,3025,gzip,0,write
4520.711003111,29.942238714,3025,gzip,0,write
4520.712327777,29.943563380,3025,gzip,0,write
4520.713930342,29.945165945,3025,gzip,0,write
4520.717478074,29.948713677,3025,gzip,0,write
4520.719229359,29.950464962,3025,gzip,0,read
4520.721689968,29.952925571,3025,gzip,0,write
4520.733422650,29.964658253,3025,gzip,0,write
4520.737760861,29.968996464,3025,gzip,0,write
4520.742106050,29.973341653,3025,gzip,0,write
4520.746685756,29.977921359,3025,gzip,0,write
4520.752628924,29.983864527,3025,gzip,0,write
4520.756647475,29.987883078,3025,gzip,0,write
4520.760063094,29.991298697,3025,gzip,0,write
4520.763028332,29.994263935,3025,gzip,0,read
4520.766890165,29.998125768,3025,gzip,0,write
4520.769799975,30.001035578,3025,gzip,0,write
4520.771869032,30.003104635,3025,gzip,0,write
4520.772998842,30.004234445,3025,gzip,0,write
4520.775319024,30.006554627,3025,gzip,0,write
4520.777666161,30.008901764,3025,gzip,0,write
4520.781773764,30.013009367,3025,gzip,0,write
4520.785877717,30.017113320,3025,gzip,0,write
4520.788299150,30.019534753,3025,gzip,0,read
4520.789597993,30.020833596,3025,gzip,0,write
4520.791027722,30.022263325,3025,gzip,0,write
4520.795838201,30.027073804,3025,gzip,0,write
4520.799256457,30.030492060,3025,gzip,0,write
4520.801395587,30.032631190,3025,gzip,0,write
4520.803686397,30.034922000,3025,gzip,0,write
4520.806403054,30.037638657,3025,gzip,0,write
4520.808503529,30.039739132,3025,gzip,0,write
4520.810177962,30.041413565,3025,gzip,0,read
4520.811649902,30.042885505,3025,gzip,0,write
4520.813254502,30.044490105,3025,gzip,0,write
4520.815544615,30.046780218,3025,gzip,0,write
4520.817346924,30.048582527,3025,gzip,0,write
4520.819951284,30.051186887,3025,gzip,0,write
4520.823532367,30.054767970,3025,gzip,0,write
4520.826415846,30.057651449,3025,gzip,0,write
4520.828968112,30.060203715,3025,gzip,0,write
4520.832637002,30.063872605,3025,gzip,0,read
4520.835819367,30.067054970,3025,gzip,0,write
4520.842216738,30.073452341,3025,gzip,0,write
4520.845836466,30.077072069,3025,gzip,0,write
4520.849952714,30.081188317,3025,gzip,0,write
4520.854711304,30.085946907,3025,gzip,0,write
4520.860051257,30.091286860,3025,gzip,0,write
4520.864940960,30.096176563,3025,gzip,0,write
4520.872161792,30.103397395,3025,gzip,0,write
4520.875295922,30.106531525,3025,gzip,0,read
4520.879036105,30.110271708,3025,gzip,0,write
4520.881772871,30.113008474,3025,gzip,0,write
4520.884829551,30.116065154,3025,gzip,0,write
4520.891307259,30.122542862,3025,gzip,0,write
4520.895835843,30.127071446,3025,gzip,0,write
4520.901852375,30.133087978,3025,gzip,0,write
4520.903140897,30.134376500,3025,gzip,0,write
4520.904923721,30.136159324,3025,gzip,0,write
4520.906420532,30.137656135,3025,gzip,0,read
4520.907858467,30.139094070,3025,gzip,0,write
4520.912669443,30.143905046,3025,gzip,0,write
4520.915858312,30.147093915,3025,gzip,0,write
4520.923271066,30.154506669,3025,gzip,0,write
4520.928350606,30.159586209,3025,gzip,0,write
4520.933677805,30.164913408,3025,gzip,0,write
4520.937914086,30.169149689,3025,gzip,0,write
4520.942671545,30.173907148,3025,gzip,0,write
4520.946922075,30.178157678,3025,gzip,0,read
4520.947708803,30.178944406,3025,gzip,0,write
4520.950575738,30.181811341,3025,gzip,0,write
4520.953602391,30.184837994,3025,gzip,0,write
4520.959845198,30.191080801,3025,gzip,0,write
4520.962870995,30.194106598,3025,gzip,0,write
4520.967891190,30.199126793,3025,gzip,0,write
4520.971987608,30.203223211,3025,gzip,0,write
4520.979964165,30.211199768,3025,gzip,0,write
4520.983875804,30.215111407,3025,gzip,0,read
4520.987851838,30.219087441,3025,gzip,0,write
4520.991974879,30.223210482,3025,gzip,0,write
4520.994122971,30.225358574,3025,gzip,0,write
4520.996998050,30.228233653,3025,gzip,0,write
4520.999574448,30.230810051,3025,gzip,0,write
4521.001310587,30.232546190,3025,gzip,0,write
4521.003302515,30.234538118,3025,gzip,0,write
4521.005331645,30.236567248,3025,gzip,0,write
4521.007264927,30.238500530,3025,gzip,0,read
4521.008865304,30.240100907,3025,gzip,0,write
4521.011258880,30.242494483,3025,gzip,0,write
4521.013397541,30.244633144,3025,gzip,0,write
4521.017501745,30.248737348,3025,gzip,0,write
4521.019483863,30.250719466,3025,gzip,0,write
4521.022889299,30.254124902,3025,gzip,0,write
4521.026879225,30.258114828,3025,gzip,0,write
4521.031732801,30.262968404,3025,gzip,0,write
4521.034265399,30.265501002,3025,gzip,0,read
4521.035474168,30.266709771,3025,gzip,0,write
4521.038911033,30.270146636,3025,gzip,0,write
4521.042320058,30.273555661,3025,gzip,0,write
4521.044511236,30.275746839,3025,gzip,0,write
4521.050447972,30.281683575,3025,gzip,0,write
4521.058810839,30.290046442,3025,gzip,0,write
4521.062957405,30.294193008,3025,gzip,0,write
4521.068025514,30.299261117,3025,gzip,0,write
4521.071919700,30.303155303,3025,gzip,0,read
4521.075615054,30.306850657,3025,gzip,0,write
4521.076884104,30.308119707,3025,gzip,0,write
4521.078140145,30.309375748,3025,gzip,0,write
4521.080847678,30.312083281,3025,gzip,0,write
4521.084998641,30.316234244,3025,gzip,0,write
4521.088579311,30.319814914,3025,gzip,0,write
4521.090388873,30.321624476,3025,gzip,0,write
4521.094737299,30.325972902,3025,gzip,0,write
4521.098825022,30.330060625,3025,gzip,0,read
4521.101831982,30.333067585,3025,gzip,0,write
4521.104506623,30.335742226,3025,gzip,0,write
4521.109722204,30.340957807,3025,gzip,0,write
4521.116465587,30.347701190,3025,gzip,0,write
4521.120801072,30.352036675,3025,gzip,0,write
4521.123903340,30.355138943,3025,gzip,0,write
4521.126847908,30.358083511,3025,gzip,0,write
4521.128889046,30.360124649,3025,gzip,0,write
4521.135149776,30.366385379,3025,gzip,0,read
4521.139219274,30.370454877,3025,gzip,0,write
4521.143112654,30.374348257,3025,gzip,0,write
4521.146895257,30.378130860,3025,gzip,0,write
4521.151793710,30.383029313,3025,gzip,0,write
4521.155223651,30.386459254,3025,gzip,0,write
4521.159461034,30.390696637,3025,gzip,0,write
4521.162826711,30.394062314,3025,gzip,0,write
4521.168804527,30.400040130,3025,gzip,0,write
4521.174874854,30.406110457,3025,gzip,0,read
4521.179027035,30.410262638,3025,gzip,0,write
4521.182665143,30.413900746,3025,gzip,0,write
4521.186716877,30.417952480,3025,gzip,0,write
4521.189908996,30.421144599,3025,gzip,0,write
4521.193649486,30.424885089,3025,gzip,0,write
4521.199471747,30.430707350,3025,gzip,0,write
4521.202396817,30.433632420,3025,gzip,0,write
4521.204851547,30.436087150,3025,gzip,0,write
4521.208764176,30.439999779,3025,gzip,0,read
4521.212863439,30.444099042,3025,gzip,0,write
4521.216809407,30.448045010,3025,gzip,0,write
4521.220738430,30.451974033,3025,gzip,0,write
4521.223966362,30.455201965,3025,gzip,0,write
4521.230075995,30.461311598,3025,gzip,0,write
4521.233610258,30.464845861,3025,gzip,0,write
4521.257659860,30.488895463,3025,gzip,0,write
4521.259251872,30.490487475,3025,gzip,0,write
4521.260901941,30.492137544,3025,gzip,0,read
4521.261738308,30.492973911,3025,gzip,0,write
4521.263028638,30.494264241,3025,gzip,0,write
4521.263971049,30.495206652,3025,gzip,0,write
4521.265705476,30.496941079,3025,gzip,0,write
4521.268174110,30.499409713,3025,gzip,0,write
4521.269688510,30.500924113,3025,gzip,0,write
4521.274686503,30.505922106,3025,gzip,0,write
4521.276329211,30.507564814,3025,gzip,0,write
4521.278710723,30.509946326,3025,gzip,0,read
4521.280653223,30.511888826,3025,gzip,0,write
4521.282751843,30.513987446,3025,gzip,0,write
4521.286719565,30.517955168,3025,gzip,0,write
4521.290044004,30.521279607,3025,gzip,0,write
4521.290835819,30.522071422,3025,gzip,0,write
4521.291580623,30.522816226,3025,gzip,0,write
4521.292956611,30.524192214,3025,gzip,0,write
4521.293932481,30.525168084,3025,gzip,0,write
4521.295101350,30.526336953,3025,gzip,0,read
4521.296774682,30.528010285,3025,gzip,0,write
4521.298108073,30.529343676,3025,gzip,0,write
4521.300149886,30.531385489,3025,gzip,0,write
4521.302381060,30.533616663,3025,gzip,0,write
4521.304001648,30.535237251,3025,gzip,0,write
4521.308981282,30.540216885,3025,gzip,0,write
4521.313423902,30.544659505,3025,gzip,0,write
4521.316764141,30.547999744,3025,gzip,0,write
4521.321542303,30.552777906,3025,gzip,0,read
4521.322544148,30.553779751,3025,gzip,0,write
4521.327975204,30.559210807,3025,gzip,0,write
4521.332686671,30.563922274,3025,gzip,0,write
4521.335230920,30.566466523,3025,gzip,0,write
4521.338674987,30.569910590,3025,gzip,0,write
4521.341447894,30.572683497,3025,gzip,0,write
4521.343221599,30.574457202,3025,gzip,0,write
4521.346150845,30.577386448,3025,gzip,0,write
4521.349629517,30.580865120,3025,gzip,0,read
4521.351660442,30.582896045,3025,gzip,0,write
4521.355438106,30.586673709,3025,gzip,0,write
4521.359800285,30.591035888,3025,gzip,0,write
4521.363435054,30.594670657,3025,gzip,0,write
4521.368459353,30.599694956,3025,gzip,0,write
4521.372768824,30.604004427,3025,gzip,0,write
4521.375622629,30.606858232,3025,gzip,0,write
4521.379851400,30.611087003,3025,gzip,0,write
4521.383173752,30.614409355,3025,gzip,0,read
4521.385574506,30.616810109,3025,gzip,0,write
4521.387529248,30.618764851,3025,gzip,0,write
4521.391338163,30.622573766,3025,gzip,0,write
4521.393519706,30.624755309,3025,gzip,0,write
4521.396464004,30.627699607,3025,gzip,0,write
4521.399434640,30.630670243,3025,gzip,0,write
4521.402154485,30.633390088,3025,gzip,0,write
4521.405443419,30.636679022,3025,gzip,0,write
4521.408164548,30.639400151,3025,gzip,0,read
4521.410359184,30.641594787,3025,gzip,0,write
4521.412243869,30.643479472,3025,gzip,0,write
4521.415133282,30.646368885,3025,gzip,0,write
4521.416867248,30.648102851,3025,gzip,0,write
4521.418230892,30.649466495,3025,gzip,0,write
4521.421239637,30.652475240,3025,gzip,0,write
4521.427450079,30.658685682,3025,gzip,0,write
4521.431274488,30.662510091,3025,gzip,0,write
4521.433314401,30.664550004,3025,gzip,0,read
4521.434727200,30.665962803,3025,gzip,0,write
4521.437613681,30.668849284,3025,gzip,0,write
4521.441131553,30.672367156,3025,gzip,0,write
4521.445943680,30.677179283,3025,gzip,0,write
4521.450880608,30.682116211,3025,gzip,0,write
4521.455774870,30.687010473,3025,gzip,0,write
4521.460393219,30.691628822,3025,gzip,0,write
4521.463719794,30.694955397,3025,gzip,0,write
4521.466528688,30.697764291,3025,gzip,0,read
4521.470541271,30.701776874,3025,gzip,0,write
4521.472788921,30.704024524,3025,gzip,0,write
4521.476684296,30.707919899,3025,gzip,0,write
4521.479380918,30.710616521,3025,gzip,0,write
4521.483615925,30.714851528,3025,gzip,0,write
4521.487614281,30.718849884,3025,gzip,0,write
4521.491374061,30.722609664,3025,gzip,0,write
4521.495849532,30.727085135,3025,gzip,0,write
4521.501623905,30.732859508,3025,gzip,0,read
4521.503803349,30.735038952,3025,gzip,0,write
4521.507711166,30.738946769,3025,gzip,0,write
4521.511619169,30.742854772,3025,gzip,0,write
4521.515102091,30.746337694,3025,gzip,0,write
4521.517088638,30.748324241,3025,gzip,0,write
4521.520792289,30.752027892,3025,gzip,0,write
4521.525712047,30.756947650,3025,gzip,0,write
4521.529368022,30.760603625,3025,gzip,0,write
4521.534553894,30.765789497,3025,gzip,0,read
4521.536598593,30.767834196,3025,gzip,0,write
4521.538672078,30.769907681,3025,gzip,0,write
4521.540942431,30.772178034,3025,gzip,0,write
4521.545336049,30.776571652,3025,gzip,0,write
4521.548365057,30.779600660,3025,gzip,0,write
4521.551344136,30.782579739,3025,gzip,0,write
4521.554402744,30.785638347,3025,gzip,0,write
4521.557396341,30.788631944,3025,gzip,0,write
4521.558994703,30.790230306,3025,gzip,0,read
4521.560747912,30.791983515,3025,gzip,0,write
4521.563748910,30.794984513,3025,gzip,0,write
4521.566636633,30.797872236,3025,gzip,0,write
4521.570434169,30.801669772,3025,gzip,0,write
4521.572857936,30.804093539,3025,gzip,0,write
4521.577714052,30.808949655,3025,gzip,0,write
4521.581691517,30.812927120,3025,gzip,0,write
4521.585450110,30.816685713,3025,gzip,0,write
4521.587263357,30.818498960,3025,gzip,0,read
4521.589477912,30.820713515,3025,gzip,0,write
4521.591586671,30.822822274,3025,gzip,0,write
4521.594635411,30.825871014,3025,gzip,0,write
4521.598722108,30.829957711,3025,gzip,0,write
4521.602408864,30.833644467,3025,gzip,0,write
4521.603680950,30.834916553,3025,gzip,0,write
4521.605223397,30.836459000,3025,gzip,0,write
4521.608537787,30.839773390,3025,gzip,0,write
4521.612462512,30.843698115,3025,gzip,0,read
4521.614907657,30.846143260,3025,gzip,0,write
4521.616856147,30.848091750,3025,gzip,0,write
4521.621103583,30.852339186,3025,gzip,0,write
4521.622980594,30.854216197,3025,gzip,0,write
4521.625468059,30.856703662,3025,gzip,0,write
4521.628371650,30.859607253,3025,gzip,0,write
4521.630186858,30.861422461,3025,gzip,0,write
4521.631982888,30.863218491,3025,gzip,0,write
4521.637798474,30.869034077,3025,gzip,0,read
4521.641751729,30.872987332,3025,gzip,0,write
4521.648837809,30.880073412,3025,gzip,0,write
4521.652641404,30.883877007,3025,gzip,0,write
4521.655469767,30.886705370,3025,gzip,0,write
4521.658511372,30.889746975,3025,gzip,0,write
4521.661404724,30.892640327,3025,gzip,0,write
4521.665478434,30.896714037,3025,gzip,0,write
4521.667419992,30.898655595,3025,gzip,0,write
4521.671392761,30.902628364,3025,gzip,0,read
4521.673735966,30.904971569,3025,gzip,0,write
4521.675397895,30.906633498,3025,gzip,0,write
4521.678444156,30.909679759,3025,gzip,0,write
4521.681470612,30.912706215,3025,gzip,0,write
4521.684728099,30.915963702,3025,gzip,0,write
4521.688130902,30.919366505,3025,gzip,0,write
4521.692815939,30.924051542,3025,gzip,0,write
4521.694078171,30.925313774,3025,gzip,0,write
4521.696684570,30.927920173,3025,gzip,0,read
4521.699719566,30.930955169,3025,gzip,0,write
4521.701936171,30.933171774,3025,gzip,0,write
4521.705512776,30.936748379,3025,gzip,0,write
4521.710390575,30.941626178,3025,gzip,0,write
4521.713633583,30.944869186,3025,gzip,0,write
4521.714954685,30.946190288,3025,gzip,0,write
4521.717106380,30.948341983,3025,gzip,0,write
4521.720212694,30.951448297,3025,gzip,0,write
4521.723006351,30.954241954,3025,gzip,0,read
4521.728819597,30.960055200,3025,gzip,0,write
4521.733627263,30.964862866,3025,gzip,0,write
4521.736325351,30.967560954,3025,gzip,0,write
4521.738354209,30.969589812,3025,gzip,0,write
4521.741543432,30.972779035,3025,gzip,0,write
4521.744645018,30.975880621,3025,gzip,0,write
4521.747637871,30.978873474,3025,gzip,0,write
4521.751713668,30.982949271,3025,gzip,0,write
4521.755695440,30.986931043,3025,gzip,0,read
4521.758558663,30.989794266,3025,gzip,0,write
4521.761347360,30.992582963,3025,gzip,0,write
4521.764794739,30.996030342,3025,gzip,0,write
4521.767367346,30.998602949,3025,gzip,0,write
4521.771679395,31.002914998,3025,gzip,0,write
4521.774190595,31.005426198,3025,gzip,0,write
4521.777616143,31.008851746,3025,gzip,0,write
4521.782843222,31.014078825,3025,gzip,0,write
4521.784743096,31.015978699,3025,gzip,0,read
4521.785436794,31.016672397,3025,gzip,0,write
4521.787107808,31.018343411,3025,gzip,0,write
4521.789021416,31.020257019,3025,gzip,0,write
4521.791122666,31.022358269,3025,gzip,0,write
4521.792699767,31.023935370,3025,gzip,0,write
4521.793885670,31.025121273,3025,gzip,0,write
4521.795144022,31.026379625,3025,gzip,0,write
4521.796898001,31.028133604,3025,gzip,0,write
4521.798292268,31.029527871,3025,gzip,0,read
4521.799510236,31.030745839,3025,gzip,0,write
4521.800412161,31.031647764,3025,gzip,0,write
4521.801946798,31.033182401,3025,gzip,0,write
4521.804003799,31.035239402,3025,gzip,0,write
4521.806081552,31.037317155,3025,gzip,0,write
4521.807760101,31.038995704,3025,gzip,0,write
4521.809984016,31.041219619,3025,gzip,0,write
4521.812190444,31.043426047,3025,gzip,0,write
4521.815060137,31.046295740,3025,gzip,0,read
4521.817783789,31.049019392,3025,gzip,0,write
4521.818748085,31.049983688,3025,gzip,0,write
4521.820047503,31.051283106,3025,gzip,0,write
4521.824015335,31.055250938,3025,gzip,0,write
4521.827066192,31.058301795,3025,gzip,0,write
4521.829533890,31.060769493,3025,gzip,0,write
4521.830120451,31.061356054,3025,gzip,0,write
4521.831087792,31.062323395,3025,gzip,0,write
4521.831819616,31.063055219,3025,gzip,0,read
4521.832476686,31.063712289,3025,gzip,0,write
4521.833983852,31.065219455,3025,gzip,0,write
4521.834909187,31.066144790,3025,gzip,0,write
4521.839078596,31.070314199,3025,gzip,0,write
4521.843034308,31.074269911,3025,gzip,0,write
4521.845955488,31.077191091,3025,gzip,0,write
4521.848135043,31.079370646,3025,gzip,0,write
4521.849560378,31.080795981,3025,gzip,0,write
4521.850589619,31.081825222,3025,gzip,0,read
4521.851540948,31.082776551,3025,gzip,0,write
4521.852983576,31.084219179,3025,gzip,0,write
4521.855038679,31.086274282,3025,gzip,0,write
4521.858792661,31.090028264,3025,gzip,0,write
4521.861146994,31.092382597,3025,gzip,0,write
4521.862598669,31.093834272,3025,gzip,0,write
4521.866122809,31.097358412,3025,gzip,0,write
4521.870073782,31.101309385,3025,gzip,0,write
4521.872262269,31.103497872,3025,gzip,0,read
4521.873826135,31.105061738,3025,gzip,0,write
4521.876279389,31.107514992,3025,gzip,0,write
4521.878092613,31.109328216,3025,gzip,0,write
4521.879043618,31.110279221,3025,gzip,0,write
4521.881963782,31.113199385,3025,gzip,0,write
4521.885978076,31.117213679,3025,gzip,0,write
4521.888714896,31.119950499,3025,gzip,0,write
4521.892239676,31.123475279,3025,gzip,0,write
4521.894840622,31.126076225,3025,gzip,0,read
4521.898734164,31.129969767,3025,gzip,0,write
4521.902680718,31.133916321,3025,gzip,0,write
4521.904867792,31.136103395,3025,gzip,0,write
4521.905819359,31.137054962,3025,gzip,0,write
4521.906612245,31.137847848,3025,gzip,0,write
4521.908207244,31.139442847,3025,gzip,0,write
4521.910398754,31.141634357,3025,gzip,0,write
4521.912534262,31.143769865,3025,gzip,0,write
4521.916509979,31.147745582,3025,gzip,0,read
