timestamp,relative_time,pid,comm,uid,syscall,duration_us
8513.467053496,162.595656679,37842,chrt,0,execve,4.556
8513.467349650,162.595952833,37842,chrt,0,execve,3.078
8513.467425292,162.596028475,37842,bash,0,execve,138.970
8513.467659719,162.596262902,37842,bash,0,brk,0.546
8513.468764417,162.597367600,37842,bash,0,access,3.384
8513.468840259,162.597443442,37842,bash,0,openat,3.173
8513.468907570,162.597510753,37842,bash,0,fstat,1.059
8513.468971719,162.597574902,37842,bash,0,mmap,4.862
8513.469132064,162.597735247,37842,bash,0,close,0.837
8513.469199359,162.597802542,37842,bash,0,openat,3.975
8513.469266487,162.597869670,37842,bash,0,read,1.701
8513.469332660,162.597935843,37842,bash,0,fstat,0.669
8513.469396377,162.597999560,37842,bash,0,mmap,3.104
8513.469465645,162.598068828,37842,bash,0,mmap,2.284
8513.469531433,162.598134616,37842,bash,0,mmap,6.559
8513.469604379,162.598207562,37842,bash,0,mmap,3.475
8513.469671003,162.598274186,37842,bash,0,mmap,6.120
8513.469744468,162.598347651,37842,bash,0,mmap,2.394
8513.469815735,162.598418918,37842,bash,0,close,0.505
8513.469882230,162.598485413,37842,bash,0,openat,2.478
8513.469947596,162.598550779,37842,bash,0,read,1.293
8513.470011701,162.598614884,37842,bash,0,pread64,0.949
8513.470162991,162.598766174,37842,bash,0,fstat,0.685
8513.470226595,162.598829778,37842,bash,0,pread64,0.754
8513.470290111,162.598893294,37842,bash,0,mmap,3.567
8513.470356609,162.598959792,37842,bash,0,mmap,5.407
8513.470426583,162.599029766,37842,bash,0,mmap,4.048
8513.470493596,162.599096779,37842,bash,0,mmap,3.670
8513.470562709,162.599165892,37842,bash,0,mmap,1.728
8513.470658384,162.599261567,37842,bash,0,close,0.509
8513.470745418,162.599348601,37842,bash,0,openat,3.864
8513.470814491,162.599417674,37842,bash,0,read,1.094
8513.470878274,162.599481457,37842,bash,0,fstat,0.762
8513.470942452,162.599545635,37842,bash,0,mmap,6.061
8513.471012733,162.599615916,37842,bash,0,mmap,4.054
8513.471165522,162.599768705,37842,bash,0,mmap,3.601
8513.471232762,162.599835945,37842,bash,0,mmap,2.657
8513.471308522,162.599911705,37842,bash,0,close,0.617
8513.471492661,162.600095844,37842,bash,0,mmap,8.201
8513.471591338,162.600194521,37842,bash,0,syscall_158,0.518
8513.471664176,162.600267359,37842,bash,0,syscall_218,0.563
8513.471737014,162.600340197,37842,bash,0,syscall_273,0.525
8513.471810240,162.600413423,37842,bash,0,syscall_334,0.565
8513.471928370,162.600531553,37842,bash,0,mprotect,8.015
8513.472072037,162.600675220,37842,bash,0,mprotect,4.518
8513.472364904,162.600968087,37842,bash,0,mprotect,6.236
8513.472513514,162.601116697,37842,bash,0,mprotect,3.791
8513.472594028,162.601197211,37842,bash,0,mprotect,5.282
8513.472713779,162.601316962,37842,bash,0,syscall_302,0.886
8513.472800073,162.601403256,37842,bash,0,syscall_318,1.704
8513.472877260,162.601480443,37842,bash,0,munmap,10.546
8513.472977284,162.601580467,37842,bash,0,openat,33.981
8513.473189619,162.601792802,37842,bash,0,close,3.861
8513.473270802,162.601873985,37842,bash,0,brk,0.599
8513.473334925,162.601938108,37842,bash,0,brk,3.298
8513.473409177,162.602012360,37842,bash,0,openat,5.205
8513.473482168,162.602085351,37842,bash,0,openat,4.273
8513.473553997,162.602157180,37842,bash,0,fstat,1.293
8513.473620814,162.602223997,37842,bash,0,read,2.469
8513.473693566,162.602296749,37842,bash,0,read,0.603
8513.473758473,162.602361656,37842,bash,0,close,1.035
8513.473828212,162.602431395,37842,bash,0,openat,1.558
8513.473892879,162.602496062,37842,bash,0,openat,2.538
8513.473958723,162.602561906,37842,bash,0,fstat,0.644
8513.474153833,162.602757016,37842,bash,0,mmap,8.593
8513.474226572,162.602829755,37842,bash,0,close,0.435
