timestamp,relative_time,pid,comm,uid,syscall,duration_us
7292.238084176,0.000000000,26097,chrt,0,execve,4.298
7292.238407687,0.000323511,26097,chrt,0,execve,3.398
7292.238519489,0.000435313,26097,dd,0,execve,127.448
7292.238778732,0.000694556,26097,dd,0,brk,0.478
7292.240272684,0.002188508,26097,dd,0,access,2.793
7292.240381522,0.002297346,26097,dd,0,openat,3.491
7292.240489731,0.002405555,26097,dd,0,fstat,1.173
7292.240592125,0.002507949,26097,dd,0,mmap,3.993
7292.240697659,0.002613483,26097,dd,0,close,0.692
7292.240806132,0.002721956,26097,dd,0,openat,2.337
7292.240910534,0.002826358,26097,dd,0,read,1.563
7292.241014122,0.002929946,26097,dd,0,pread64,1.009
7292.241243518,0.003159342,26097,dd,0,fstat,0.881
7292.241347219,0.003263043,26097,dd,0,mmap,2.922
7292.241457149,0.003372973,26097,dd,0,pread64,0.940
7292.241562108,0.003477932,26097,dd,0,mmap,3.851
7292.241668886,0.003584710,26097,dd,0,mmap,6.788
7292.241777475,0.003693299,26097,dd,0,mmap,5.994
7292.241885753,0.003801577,26097,dd,0,mmap,7.393
7292.242000394,0.003916218,26097,dd,0,mmap,2.525
7292.242112939,0.004028763,26097,dd,0,close,0.704
7292.242223766,0.004139590,26097,dd,0,mmap,2.351
7292.242332918,0.004248742,26097,dd,0,syscall_158,0.543
7292.242563542,0.004479366,26097,dd,0,syscall_218,0.614
7292.242667348,0.004583172,26097,dd,0,syscall_273,0.413
7292.242769108,0.004684932,26097,dd,0,syscall_334,0.491
7292.242923668,0.004839492,26097,dd,0,mprotect,5.857
7292.243183533,0.005099357,26097,dd,0,mprotect,3.896
7292.243294509,0.005210333,26097,dd,0,mprotect,4.712
7292.243410421,0.005326245,26097,dd,0,syscall_302,0.659
7292.243523493,0.005439317,26097,dd,0,syscall_318,1.092
7292.243631569,0.005547393,26097,dd,0,munmap,6.895
7292.243757963,0.005673787,26097,dd,0,rt_sigaction,0.968
7292.243862620,0.005778444,26097,dd,0,rt_sigaction,0.531
7292.243967054,0.005882878,26097,dd,0,rt_sigaction,0.423
7292.244188824,0.006104648,26097,dd,0,brk,0.567
7292.244293428,0.006209252,26097,dd,0,brk,3.846
7292.244405935,0.006321759,26097,dd,0,openat,4.402
7292.244517747,0.006433571,26097,dd,0,openat,4.029
7292.244629029,0.006544853,26097,dd,0,fstat,0.900
7292.244735656,0.006651480,26097,dd,0,read,2.017
7292.244850450,0.006766274,26097,dd,0,read,0.724
7292.244954956,0.006870780,26097,dd,0,close,1.268
7292.245172775,0.007088599,26097,dd,0,openat,2.274
7292.245277713,0.007193537,26097,dd,0,openat,2.981
7292.245383580,0.007299404,26097,dd,0,fstat,0.788
7292.245488092,0.007403916,26097,dd,0,mmap,6.065
7292.245597066,0.007512890,26097,dd,0,close,0.485
7292.245705355,0.007621179,26097,dd,0,openat,2.232
7292.245812855,0.007728679,26097,dd,0,openat,2.409
7292.245919526,0.007835350,26097,dd,0,fstat,0.816
7292.246172299,0.008088123,26097,dd,0,read,1.481
7292.246297887,0.008213711,26097,dd,0,read,0.796
7292.246405160,0.008320984,26097,dd,0,close,1.162
7292.246511852,0.008427676,26097,dd,0,openat,4.705
7292.246620784,0.008536608,26097,dd,0,fstat,0.888
7292.246727249,0.008643073,26097,dd,0,syscall_217,10.285
7292.246846452,0.008762276,26097,dd,0,openat,2.746
7292.246953937,0.008869761,26097,dd,0,fstat,0.844
7292.247167666,0.009083490,26097,dd,0,read,1.373
7292.247304685,0.009220509,26097,dd,0,read,1.264
7292.247457777,0.009373601,26097,dd,0,read,1.269
7292.247831081,0.009746905,26097,dd,0,read,5.095
7292.248121808,0.010037632,26097,dd,0,read,2.038
7292.248471568,0.010387392,26097,dd,0,read,2.015
7292.248650934,0.010566758,26097,dd,0,read,1.378
7292.248901704,0.010817528,26097,dd,0,read,4.131
7292.249088336,0.011004160,26097,dd,0,read,1.500
7292.249412175,0.011327999,26097,dd,0,brk,9.521
7292.249579793,0.011495617,26097,dd,0,read,1.731
7292.249787922,0.011703746,26097,dd,0,read,2.333
7292.250026155,0.011941979,26097,dd,0,read,1.703
7292.250402528,0.012318352,26097,dd,0,read,1.563
7292.250618339,0.012534163,26097,dd,0,read,1.229
7292.250749481,0.012665305,26097,dd,0,read,0.828
7292.250856518,0.012772342,26097,dd,0,close,4.819
7292.250970107,0.012885931,26097,dd,0,syscall_217,11.252
7292.251201194,0.013117018,26097,dd,0,close,2.849
7292.251343634,0.013259458,26097,dd,0,syscall_202,1.771
7292.251459322,0.013375146,26097,dd,0,openat,9.533
7292.251572532,0.013488356,26097,dd,0,openat,7.587
7292.251685877,0.013601701,26097,dd,0,fstat,2.320
7292.251793499,0.013709323,26097,dd,0,mmap,10.033
7292.251906940,0.013822764,26097,dd,0,close,0.606
7292.252022587,0.013938411,26097,dd,0,openat,1.805
7292.252269893,0.014185717,26097,dd,0,openat,3.644
7292.252379400,0.014295224,26097,dd,0,fstat,1.098
7292.252484058,0.014399882,26097,dd,0,mmap,4.563
7292.252592041,0.014507865,26097,dd,0,close,0.544
7292.252702713,0.014618537,26097,dd,0,openat,1.868
7292.252808349,0.014724173,26097,dd,0,openat,2.722
7292.252914260,0.014830084,26097,dd,0,fstat,0.884
7292.253149149,0.015064973,26097,dd,0,mmap,2.674
7292.253256382,0.015172206,26097,dd,0,close,0.571
7292.253367013,0.015282837,26097,dd,0,openat,2.313
7292.253473098,0.015388922,26097,dd,0,openat,3.303
7292.253580581,0.015496405,26097,dd,0,fstat,0.878
7292.253683424,0.015599248,26097,dd,0,mmap,3.024
7292.253808313,0.015724137,26097,dd,0,close,0.592
7292.253920871,0.015836695,26097,dd,0,openat,2.194
7292.254155846,0.016071670,26097,dd,0,openat,3.230
7292.254264799,0.016180623,26097,dd,0,fstat,0.787
7292.254370410,0.016286234,26097,dd,0,mmap,3.276
7292.254477585,0.016393409,26097,dd,0,close,0.473
7292.254587336,0.016503160,26097,dd,0,openat,1.871
7292.254693990,0.016609814,26097,dd,0,openat,4.063
7292.254804129,0.016719953,26097,dd,0,fstat,1.052
7292.254908664,0.016824488,26097,dd,0,close,1.976
7292.255013813,0.016929637,26097,dd,0,openat,2.946
7292.255278446,0.017194270,26097,dd,0,fstat,1.048
7292.255386256,0.017302080,26097,dd,0,mmap,3.601
7292.255494660,0.017410484,26097,dd,0,close,0.763
7292.255603469,0.017519293,26097,dd,0,openat,2.081
7292.255708391,0.017624215,26097,dd,0,openat,3.357
7292.255815750,0.017731574,26097,dd,0,fstat,0.967
7292.255919048,0.017834872,26097,dd,0,mmap,3.288
7292.256155233,0.018071057,26097,dd,0,close,0.464
7292.256268082,0.018183906,26097,dd,0,openat,1.815
7292.256373354,0.018289178,26097,dd,0,openat,2.633
7292.256479066,0.018394890,26097,dd,0,fstat,0.784
7292.256581820,0.018497644,26097,dd,0,mmap,2.828
7292.256687741,0.018603565,26097,dd,0,close,0.544
7292.256794819,0.018710643,26097,dd,0,openat,2.248
7292.256899949,0.018815773,26097,dd,0,openat,2.719
7292.257005169,0.018920993,26097,dd,0,fstat,0.735
7292.257229951,0.019145775,26097,dd,0,mmap,7.405
7292.257340585,0.019256409,26097,dd,0,close,0.462
7292.257449231,0.019365055,26097,dd,0,openat,2.528
7292.257558452,0.019474276,26097,dd,0,openat,3.003
7292.257663889,0.019579713,26097,dd,0,fstat,0.787
7292.257767181,0.019683005,26097,dd,0,mmap,3.531
7292.257874322,0.019790146,26097,dd,0,close,0.462
7292.257980946,0.019896770,26097,dd,0,openat,1.899
7292.258198206,0.020114030,26097,dd,0,openat,3.320
7292.258303527,0.020219351,26097,dd,0,fstat,0.819
7292.258405572,0.020321396,26097,dd,0,mmap,2.952
7292.258512472,0.020428296,26097,dd,0,close,0.455
7292.258880152,0.020795976,26097,dd,0,openat,6.819
7292.259000973,0.020916797,26097,dd,0,dup2,1.710
7292.259246330,0.021162154,26097,dd,0,close,0.695
7292.259350194,0.021266018,26097,dd,0,lseek,1.170
7292.259454964,0.021370788,26097,dd,0,openat,23.911
7292.259582307,0.021498131,26097,dd,0,dup2,0.563
7292.259685991,0.021601815,26097,dd,0,close,0.462
7292.259798802,0.021714626,26097,dd,0,mmap,3.939
7292.259910755,0.021826579,26097,dd,0,read,377.889
7292.260543365,0.022459189,26097,dd,0,write,352.951
7292.261011661,0.022927485,26097,dd,0,read,44.186
7292.261296392,0.023212216,26097,dd,0,write,275.508
7292.261684368,0.023600192,26097,dd,0,read,43.226
7292.261837355,0.023753179,26097,dd,0,write,250.218
7292.262335405,0.024251229,26097,dd,0,read,43.294
7292.262487685,0.024403509,26097,dd,0,write,257.633
7292.262857804,0.024773628,26097,dd,0,read,42.791
7292.263008129,0.024923953,26097,dd,0,write,274.752
7292.263523373,0.025439197,26097,dd,0,read,43.753
7292.263674646,0.025590470,26097,dd,0,write,282.221
7292.264287432,0.026203256,26097,dd,0,read,39.648
7292.264436863,0.026352687,26097,dd,0,write,278.808
7292.264833803,0.026749627,26097,dd,0,read,43.223
7292.264983542,0.026899366,26097,dd,0,write,301.080
7292.265549012,0.027464836,26097,dd,0,read,43.310
7292.265699459,0.027615283,26097,dd,0,write,246.748
7292.266172245,0.028088069,26097,dd,0,read,43.115
7292.266321995,0.028237819,26097,dd,0,write,306.680
7292.266742803,0.028658627,26097,dd,0,read,42.507
7292.266893090,0.028808914,26097,dd,0,write,248.717
7292.267393477,0.029309301,26097,dd,0,read,43.102
7292.267543059,0.029458883,26097,dd,0,write,211.913
7292.267867049,0.029782873,26097,dd,0,read,42.977
7292.268020959,0.029936783,26097,dd,0,write,257.781
7292.268520136,0.030435960,26097,dd,0,read,43.397
7292.268671196,0.030587020,26097,dd,0,write,240.287
7292.269021590,0.030937414,26097,dd,0,read,42.552
7292.269302954,0.031218778,26097,dd,0,write,268.810
7292.269682944,0.031598768,26097,dd,0,read,43.050
7292.269833653,0.031749477,26097,dd,0,write,403.014
7292.270479285,0.032395109,26097,dd,0,read,43.321
7292.270630695,0.032546519,26097,dd,0,write,269.737
7292.271011945,0.032927769,26097,dd,0,read,42.755
7292.271292380,0.033208204,26097,dd,0,write,250.724
7292.271656924,0.033572748,26097,dd,0,read,42.756
7292.271806671,0.033722495,26097,dd,0,write,291.289
7292.272335230,0.034251054,26097,dd,0,read,43.263
7292.272484893,0.034400717,26097,dd,0,write,261.108
7292.272859195,0.034775019,26097,dd,0,read,42.524
7292.273008703,0.034924527,26097,dd,0,write,243.235
7292.273496097,0.035411921,26097,dd,0,read,43.451
7292.273645888,0.035561712,26097,dd,0,write,241.531
7292.274000398,0.035916222,26097,dd,0,read,42.914
7292.274300341,0.036216165,26097,dd,0,write,240.249
7292.274653583,0.036569407,26097,dd,0,read,42.814
7292.274805063,0.036720887,26097,dd,0,write,255.287
7292.275295472,0.037211296,26097,dd,0,read,43.348
7292.275447184,0.037363008,26097,dd,0,write,235.992
7292.275795268,0.037711092,26097,dd,0,read,42.248
7292.275951684,0.037867508,26097,dd,0,write,236.374
