timestamp,relative_time,pid,comm,uid,syscall,duration_us
474.272073733,141.548980635,1288,chrt,0,execve,5.636
474.273417646,141.550324548,1288,chrt,0,execve,8.694
474.274457976,141.551364878,1288,tar,0,execve,358.806
474.277597480,141.554504382,1288,tar,0,brk,5.076
474.319267718,141.596174620,1288,tar,0,access,17.133
474.320825843,141.597732745,1288,tar,0,openat,34.983
474.323849946,141.600756848,1288,tar,0,fstat,8.150
474.325923883,141.602830785,1288,tar,0,mmap,31.757
474.328962609,141.605869511,1288,tar,0,close,5.826
474.331857757,141.608764659,1288,tar,0,openat,53.734
474.334973947,141.611880849,1288,tar,0,read,20.102
474.337999789,141.614906691,1288,tar,0,fstat,3.943
474.339702150,141.616609052,1288,tar,0,mmap,14.766
474.339914150,141.616821052,1288,tar,0,mmap,10.465
474.340507002,141.617413904,1288,tar,0,mmap,21.089
474.340912041,141.617818943,1288,tar,0,mmap,16.190
474.341398809,141.618305711,1288,tar,0,mmap,15.004
474.341750740,141.618657642,1288,tar,0,close,5.978
474.343961741,141.620868643,1288,tar,0,openat,32.551
474.347949473,141.624856375,1288,tar,0,read,17.031
474.352087840,141.628994742,1288,tar,0,pread64,26.353
474.353630340,141.630537242,1288,tar,0,fstat,14.031
474.355867233,141.632774135,1288,tar,0,pread64,8.958
474.356756790,141.633663692,1288,tar,0,mmap,24.658
474.357486255,141.634393157,1288,tar,0,mmap,41.717
474.357829156,141.634736058,1288,tar,0,mmap,14.888
474.358341269,141.635248171,1288,tar,0,mmap,38.092
474.359767146,141.636674048,1288,tar,0,mmap,25.307
474.362344794,141.639251696,1288,tar,0,close,7.793
474.365922537,141.642829439,1288,tar,0,mmap,49.976
474.368890216,141.645797118,1288,tar,0,syscall_158,4.793
474.370919067,141.647825969,1288,tar,0,syscall_218,4.914
474.371830757,141.648737659,1288,tar,0,syscall_273,3.921
474.372816510,141.649723412,1288,tar,0,syscall_334,4.414
474.373607534,141.650514436,1288,tar,0,mprotect,44.449
474.374970783,141.651877685,1288,tar,0,mprotect,27.177
474.378143606,141.655050508,1288,tar,0,mprotect,29.735
