timestamp,relative_time,pid,comm,uid,syscall,duration_us
7419.908051145,127.669966969,29545,chrt,0,execve,3.448
7419.908227997,127.670143821,29545,chrt,0,execve,2.214
7419.908286353,127.670202177,29545,bash,0,execve,82.372
7419.908444934,127.670360758,29545,bash,0,brk,0.378
7419.909345435,127.671261259,29545,bash,0,access,1.649
7419.909405978,127.671321802,29545,bash,0,openat,2.257
7419.909461350,127.671377174,29545,bash,0,fstat,0.869
7419.909514574,127.671430398,29545,bash,0,mmap,2.488
7419.909571500,127.671487324,29545,bash,0,close,0.483
7419.909629078,127.671544902,29545,bash,0,openat,3.076
7419.909685048,127.671600872,29545,bash,0,read,1.429
7419.909739098,127.671654922,29545,bash,0,fstat,0.616
7419.909794938,127.671710762,29545,bash,0,mmap,2.185
7419.909852098,127.671767922,29545,bash,0,mmap,1.908
7419.909911289,127.671827113,29545,bash,0,mmap,4.314
7419.909971775,127.671887599,29545,bash,0,mmap,2.742
7419.910125267,127.672041091,29545,bash,0,mmap,5.017
7419.910187975,127.672103799,29545,bash,0,mmap,2.021
7419.910248852,127.672164676,29545,bash,0,close,0.715
7419.910305918,127.672221742,29545,bash,0,openat,3.066
7419.910361706,127.672277530,29545,bash,0,read,0.829
7419.910415331,127.672331155,29545,bash,0,pread64,0.772
7419.910468895,127.672384719,29545,bash,0,fstat,0.895
7419.910524325,127.672440149,29545,bash,0,pread64,0.617
7419.910577877,127.672493701,29545,bash,0,mmap,2.368
7419.910632991,127.672548815,29545,bash,0,mmap,3.223
7419.910689014,127.672604838,29545,bash,0,mmap,3.988
7419.910746582,127.672662406,29545,bash,0,mmap,3.076
7419.910804668,127.672720492,29545,bash,0,mmap,1.465
7419.910870138,127.672785962,29545,bash,0,close,0.397
7419.910929952,127.672845776,29545,bash,0,openat,2.586
7419.910990536,127.672906360,29545,bash,0,read,0.982
7419.911151141,127.673066965,29545,bash,0,fstat,0.818
7419.911212152,127.673127976,29545,bash,0,mmap,5.733
7419.911276234,127.673192058,29545,bash,0,mmap,4.053
7419.911337332,127.673253156,29545,bash,0,mmap,2.753
7419.911396693,127.673312517,29545,bash,0,mmap,2.509
7419.911466748,127.673382572,29545,bash,0,close,0.633
7419.911616525,127.673532349,29545,bash,0,mmap,7.905
7419.911695102,127.673610926,29545,bash,0,arch_prctl,0.399
7419.911750384,127.673666208,29545,bash,0,set_tid_address,0.477
7419.911813776,127.673729600,29545,bash,0,set_robust_list,0.292
7419.911869356,127.673785180,29545,bash,0,rseq,0.480
7419.912004513,127.673920337,29545,bash,0,mprotect,6.709
7419.912278525,127.674194349,29545,bash,0,mprotect,6.137
7419.912421795,127.674337619,29545,bash,0,mprotect,3.638
7419.912532285,127.674448109,29545,bash,0,mprotect,2.646
7419.912593044,127.674508868,29545,bash,0,mprotect,4.801
7419.912659393,127.674575217,29545,bash,0,prlimit64,0.486
7419.912724623,127.674640447,29545,bash,0,getrandom,1.328
7419.912781155,127.674696979,29545,bash,0,munmap,12.200
7419.912866216,127.674782040,29545,bash,0,openat,15.315
7419.912942652,127.674858476,29545,bash,0,close,1.913
7419.913003642,127.674919466,29545,bash,0,brk,0.420
7419.913150004,127.675065828,29545,bash,0,brk,2.626
7419.913276578,127.675192402,29545,bash,0,openat,2.962
7419.913352312,127.675268136,29545,bash,0,openat,2.835
7419.913414099,127.675329923,29545,bash,0,fstat,1.736
7419.913474521,127.675390345,29545,bash,0,read,2.587
7419.913541198,127.675457022,29545,bash,0,read,0.513
7419.913599180,127.675515004,29545,bash,0,close,0.935
7419.913660983,127.675576807,29545,bash,0,openat,1.448
7419.913719961,127.675635785,29545,bash,0,openat,2.370
7419.913807435,127.675723259,29545,bash,0,fstat,2.203
7419.913883414,127.675799238,29545,bash,0,mmap,7.987
7419.913950582,127.675866406,29545,bash,0,close,0.647
7419.914348887,127.676264711,29545,bash,0,openat,4.564
7419.914426900,127.676342724,29545,bash,0,openat,3.023
7419.914485248,127.676401072,29545,bash,0,fstat,0.917
7419.914543305,127.676459129,29545,bash,0,read,1.404
7419.914612836,127.676528660,29545,bash,0,read,0.510
7419.914667066,127.676582890,29545,bash,0,close,1.155
7419.914726264,127.676642088,29545,bash,0,openat,3.419
7419.914819984,127.676735808,29545,bash,0,fstat,1.683
7419.914895154,127.676810978,29545,bash,0,getdents64,10.337
7419.914969334,127.676885158,29545,bash,0,openat,4.875
7419.915136234,127.677052058,29545,bash,0,fstat,0.812
7419.915230135,127.677145959,29545,bash,0,read,1.472
7419.915309530,127.677225354,29545,bash,0,read,0.842
7419.915401696,127.677317520,29545,bash,0,read,0.877
7419.915487681,127.677403505,29545,bash,0,read,0.867
7419.915576285,127.677492109,29545,bash,0,read,0.859
7419.915667728,127.677583552,29545,bash,0,read,0.795
7419.915768516,127.677684340,29545,bash,0,read,0.791
7419.915868766,127.677784590,29545,bash,0,read,0.848
7419.915972500,127.677888324,29545,bash,0,read,0.772
7419.916136721,127.678052545,29545,bash,0,brk,3.569
7419.916221281,127.678137105,29545,bash,0,read,0.813
7419.916329571,127.678245395,29545,bash,0,read,0.955
7419.916447559,127.678363383,29545,bash,0,read,0.784
7419.916566320,127.678482144,29545,bash,0,read,0.778
7419.916721406,127.678637230,29545,bash,0,read,0.935
7419.916797351,127.678713175,29545,bash,0,read,0.537
7419.916861663,127.678777487,29545,bash,0,close,1.692
7419.916920952,127.678836776,29545,bash,0,getdents64,4.606
7419.916981487,127.678897311,29545,bash,0,close,1.648
7419.917137319,127.679053143,29545,bash,0,futex,1.453
7419.917196527,127.679112351,29545,bash,0,openat,3.131
7419.917254676,127.679170500,29545,bash,0,openat,3.076
7419.917311326,127.679227150,29545,bash,0,fstat,0.716
7419.917365966,127.679281790,29545,bash,0,mmap,4.725
7419.917424833,127.679340657,29545,bash,0,close,0.413
7419.917485795,127.679401619,29545,bash,0,openat,1.154
7419.917540945,127.679456769,29545,bash,0,openat,1.741
7419.917596686,127.679512510,29545,bash,0,fstat,0.529
7419.917650780,127.679566604,29545,bash,0,mmap,1.799
7419.917706986,127.679622810,29545,bash,0,close,0.331
7419.917763744,127.679679568,29545,bash,0,openat,1.088
7419.917818702,127.679734526,29545,bash,0,openat,1.826
7419.917874222,127.679790046,29545,bash,0,fstat,0.506
7419.917929048,127.679844872,29545,bash,0,mmap,1.636
7419.917984110,127.679899934,29545,bash,0,close,0.304
7419.918111632,127.680027456,29545,bash,0,openat,1.215
7419.918182363,127.680098187,29545,bash,0,openat,1.773
7419.918238680,127.680154504,29545,bash,0,fstat,0.554
7419.918295317,127.680211141,29545,bash,0,mmap,2.250
7419.918359506,127.680275330,29545,bash,0,close,0.351
7419.918420309,127.680336133,29545,bash,0,openat,1.500
7419.918476492,127.680392316,29545,bash,0,openat,1.910
7419.918532085,127.680447909,29545,bash,0,fstat,0.505
7419.918587884,127.680503708,29545,bash,0,mmap,1.609
7419.918643029,127.680558853,29545,bash,0,close,0.304
7419.918699602,127.680615426,29545,bash,0,openat,1.376
7419.918755782,127.680671606,29545,bash,0,openat,2.193
7419.918812789,127.680728613,29545,bash,0,fstat,0.506
7419.918866751,127.680782575,29545,bash,0,close,0.878
7419.918921262,127.680837086,29545,bash,0,openat,1.922
7419.918976973,127.680892797,29545,bash,0,fstat,0.500
7419.919101185,127.681017009,29545,bash,0,mmap,1.727
7419.919161929,127.681077753,29545,bash,0,close,0.331
7419.919220040,127.681135864,29545,bash,0,openat,1.325
7419.919277482,127.681193306,29545,bash,0,openat,1.717
7419.919333063,127.681248887,29545,bash,0,fstat,0.521
7419.919387699,127.681303523,29545,bash,0,mmap,2.193
7419.919443548,127.681359372,29545,bash,0,close,0.303
7419.919502861,127.681418685,29545,bash,0,openat,1.688
7419.919559460,127.681475284,29545,bash,0,openat,1.775
7419.919616490,127.681532314,29545,bash,0,fstat,0.506
7419.919670757,127.681586581,29545,bash,0,mmap,1.670
7419.919727322,127.681643146,29545,bash,0,close,0.318
7419.919783814,127.681699638,29545,bash,0,openat,1.158
7419.919839265,127.681755089,29545,bash,0,openat,1.907
7419.919896034,127.681811858,29545,bash,0,fstat,0.523
7419.919951172,127.681866996,29545,bash,0,mmap,2.013
7419.920006643,127.681922467,29545,bash,0,close,0.319
7419.920139411,127.682055235,29545,bash,0,openat,1.218
7419.920195824,127.682111648,29545,bash,0,openat,1.783
7419.920251313,127.682167137,29545,bash,0,fstat,0.570
7419.920305430,127.682221254,29545,bash,0,mmap,2.854
7419.920362648,127.682278472,29545,bash,0,close,0.315
7419.920420257,127.682336081,29545,bash,0,openat,1.145
7419.920475486,127.682391310,29545,bash,0,openat,1.922
7419.920530995,127.682446819,29545,bash,0,fstat,0.542
7419.920585022,127.682500846,29545,bash,0,mmap,4.489
7419.920644543,127.682560367,29545,bash,0,close,0.303
7419.920866349,127.682782173,29545,bash,0,getresuid,0.722
