timestamp,relative_time,pid,comm,uid,syscall,duration_us
5504.752152407,30.872600635,16832,chrt,0,execve,6.641
5504.752492177,30.872940405,16832,chrt,0,execve,4.867
5504.752601084,30.873049312,16832,jq,0,execve,161.610
5504.752902642,30.873350870,16832,jq,0,brk,0.642
5504.754796306,30.875244534,16832,jq,0,access,8.681
5504.754935850,30.875384078,16832,jq,0,openat,6.322
5504.755233607,30.875681835,16832,jq,0,fstat,2.082
5504.755349351,30.875797579,16832,jq,0,mmap,11.645
5504.755475329,30.875923557,16832,jq,0,close,1.285
5504.755608067,30.876056295,16832,jq,0,openat,8.342
5504.755729490,30.876177718,16832,jq,0,read,3.434
5504.755845954,30.876294182,16832,jq,0,fstat,1.259
5504.755960948,30.876409176,16832,jq,0,mmap,4.244
5504.756224602,30.876672830,16832,jq,0,mmap,6.254
5504.756340283,30.876788511,16832,jq,0,mmap,14.888
5504.756462500,30.876910728,16832,jq,0,mmap,5.999
5504.756576105,30.877024333,16832,jq,0,mmap,4.518
5504.756704820,30.877153048,16832,jq,0,close,0.929
5504.756819552,30.877267780,16832,jq,0,openat,6.098
5504.756933136,30.877381364,16832,jq,0,read,2.235
5504.757232069,30.877680297,16832,jq,0,fstat,1.244
5504.757343247,30.877791475,16832,jq,0,mmap,4.676
5504.757455290,30.877903518,16832,jq,0,mmap,15.127
5504.757572865,30.878021093,16832,jq,0,mmap,4.438
5504.757680293,30.878128521,16832,jq,0,mmap,4.179
5504.757807089,30.878255317,16832,jq,0,close,0.771
5504.757913445,30.878361673,16832,jq,0,openat,4.659
5504.758021594,30.878469822,16832,jq,0,read,1.469
5504.758259225,30.878707453,16832,jq,0,pread64,1.490
5504.758364844,30.878813072,16832,jq,0,fstat,0.958
5504.758468197,30.878916425,16832,jq,0,pread64,1.100
5504.758571779,30.879020007,16832,jq,0,mmap,5.415
5504.758680659,30.879128887,16832,jq,0,mmap,6.785
5504.758787459,30.879235687,16832,jq,0,mmap,13.714
5504.758900609,30.879348837,16832,jq,0,mmap,7.855
5504.759012494,30.879460722,16832,jq,0,mmap,3.131
5504.759254749,30.879702977,16832,jq,0,close,0.721
5504.759359367,30.879807595,16832,jq,0,openat,4.145
5504.759462110,30.879910338,16832,jq,0,read,1.799
5504.759564385,30.880012613,16832,jq,0,fstat,0.921
5504.759664199,30.880112427,16832,jq,0,mmap,5.198
5504.759764054,30.880212282,16832,jq,0,mmap,8.721
5504.759867443,30.880315671,16832,jq,0,mmap,6.178
5504.759968639,30.880416867,16832,jq,0,mmap,4.853
5504.760223002,30.880671230,16832,jq,0,close,0.677
5504.760334778,30.880783006,16832,jq,0,mmap,2.650
5504.760438433,30.880886661,16832,jq,0,syscall_158,0.585
5504.760534805,30.880983033,16832,jq,0,syscall_218,0.734
5504.760630149,30.881078377,16832,jq,0,syscall_273,0.774
5504.760727520,30.881175748,16832,jq,0,syscall_334,0.814
5504.760877219,30.881325447,16832,jq,0,mprotect,7.463
5504.761009677,30.881457905,16832,jq,0,mprotect,3.859
5504.761316274,30.881764502,16832,jq,0,mprotect,11.736
5504.761497630,30.881945858,16832,jq,0,mprotect,4.264
5504.761611260,30.882059488,16832,jq,0,mprotect,3.715
5504.761716620,30.882164848,16832,jq,0,mprotect,7.876
5504.761828628,30.882276856,16832,jq,0,syscall_302,0.971
5504.761939272,30.882387500,16832,jq,0,syscall_318,1.960
5504.762213231,30.882661459,16832,jq,0,munmap,13.824
5504.762357413,30.882805641,16832,jq,0,brk,0.548
5504.762454472,30.882902700,16832,jq,0,brk,5.897
5504.762564297,30.883012525,16832,jq,0,openat,10.133
5504.762674153,30.883122381,16832,jq,0,openat,4.604
5504.762777912,30.883226140,16832,jq,0,fstat,1.607
5504.762877304,30.883325532,16832,jq,0,read,3.325
5504.762990185,30.883438413,16832,jq,0,read,0.844
5504.763212131,30.883660359,16832,jq,0,close,1.559
5504.763340375,30.883788603,16832,jq,0,openat,4.458
5504.763453545,30.883901773,16832,jq,0,openat,4.630
5504.763554612,30.884002840,16832,jq,0,fstat,1.083
5504.763650500,30.884098728,16832,jq,0,mmap,9.457
5504.763755359,30.884203587,16832,jq,0,close,0.644
5504.763855444,30.884303672,16832,jq,0,openat,3.381
5504.763959317,30.884407545,16832,jq,0,openat,3.094
5504.764184671,30.884632899,16832,jq,0,fstat,1.063
5504.764285965,30.884734193,16832,jq,0,read,1.997
5504.764407156,30.884855384,16832,jq,0,read,0.850
5504.764503784,30.884952012,16832,jq,0,close,1.348
5504.764602607,30.885050835,16832,jq,0,openat,4.361
5504.764703388,30.885151616,16832,jq,0,fstat,0.858
5504.764803718,30.885251946,16832,jq,0,syscall_217,10.334
5504.764916645,30.885364873,16832,jq,0,openat,3.201
5504.765016121,30.885464349,16832,jq,0,fstat,0.971
5504.765239352,30.885687580,16832,jq,0,read,1.995
5504.765371880,30.885820108,16832,jq,0,read,1.328
5504.765523576,30.885971804,16832,jq,0,read,1.351
5504.765676703,30.886124931,16832,jq,0,read,1.455
