bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,5000,271,4729,5.42,94.58
1,5000,10000,140,4860,2.8000000000000003,97.2
2,10000,15000,151,4849,3.02,96.98
3,15000,20000,104,4896,2.08,97.92
4,20000,25000,2559,2441,51.18000000000001,48.81999999999999
5,25000,30000,5000,0,100.0,0.0
6,30000,35000,5000,0,100.0,0.0
7,35000,40000,5000,0,100.0,0.0
8,40000,45000,2292,2708,45.839999999999996,54.160000000000004
9,45000,50000,3778,1222,75.56,24.439999999999998
10,50000,55000,5000,0,100.0,0.0
11,55000,60000,5000,0,100.0,0.0
12,60000,65000,4738,262,94.76,5.239999999999995
13,65000,70000,2029,2971,40.58,59.42
14,70000,75000,5000,0,100.0,0.0
15,75000,80000,5000,0,100.0,0.0
16,80000,85000,5000,0,100.0,0.0
17,85000,90000,4705,295,94.1,5.900000000000006
18,90000,95000,3767,1233,75.33999999999999,24.66000000000001
19,95000,100000,5000,0,100.0,0.0
20,100000,105000,5000,0,100.0,0.0
21,105000,110000,5000,0,100.0,0.0
22,110000,115000,3289,1711,65.78,34.22
23,115000,120000,5000,0,100.0,0.0
24,120000,125000,5000,0,100.0,0.0
25,125000,130000,5000,0,100.0,0.0
26,130000,135000,5000,0,100.0,0.0
27,135000,140000,3379,1621,67.58,32.42
28,140000,145000,5000,0,100.0,0.0
29,145000,150000,5000,0,100.0,0.0
30,150000,155000,5000,0,100.0,0.0
31,155000,160000,4597,403,91.94,8.060000000000002
32,160000,165000,1751,3249,35.02,64.97999999999999
33,165000,170000,5000,0,100.0,0.0
34,170000,175000,5000,0,100.0,0.0
35,175000,180000,5000,0,100.0,0.0
36,180000,185000,1593,3407,31.86,68.14
37,185000,190000,174,4826,3.4799999999999995,96.52
38,190000,195000,106,4894,2.12,97.88
39,195000,199452,172,4280,3.8634321653189576,96.13656783468105
