bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,1500,110,1390,7.333333333333333,92.66666666666667
1,1500,3000,62,1438,4.133333333333333,95.86666666666667
2,3000,4500,45,1455,3.0,97.0
3,4500,6000,54,1446,3.5999999999999996,96.4
4,6000,7500,29,1471,1.9333333333333333,98.06666666666666
5,7500,9000,31,1469,2.0666666666666664,97.93333333333334
6,9000,10500,48,1452,3.2,96.8
7,10500,12000,46,1454,3.0666666666666664,96.93333333333334
8,12000,13500,31,1469,2.0666666666666664,97.93333333333334
9,13500,15000,34,1466,2.2666666666666666,97.73333333333333
10,15000,16500,86,1414,5.733333333333333,94.26666666666667
11,16500,18000,256,1244,17.066666666666666,82.93333333333334
12,18000,19500,1500,0,100.0,0.0
13,19500,21000,1500,0,100.0,0.0
14,21000,22500,1500,0,100.0,0.0
15,22500,24000,1500,0,100.0,0.0
16,24000,25500,1500,0,100.0,0.0
17,25500,27000,1500,0,100.0,0.0
18,27000,28500,1500,0,100.0,0.0
19,28500,30000,1500,0,100.0,0.0
20,30000,31500,1500,0,100.0,0.0
21,31500,33000,1500,0,100.0,0.0
22,33000,34500,1500,0,100.0,0.0
23,34500,36000,1500,0,100.0,0.0
24,36000,37500,1500,0,100.0,0.0
25,37500,39000,1500,0,100.0,0.0
26,39000,40500,1500,0,100.0,0.0
27,40500,42000,1500,0,100.0,0.0
28,42000,43500,1500,0,100.0,0.0
29,43500,45000,1500,0,100.0,0.0
30,45000,46500,1500,0,100.0,0.0
31,46500,48000,1500,0,100.0,0.0
32,48000,49500,1500,0,100.0,0.0
33,49500,51000,1500,0,100.0,0.0
34,51000,52500,1500,0,100.0,0.0
35,52500,54000,1500,0,100.0,0.0
36,54000,55500,756,744,50.4,49.6
37,55500,57000,315,1185,21.0,79.0
38,57000,58500,1500,0,100.0,0.0
39,58500,60000,1500,0,100.0,0.0
40,60000,61500,1500,0,100.0,0.0
41,61500,63000,1500,0,100.0,0.0
42,63000,64500,1500,0,100.0,0.0
43,64500,66000,1500,0,100.0,0.0
44,66000,67500,1500,0,100.0,0.0
45,67500,69000,1500,0,100.0,0.0
46,69000,70500,1500,0,100.0,0.0
47,70500,72000,1500,0,100.0,0.0
48,72000,73500,1500,0,100.0,0.0
49,73500,75000,1500,0,100.0,0.0
50,75000,76500,1500,0,100.0,0.0
51,76500,78000,1500,0,100.0,0.0
52,78000,79500,1500,0,100.0,0.0
53,79500,81000,1398,102,93.2,6.799999999999997
54,81000,81471,8,463,1.6985138004246285,98.30148619957536
