bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,72547282,72548782,144,1356,9.6,90.4
1,72548782,72550282,69,1431,4.6,95.4
2,72550282,72551782,54,1446,3.5999999999999996,96.4
3,72551782,72553282,53,1447,3.5333333333333337,96.46666666666667
4,72553282,72554782,53,1447,3.5333333333333337,96.46666666666667
5,72554782,72556282,20,1480,1.3333333333333335,98.66666666666667
6,72556282,72557782,35,1465,2.3333333333333335,97.66666666666667
7,72557782,72559282,45,1455,3.0,97.0
8,72559282,72560782,49,1451,3.266666666666666,96.73333333333333
9,72560782,72562282,41,1459,2.7333333333333334,97.26666666666667
10,72562282,72563782,23,1477,1.5333333333333332,98.46666666666667
11,72563782,72565282,30,1470,2.0,98.0
12,72565282,72566782,32,1468,2.1333333333333333,97.86666666666666
13,72566782,72568282,100,1400,6.666666666666667,93.33333333333333
14,72568282,72569782,1132,368,75.46666666666667,24.53333333333333
15,72569782,72571282,1500,0,100.0,0.0
16,72571282,72572782,1500,0,100.0,0.0
17,72572782,72574282,1500,0,100.0,0.0
18,72574282,72575782,1500,0,100.0,0.0
19,72575782,72577282,1500,0,100.0,0.0
20,72577282,72578782,1500,0,100.0,0.0
21,72578782,72580282,1500,0,100.0,0.0
22,72580282,72581782,1500,0,100.0,0.0
23,72581782,72583282,1500,0,100.0,0.0
24,72583282,72584782,659,841,43.93333333333334,56.06666666666666
25,72584782,72586282,901,599,60.06666666666667,39.93333333333333
26,72586282,72587782,1500,0,100.0,0.0
27,72587782,72589282,1500,0,100.0,0.0
28,72589282,72590782,1500,0,100.0,0.0
29,72590782,72592282,1500,0,100.0,0.0
30,72592282,72593782,1500,0,100.0,0.0
31,72593782,72595282,1500,0,100.0,0.0
32,72595282,72596782,1500,0,100.0,0.0
33,72596782,72598282,1500,0,100.0,0.0
34,72598282,72599782,1500,0,100.0,0.0
35,72599782,72601282,619,881,41.266666666666666,58.733333333333334
36,72601282,72602782,1076,424,71.73333333333333,28.266666666666666
37,72602782,72604282,1500,0,100.0,0.0
38,72604282,72605782,1500,0,100.0,0.0
39,72605782,72607282,1500,0,100.0,0.0
40,72607282,72608782,1500,0,100.0,0.0
41,72608782,72610282,1500,0,100.0,0.0
42,72610282,72611782,1500,0,100.0,0.0
43,72611782,72613282,1500,0,100.0,0.0
44,72613282,72614782,1500,0,100.0,0.0
45,72614782,72616282,1500,0,100.0,0.0
46,72616282,72617782,1500,0,100.0,0.0
47,72617782,72619282,266,1234,17.733333333333334,82.26666666666667
48,72619282,72620782,1314,186,87.6,12.400000000000006
49,72620782,72622282,1500,0,100.0,0.0
50,72622282,72623782,1500,0,100.0,0.0
