bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,5000,303,4697,6.0600000000000005,93.94
1,5000,10000,173,4827,3.46,96.54
2,10000,15000,161,4839,3.2199999999999998,96.78
3,15000,20000,166,4834,3.32,96.68
4,20000,25000,147,4853,2.94,97.06
5,25000,30000,177,4823,3.54,96.46
6,30000,35000,180,4820,3.5999999999999996,96.4
7,35000,40000,185,4815,3.6999999999999997,96.3
8,40000,45000,172,4828,3.44,96.56
9,45000,50000,179,4821,3.58,96.42
10,50000,55000,165,4835,3.3000000000000003,96.7
11,55000,60000,205,4795,4.1000000000000005,95.9
12,60000,65000,228,4772,4.5600000000000005,95.44
13,65000,70000,86,4914,1.72,98.28
14,70000,75000,104,4896,2.08,97.92
15,75000,80000,136,4864,2.7199999999999998,97.28
16,80000,85000,145,4855,2.9000000000000004,97.1
17,85000,90000,102,4898,2.04,97.96
18,90000,95000,0,5000,0.0,100.0
19,95000,100000,0,5000,0.0,100.0
20,100000,105000,0,5000,0.0,100.0
21,105000,110000,146,4854,2.92,97.08
22,110000,115000,0,5000,0.0,100.0
23,115000,120000,0,5000,0.0,100.0
24,120000,125000,0,5000,0.0,100.0
25,125000,130000,116,4884,2.32,97.68
26,130000,135000,9,4991,0.18,99.82
27,135000,140000,0,5000,0.0,100.0
28,140000,145000,0,5000,0.0,100.0
29,145000,150000,0,5000,0.0,100.0
30,150000,155000,0,5000,0.0,100.0
31,155000,160000,0,5000,0.0,100.0
32,160000,165000,9,4991,0.18,99.82
33,165000,170000,6,4994,0.12,99.88
34,170000,175000,0,5000,0.0,100.0
35,175000,180000,0,5000,0.0,100.0
36,180000,185000,0,5000,0.0,100.0
37,185000,190000,294,4706,5.88,94.12
38,190000,195000,0,5000,0.0,100.0
39,195000,200000,6,4994,0.12,99.88
40,200000,205000,0,5000,0.0,100.0
41,205000,210000,9,4991,0.18,99.82
42,210000,215000,9,4991,0.18,99.82
43,215000,220000,93,4907,1.8599999999999999,98.14
44,220000,224749,89,4660,1.874078753421773,98.12592124657823
