bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,5000,240,4760,4.8,95.2
1,5000,10000,193,4807,3.8600000000000003,96.14
2,10000,15000,160,4840,3.2,96.8
3,15000,20000,135,4865,2.7,97.3
4,20000,25000,114,4886,2.2800000000000002,97.72
5,25000,30000,80,4920,1.6,98.4
6,30000,35000,84,4916,1.68,98.32
7,35000,40000,26,4974,0.52,99.48
8,40000,45000,32,4968,0.64,99.36
9,45000,50000,39,4961,0.7799999999999999,99.22
10,50000,55000,60,4940,1.2,98.8
11,55000,60000,59,4941,1.18,98.82
12,60000,65000,144,4856,2.88,97.12
13,65000,70000,33,4967,0.66,99.34
14,70000,75000,43,4957,0.86,99.14
15,75000,80000,38,4962,0.76,99.24
16,80000,85000,35,4965,0.7000000000000001,99.3
17,85000,90000,32,4968,0.64,99.36
18,90000,95000,32,4968,0.64,99.36
19,95000,100000,32,4968,0.64,99.36
20,100000,105000,54,4946,1.08,98.92
21,105000,110000,39,4961,0.7799999999999999,99.22
22,110000,115000,35,4965,0.7000000000000001,99.3
23,115000,120000,12,4988,0.24,99.76
24,120000,125000,0,5000,0.0,100.0
25,125000,130000,0,5000,0.0,100.0
26,130000,135000,0,5000,0.0,100.0
27,135000,140000,0,5000,0.0,100.0
28,140000,145000,0,5000,0.0,100.0
29,145000,150000,0,5000,0.0,100.0
30,150000,155000,0,5000,0.0,100.0
31,155000,160000,0,5000,0.0,100.0
32,160000,165000,0,5000,0.0,100.0
33,165000,170000,0,5000,0.0,100.0
34,170000,175000,0,5000,0.0,100.0
35,175000,180000,0,5000,0.0,100.0
36,180000,185000,0,5000,0.0,100.0
37,185000,190000,0,5000,0.0,100.0
38,190000,195000,0,5000,0.0,100.0
39,195000,200000,0,5000,0.0,100.0
40,200000,205000,0,5000,0.0,100.0
41,205000,210000,0,5000,0.0,100.0
42,210000,215000,0,5000,0.0,100.0
43,215000,220000,0,5000,0.0,100.0
44,220000,225000,0,5000,0.0,100.0
45,225000,230000,0,5000,0.0,100.0
46,230000,235000,0,5000,0.0,100.0
47,235000,240000,0,5000,0.0,100.0
48,240000,245000,0,5000,0.0,100.0
49,245000,250000,0,5000,0.0,100.0
50,250000,255000,0,5000,0.0,100.0
51,255000,260000,0,5000,0.0,100.0
52,260000,265000,0,5000,0.0,100.0
53,265000,270000,0,5000,0.0,100.0
54,270000,275000,0,5000,0.0,100.0
55,275000,280000,0,5000,0.0,100.0
56,280000,285000,0,5000,0.0,100.0
57,285000,290000,0,5000,0.0,100.0
58,290000,295000,0,5000,0.0,100.0
59,295000,300000,0,5000,0.0,100.0
60,300000,305000,16,4984,0.32,99.68
61,305000,310000,0,5000,0.0,100.0
62,310000,311222,30,1192,2.454991816693944,97.54500818330605
