bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,5000,261,4739,5.220000000000001,94.78
1,5000,10000,122,4878,2.44,97.56
2,10000,15000,113,4887,2.26,97.74
3,15000,20000,3406,1594,68.12,31.879999999999995
4,20000,25000,5000,0,100.0,0.0
5,25000,30000,5000,0,100.0,0.0
6,30000,35000,4256,744,85.11999999999999,14.88000000000001
7,35000,40000,4614,386,92.28,7.719999999999999
8,40000,45000,5000,0,100.0,0.0
9,45000,50000,5000,0,100.0,0.0
10,50000,55000,3768,1232,75.36,24.64
11,55000,60000,5000,0,100.0,0.0
12,60000,65000,5000,0,100.0,0.0
13,65000,70000,5000,0,100.0,0.0
14,70000,75000,3845,1155,76.9,23.099999999999994
15,75000,80000,5000,0,100.0,0.0
16,80000,85000,5000,0,100.0,0.0
17,85000,90000,4986,14,99.72,0.28000000000000114
18,90000,95000,3894,1106,77.88000000000001,22.11999999999999
19,95000,100000,5000,0,100.0,0.0
20,100000,105000,5000,0,100.0,0.0
21,105000,110000,3890,1110,77.8,22.200000000000003
22,110000,115000,5000,0,100.0,0.0
23,115000,120000,5000,0,100.0,0.0
24,120000,125000,5000,0,100.0,0.0
25,125000,130000,3829,1171,76.58,23.42
26,130000,135000,5000,0,100.0,0.0
27,135000,140000,5000,0,100.0,0.0
28,140000,145000,4991,9,99.82,0.18000000000000682
29,145000,150000,3833,1167,76.66,23.340000000000003
30,150000,155000,5000,0,100.0,0.0
31,155000,160000,5000,0,100.0,0.0
32,160000,165000,3610,1390,72.2,27.799999999999997
33,165000,170000,5000,0,100.0,0.0
34,170000,175000,5000,0,100.0,0.0
35,175000,180000,5000,0,100.0,0.0
36,180000,185000,3680,1320,73.6,26.400000000000006
37,185000,190000,5000,0,100.0,0.0
38,190000,195000,5000,0,100.0,0.0
39,195000,200000,4095,905,81.89999999999999,18.10000000000001
40,200000,205000,4795,205,95.89999999999999,4.1000000000000085
41,205000,210000,5000,0,100.0,0.0
42,210000,215000,5000,0,100.0,0.0
43,215000,220000,3778,1222,75.56,24.439999999999998
44,220000,225000,5000,0,100.0,0.0
45,225000,230000,5000,0,100.0,0.0
46,230000,235000,5000,0,100.0,0.0
47,235000,240000,3593,1407,71.86,28.14
48,240000,245000,5000,0,100.0,0.0
49,245000,250000,5000,0,100.0,0.0
50,250000,255000,3808,1192,76.16000000000001,23.83999999999999
51,255000,260000,5000,0,100.0,0.0
52,260000,265000,5000,0,100.0,0.0
53,265000,270000,5000,0,100.0,0.0
54,270000,275000,3863,1137,77.25999999999999,22.74000000000001
55,275000,280000,5000,0,100.0,0.0
56,280000,285000,5000,0,100.0,0.0
57,285000,290000,3903,1097,78.06,21.939999999999998
58,290000,295000,5000,0,100.0,0.0
59,295000,300000,5000,0,100.0,0.0
60,300000,305000,5000,0,100.0,0.0
61,305000,310000,3839,1161,76.78,23.22
62,310000,315000,5000,0,100.0,0.0
63,315000,320000,5000,0,100.0,0.0
64,320000,325000,3904,1096,78.08,21.92
65,325000,330000,4984,16,99.68,0.3199999999999932
66,330000,335000,5000,0,100.0,0.0
67,335000,340000,5000,0,100.0,0.0
68,340000,345000,3723,1277,74.46000000000001,25.539999999999992
69,345000,350000,5000,0,100.0,0.0
70,350000,355000,5000,0,100.0,0.0
71,355000,360000,5000,0,100.0,0.0
72,360000,365000,3893,1107,77.86,22.14
73,365000,370000,5000,0,100.0,0.0
74,370000,375000,5000,0,100.0,0.0
75,375000,380000,3911,1089,78.22,21.78
76,380000,385000,5000,0,100.0,0.0
77,385000,390000,5000,0,100.0,0.0
78,390000,395000,5000,0,100.0,0.0
79,395000,400000,3893,1107,77.86,22.14
80,400000,405000,5000,0,100.0,0.0
81,405000,410000,5000,0,100.0,0.0
82,410000,415000,3827,1173,76.53999999999999,23.460000000000008
83,415000,420000,5000,0,100.0,0.0
84,420000,425000,5000,0,100.0,0.0
85,425000,430000,4917,83,98.34,1.6599999999999966
86,430000,435000,3917,1083,78.34,21.659999999999997
87,435000,440000,5000,0,100.0,0.0
88,440000,445000,5000,0,100.0,0.0
89,445000,450000,3877,1123,77.53999999999999,22.460000000000008
90,450000,455000,5000,0,100.0,0.0
91,455000,460000,5000,0,100.0,0.0
92,460000,465000,5000,0,100.0,0.0
93,465000,470000,3906,1094,78.12,21.879999999999995
94,470000,475000,5000,0,100.0,0.0
95,475000,480000,5000,0,100.0,0.0
96,480000,485000,3876,1124,77.52,22.480000000000004
97,485000,490000,5000,0,100.0,0.0
98,490000,495000,5000,0,100.0,0.0
99,495000,500000,5000,0,100.0,0.0
100,500000,505000,3845,1155,76.9,23.099999999999994
101,505000,510000,5000,0,100.0,0.0
102,510000,515000,5000,0,100.0,0.0
103,515000,520000,3903,1097,78.06,21.939999999999998
104,520000,525000,5000,0,100.0,0.0
105,525000,530000,5000,0,100.0,0.0
106,530000,535000,5000,0,100.0,0.0
107,535000,540000,3810,1190,76.2,23.799999999999997
108,540000,545000,5000,0,100.0,0.0
109,545000,550000,5000,0,100.0,0.0
110,550000,555000,3867,1133,77.34,22.659999999999997
111,555000,560000,5000,0,100.0,0.0
112,560000,565000,5000,0,100.0,0.0
113,565000,570000,5000,0,100.0,0.0
114,570000,575000,3804,1196,76.08,23.92
115,575000,580000,5000,0,100.0,0.0
116,580000,585000,5000,0,100.0,0.0
117,585000,590000,3683,1317,73.66,26.340000000000003
118,590000,595000,5000,0,100.0,0.0
119,595000,600000,5000,0,100.0,0.0
120,600000,605000,5000,0,100.0,0.0
121,605000,610000,3859,1141,77.18,22.819999999999993
122,610000,615000,5000,0,100.0,0.0
123,615000,620000,5000,0,100.0,0.0
124,620000,625000,4755,245,95.1,4.900000000000006
125,625000,630000,4048,952,80.96,19.040000000000006
126,630000,635000,5000,0,100.0,0.0
127,635000,640000,5000,0,100.0,0.0
128,640000,645000,3859,1141,77.18,22.819999999999993
129,645000,650000,5000,0,100.0,0.0
130,650000,655000,5000,0,100.0,0.0
131,655000,660000,5000,0,100.0,0.0
132,660000,665000,3877,1123,77.53999999999999,22.460000000000008
133,665000,670000,5000,0,100.0,0.0
134,670000,675000,5000,0,100.0,0.0
135,675000,680000,4808,192,96.16,3.8400000000000034
136,680000,685000,4066,934,81.32000000000001,18.679999999999993
137,685000,690000,5000,0,100.0,0.0
138,690000,695000,5000,0,100.0,0.0
139,695000,700000,3906,1094,78.12,21.879999999999995
140,700000,705000,5000,0,100.0,0.0
141,705000,710000,5000,0,100.0,0.0
142,710000,715000,5000,0,100.0,0.0
143,715000,720000,3735,1265,74.7,25.299999999999997
144,720000,725000,5000,0,100.0,0.0
145,725000,730000,5000,0,100.0,0.0
146,730000,735000,3813,1187,76.25999999999999,23.74000000000001
147,735000,740000,5000,0,100.0,0.0
148,740000,745000,5000,0,100.0,0.0
149,745000,750000,5000,0,100.0,0.0
150,750000,755000,3798,1202,75.96000000000001,24.039999999999992
151,755000,760000,5000,0,100.0,0.0
152,760000,765000,5000,0,100.0,0.0
153,765000,770000,4277,723,85.54,14.459999999999994
154,770000,775000,4457,543,89.14,10.86
155,775000,780000,5000,0,100.0,0.0
156,780000,785000,5000,0,100.0,0.0
157,785000,790000,3824,1176,76.48,23.519999999999996
158,790000,795000,5000,0,100.0,0.0
159,795000,800000,5000,0,100.0,0.0
160,800000,805000,4999,1,99.98,0.01999999999999602
161,805000,810000,3900,1100,78.0,22.0
162,810000,815000,5000,0,100.0,0.0
163,815000,820000,5000,0,100.0,0.0
164,820000,825000,3903,1097,78.06,21.939999999999998
165,825000,830000,5000,0,100.0,0.0
166,830000,835000,5000,0,100.0,0.0
167,835000,840000,4420,580,88.4,11.599999999999994
168,840000,845000,4389,611,87.78,12.219999999999999
169,845000,850000,5000,0,100.0,0.0
170,850000,855000,5000,0,100.0,0.0
171,855000,860000,3884,1116,77.68,22.319999999999993
172,860000,865000,5000,0,100.0,0.0
173,865000,870000,5000,0,100.0,0.0
174,870000,875000,4803,197,96.06,3.9399999999999977
175,875000,880000,4065,935,81.3,18.700000000000003
176,880000,885000,5000,0,100.0,0.0
177,885000,890000,5000,0,100.0,0.0
