bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,500,11,489,2.1999999999999997,97.8
1,500,1000,146,354,29.2,70.8
2,1000,1500,0,500,0.0,100.0
3,1500,2000,0,500,0.0,100.0
4,2000,2500,0,500,0.0,100.0
5,2500,3000,4,496,0.8,99.2
6,3000,3500,15,485,3.0,97.0
7,3500,4000,19,481,3.8,96.2
8,4000,4500,10,490,2.0,98.0
9,4500,5000,0,500,0.0,100.0
10,5000,5500,0,500,0.0,100.0
11,5500,6000,0,500,0.0,100.0
12,6000,6500,29,471,5.800000000000001,94.2
13,6500,7000,18,482,3.5999999999999996,96.4
14,7000,7500,17,483,3.4000000000000004,96.6
15,7500,8000,29,471,5.800000000000001,94.2
16,8000,8500,27,473,5.4,94.6
17,8500,9000,23,477,4.6,95.4
18,9000,9500,8,492,1.6,98.4
19,9500,10000,12,488,2.4,97.6
20,10000,10500,14,486,2.8000000000000003,97.2
21,10500,11000,26,474,5.2,94.8
22,11000,11500,4,496,0.8,99.2
23,11500,12000,20,480,4.0,96.0
24,12000,12500,14,486,2.8000000000000003,97.2
25,12500,13000,11,489,2.1999999999999997,97.8
26,13000,13500,11,489,2.1999999999999997,97.8
27,13500,14000,17,483,3.4000000000000004,96.6
28,14000,14500,8,492,1.6,98.4
29,14500,15000,21,479,4.2,95.8
30,15000,15500,9,491,1.7999999999999998,98.2
31,15500,16000,6,494,1.2,98.8
32,16000,16500,5,495,1.0,99.0
33,16500,17000,6,494,1.2,98.8
34,17000,17500,5,495,1.0,99.0
35,17500,18000,9,491,1.7999999999999998,98.2
36,18000,18500,5,495,1.0,99.0
37,18500,19000,4,496,0.8,99.2
38,19000,19500,14,486,2.8000000000000003,97.2
39,19500,20000,22,478,4.3999999999999995,95.6
40,20000,20500,21,479,4.2,95.8
41,20500,21000,12,488,2.4,97.6
42,21000,21500,12,488,2.4,97.6
43,21500,22000,18,482,3.5999999999999996,96.4
44,22000,22500,8,492,1.6,98.4
45,22500,23000,14,486,2.8000000000000003,97.2
46,23000,23500,10,490,2.0,98.0
47,23500,24000,13,487,2.6,97.4
48,24000,24500,9,491,1.7999999999999998,98.2
49,24500,25000,13,487,2.6,97.4
50,25000,25500,5,495,1.0,99.0
51,25500,26000,16,484,3.2,96.8
52,26000,26500,17,483,3.4000000000000004,96.6
53,26500,27000,7,493,1.4000000000000001,98.6
54,27000,27500,16,484,3.2,96.8
55,27500,28000,9,491,1.7999999999999998,98.2
56,28000,28500,2,498,0.4,99.6
57,28500,29000,156,344,31.2,68.8
58,29000,29500,104,396,20.8,79.2
59,29500,30000,310,190,62.0,38.0
60,30000,30500,500,0,100.0,0.0
61,30500,31000,500,0,100.0,0.0
62,31000,31500,500,0,100.0,0.0
63,31500,32000,331,169,66.2,33.8
64,32000,32500,40,460,8.0,92.0
65,32500,32964,5,459,1.0775862068965518,98.92241379310344
