bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,1500,157,1343,10.466666666666667,89.53333333333333
1,1500,3000,4,1496,0.26666666666666666,99.73333333333333
2,3000,4500,44,1456,2.933333333333333,97.06666666666666
3,4500,6000,0,1500,0.0,100.0
4,6000,7500,64,1436,4.266666666666667,95.73333333333333
5,7500,9000,79,1421,5.266666666666667,94.73333333333333
6,9000,10500,34,1466,2.2666666666666666,97.73333333333333
7,10500,12000,50,1450,3.3333333333333335,96.66666666666667
8,12000,13500,36,1464,2.4,97.6
9,13500,15000,46,1454,3.0666666666666664,96.93333333333334
10,15000,16500,20,1480,1.3333333333333335,98.66666666666667
11,16500,18000,20,1480,1.3333333333333335,98.66666666666667
12,18000,19500,23,1477,1.5333333333333332,98.46666666666667
13,19500,21000,55,1445,3.6666666666666665,96.33333333333333
14,21000,22500,38,1462,2.533333333333333,97.46666666666667
15,22500,24000,37,1463,2.466666666666667,97.53333333333333
16,24000,25500,27,1473,1.7999999999999998,98.2
17,25500,27000,40,1460,2.666666666666667,97.33333333333333
18,27000,28500,27,1473,1.7999999999999998,98.2
19,28500,30000,570,930,38.0,62.0
20,30000,31500,1500,0,100.0,0.0
21,31500,32964,376,1088,25.683060109289617,74.31693989071039
