bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,2000,175,1825,8.75,91.25
1,2000,4000,53,1947,2.65,97.35
2,4000,6000,85,1915,4.25,95.75
3,6000,8000,80,1920,4.0,96.0
4,8000,10000,52,1948,2.6,97.4
5,10000,12000,77,1923,3.85,96.15
6,12000,14000,41,1959,2.0500000000000003,97.95
7,14000,16000,22,1978,1.0999999999999999,98.9
8,16000,18000,53,1947,2.65,97.35
9,18000,20000,44,1956,2.1999999999999997,97.8
10,20000,22000,47,1953,2.35,97.65
11,22000,24000,46,1954,2.3,97.7
12,24000,26000,46,1954,2.3,97.7
13,26000,28000,437,1563,21.85,78.15
14,28000,30000,2000,0,100.0,0.0
15,30000,32000,2000,0,100.0,0.0
16,32000,34000,1658,342,82.89999999999999,17.10000000000001
17,34000,36000,2000,0,100.0,0.0
18,36000,38000,1683,317,84.15,15.849999999999994
19,38000,40000,2000,0,100.0,0.0
20,40000,42000,1684,316,84.2,15.799999999999997
21,42000,44000,2000,0,100.0,0.0
22,44000,46000,2000,0,100.0,0.0
23,46000,48000,1643,357,82.15,17.849999999999994
24,48000,50000,2000,0,100.0,0.0
25,50000,52000,1700,300,85.0,15.0
26,52000,54000,2000,0,100.0,0.0
27,54000,56000,2000,0,100.0,0.0
28,56000,58000,1492,508,74.6,25.400000000000006
29,58000,60000,2000,0,100.0,0.0
30,60000,62000,2000,0,100.0,0.0
31,62000,64000,1554,446,77.7,22.299999999999997
32,64000,66000,2000,0,100.0,0.0
33,66000,68000,1903,97,95.15,4.849999999999994
34,68000,70000,1676,324,83.8,16.200000000000003
35,70000,72000,2000,0,100.0,0.0
36,72000,74000,1653,347,82.65,17.349999999999994
37,74000,76000,2000,0,100.0,0.0
38,76000,78000,1580,420,79.0,21.0
39,78000,80000,2000,0,100.0,0.0
40,80000,82000,2000,0,100.0,0.0
41,82000,84000,1845,155,92.25,7.75
42,84000,86000,2000,0,100.0,0.0
43,86000,88000,2000,0,100.0,0.0
44,88000,90000,1637,363,81.85,18.150000000000006
45,90000,92000,2000,0,100.0,0.0
46,92000,94000,1561,439,78.05,21.950000000000003
47,94000,96000,2000,0,100.0,0.0
48,96000,98000,2000,0,100.0,0.0
49,98000,100000,2000,0,100.0,0.0
50,100000,102000,1592,408,79.60000000000001,20.39999999999999
51,102000,104000,2000,0,100.0,0.0
52,104000,106000,2000,0,100.0,0.0
53,106000,108000,1572,428,78.60000000000001,21.39999999999999
54,108000,110000,2000,0,100.0,0.0
55,110000,112000,1730,270,86.5,13.5
56,112000,114000,1854,146,92.7,7.299999999999997
57,114000,116000,2000,0,100.0,0.0
58,116000,118000,1703,297,85.15,14.849999999999994
59,118000,120000,1736,264,86.8,13.200000000000003
60,120000,122000,2000,0,100.0,0.0
61,122000,124000,1506,494,75.3,24.700000000000003
62,124000,126000,2000,0,100.0,0.0
63,126000,128000,2000,0,100.0,0.0
64,128000,130000,1624,376,81.2,18.799999999999997
65,130000,132000,2000,0,100.0,0.0
66,132000,134000,1867,133,93.35,6.650000000000006
67,134000,136000,1649,351,82.45,17.549999999999997
68,136000,138000,2000,0,100.0,0.0
69,138000,140000,1920,80,96.0,4.0
70,140000,142000,1625,375,81.25,18.75
71,142000,144000,2000,0,100.0,0.0
72,144000,146000,2000,0,100.0,0.0
73,146000,148000,1593,407,79.65,20.349999999999994
74,148000,150000,2000,0,100.0,0.0
75,150000,152000,2000,0,100.0,0.0
76,152000,154000,1608,392,80.4,19.599999999999994
77,154000,156000,2000,0,100.0,0.0
78,156000,158000,1641,359,82.05,17.950000000000003
79,158000,160000,2000,0,100.0,0.0
80,160000,162000,1689,311,84.45,15.549999999999997
81,162000,164000,884,1116,44.2,55.8
82,164000,166000,2000,0,100.0,0.0
83,166000,168000,1491,509,74.55000000000001,25.44999999999999
84,168000,170000,2000,0,100.0,0.0
85,170000,172000,2000,0,100.0,0.0
86,172000,174000,1631,369,81.55,18.450000000000003
87,174000,176000,2000,0,100.0,0.0
88,176000,178000,1852,148,92.60000000000001,7.3999999999999915
89,178000,180000,2000,0,100.0,0.0
90,180000,182000,1724,276,86.2,13.799999999999997
91,182000,184000,1921,79,96.05,3.950000000000003
92,184000,186000,2000,0,100.0,0.0
93,186000,188000,1809,191,90.45,9.549999999999997
94,188000,190000,2000,0,100.0,0.0
95,190000,192000,1740,260,87.0,13.0
96,192000,194000,1863,137,93.15,6.849999999999994
97,194000,196000,2000,0,100.0,0.0
98,196000,198000,1566,434,78.3,21.700000000000003
99,198000,200000,2000,0,100.0,0.0
100,200000,202000,1974,26,98.7,1.2999999999999972
101,202000,204000,1663,337,83.15,16.849999999999994
102,204000,206000,2000,0,100.0,0.0
103,206000,208000,2000,0,100.0,0.0
104,208000,210000,1570,430,78.5,21.5
105,210000,212000,2000,0,100.0,0.0
106,212000,214000,1629,371,81.45,18.549999999999997
107,214000,216000,2000,0,100.0,0.0
108,216000,218000,2000,0,100.0,0.0
109,218000,220000,1919,81,95.95,4.049999999999997
110,220000,222000,1571,429,78.55,21.450000000000003
111,222000,224000,2000,0,100.0,0.0
112,224000,226000,1873,127,93.65,6.349999999999994
113,226000,228000,1534,466,76.7,23.299999999999997
114,228000,230000,2000,0,100.0,0.0
115,230000,232000,2000,0,100.0,0.0
116,232000,234000,1548,452,77.4,22.599999999999994
117,234000,236000,2000,0,100.0,0.0
118,236000,238000,1667,333,83.35000000000001,16.64999999999999
119,238000,240000,1944,56,97.2,2.799999999999997
