task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
T,1025,0,0,20,1,5
H,1074,0,0,142,1,8
f,1118,0,0,232,1,8
G,1168,0,0,330,1,8
G,6941,10,11256,346,0.029796762,10
G,12784,20,22518,360,0.015721897,10
G,18643,32,33780,374,0.010940151,5
f,21425,24,40472,274,0.006720628,10
G,24495,44,45028,388,0.008534975,5
G,30331,54,56264,402,0.007087447,5
G,36183,66,67608,416,0.006109561,5
G,42055,76,78856,432,0.005443274,5
G,47901,86,90114,446,0.004920239,5
G,53806,98,101414,460,0.004511042,5
G,59760,110,112700,474,0.0041841744,5
G,65684,120,123974,488,0.003917099,5
G,71570,130,135216,502,0.0036953066,5
G,77402,142,146456,518,0.003521031,5
G,83243,152,157714,534,0.0033712122,5
G,89091,162,168986,548,0.0032293042,5
G,95008,174,180250,562,0.0031052125,5
G,100909,186,191498,576,0.002995943,5
f,101538,48,200544,316,0.0015728592,10
G,106744,198,202748,590,0.0028987501,5
G,112592,208,213998,606,0.0028210715,6
G,118438,218,225256,620,0.0027422223,6
f,121853,72,241022,360,0.0014909672,10
G,124269,228,236492,636,0.0026795194,6
G,130118,240,247832,650,0.0026133596,6
G,135987,250,259086,666,0.0025615187,6
G,141845,262,270360,680,0.002506432,5
G,147752,274,281658,694,0.0024555419,5
G,153708,286,292942,710,0.0024154754,10
G,159630,296,304214,724,0.0023719508,10
G,165529,306,315466,738,0.00233168,9
G,171374,318,326722,752,0.0022941378,9
G,177224,328,337982,766,0.0022590805,5
G,183077,340,349260,780,0.0022261546,5
G,188990,350,360526,796,0.0022008892,5
G,194886,360,371780,810,0.0021718729,5
G,200728,372,383036,826,0.0021497316,5
f,201965,96,401094,402,0.001001016,10
G,206570,382,394296,840,0.002123797,5
G,212407,392,405546,854,0.002099353,5
G,218245,402,416788,868,0.002076267,5
f,222277,120,441566,446,0.0010087485,10
G,224105,412,428124,884,0.0020585908,5
G,229978,424,439382,898,0.0020376488,5
G,235823,434,450648,912,0.002017726,5
G,241734,444,461948,926,0.0019986273,5
G,247680,456,473232,940,0.0019804984,5
G,253592,468,484500,954,0.001963278,5
G,259483,480,495746,970,0.0019509409,5
G,265312,490,506984,984,0.001935263,5
G,271151,500,518236,998,0.001920213,5
G,277000,510,529504,1012,0.0019057448,5
G,282914,520,540766,1026,0.0018918999,5
G,288804,530,552002,1042,0.0018823139,5
G,294645,540,563252,1056,0.0018695295,5
G,300484,550,574498,1070,0.0018572584,5
f,302389,144,601638,488,0.0008102678,10
G,306331,562,585738,1084,0.0018454707,5
G,312165,572,596980,1098,0.0018341268,5
G,318021,582,608326,1112,0.0018228911,5
f,322702,168,642110,530,0.0008245075,10
G,323897,594,619564,1126,0.0018123756,5
G,329743,604,630814,1140,0.0018022063,5
G,335646,616,642096,1154,0.0017922984,5
G,341590,626,653374,1168,0.0017827488,5
G,347500,636,664636,1182,0.0017735658,5
G,353384,646,675878,1196,0.0017647406,5
G,359216,656,687118,1210,0.0017562092,5
G,365058,666,698378,1224,0.0017479022,5
G,370909,678,709656,1238,0.0017398099,5
G,376817,688,720912,1252,0.0017320281,5
G,382703,700,732152,1266,0.0017245184,5
