task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
G,10050,0,0,19056,1,8
C,20096,19046,0,20102,0.5134873,12
G,28135,20092,0,35158,0.6363439,10
C,40174,35138,0,44190,0.5570543,12
G,50220,44170,0,55246,0.5557053,9
C,62265,55216,0,68290,0.5529286,17
G,71311,68260,0,73348,0.5179651,5
C,88350,73308,0,102392,0.58276606,17
G,93390,102352,0,83436,0.4490925,5
C,110430,83386,0,136482,0.6207452,15
G,115475,136432,0,93526,0.40670905,5
C,130521,93466,0,166582,0.6405817,14
G,135566,166522,0,103626,0.38358974,7
C,149606,103556,0,194684,0.6527763,9
G,156646,194614,0,117716,0.37689623,5
C,165686,117636,0,212774,0.6439696,5
G,170686,212694,0,127726,0.37520123,5
C,175686,127636,0,222784,0.6357628,5
G,180692,222694,0,137736,0.38214356,5
C,185686,137636,0,232794,0.62844265,5
G,190686,232694,0,147746,0.38835558,5
C,195686,147636,0,242804,0.6218728,5
G,200686,242694,0,157756,0.3939468,5
C,205686,157636,0,252814,0.6159435,5
G,210686,252694,0,167766,0.39900586,5
C,215686,167636,0,262824,0.6105654,5
G,220686,262694,0,177776,0.40360525,5
C,225686,177636,0,272834,0.6056652,5
G,230686,272694,0,187786,0.4078049,5
C,235686,187636,0,282844,0.60118175,5
G,240686,282694,0,197796,0.41165477,5
C,245686,197636,0,292854,0.59706414,5
G,250686,292694,0,207806,0.4151968,5
C,255691,207636,0,302864,0.59326935,5
G,260692,302694,0,217816,0.4184665,5
C,265686,217636,0,312874,0.5897608,5
G,270686,312694,0,227826,0.42149413,5
C,275686,227636,0,322884,0.5865073,5
G,280686,322694,0,237836,0.42430556,5
C,285686,237636,0,332894,0.583482,5
G,290686,332694,0,247846,0.42692322,5
C,295686,247636,0,342904,0.5806618,5
G,300686,342694,0,257856,0.4293664,5
C,305692,257636,0,352914,0.57802635,5
G,310686,352694,0,267866,0.43165207,5
C,315686,267636,0,362924,0.57555825,5
G,320686,362694,0,277876,0.43379492,5
C,325686,277636,0,372934,0.57324195,5
G,330686,372694,0,287886,0.4358079,5
C,335686,287636,0,382944,0.5710639,5
G,340686,382694,0,297896,0.4377026,5
C,345691,297636,0,392954,0.569012,5
G,350686,392694,0,307906,0.439489,5
C,355686,307636,0,402964,0.5670757,5
G,360686,402694,0,317916,0.44117624,5
C,365686,317636,0,412974,0.5652455,5
G,370692,412694,0,327926,0.44277227,5
C,375686,327636,0,422984,0.5635128,5
G,380686,422694,0,337936,0.44428435,5
C,385691,337636,0,432994,0.56187016,5
G,390686,432694,0,347946,0.44571888,5
C,395686,347636,0,443004,0.56031066,5
G,400686,442694,0,357956,0.44708174,5
C,405692,357636,0,453014,0.5588281,5
G,410686,452694,0,367966,0.44837815,5
C,415686,367636,0,463024,0.557417,5
G,420692,462694,0,377976,0.4496128,7
C,425732,377636,0,473126,0.5561203,5
G,432772,472786,0,392066,0.45333305,5
C,437772,391716,0,483136,0.55224884,5
G,442778,482786,0,402076,0.454394,6
C,447818,401716,0,493238,0.55113226,5
G,453858,492878,0,414166,0.4566107,5
C,458858,413796,0,503248,0.5487719,5
G,463864,502878,0,424176,0.45755264,6
C,468910,423796,0,513350,0.54778016,5
G,474950,512970,0,436278,0.45960382,5
C,479956,435888,0,523360,0.54559404,5
G,484956,522970,0,446288,0.46044293,5
C,489950,445888,0,533370,0.5446675,5
G,494950,532970,0,456298,0.46124813,5
C,499950,455888,0,543380,0.54377806,5
G,504956,542970,0,466308,0.46202138,10
C,509996,465888,0,553482,0.54296476,5
G,520036,553062,0,486398,0.46793336,5
C,525036,485968,0,563492,0.5369352,5
G,530036,563062,0,496408,0.4685437,5
C,535042,495968,0,573502,0.5362488,5
G,540036,573062,0,506418,0.46913144,5
C,545042,505968,0,583512,0.5355876,10
G,550082,583062,0,516520,0.46974215,5
C,560122,516060,0,603602,0.5390931,5
G,565127,603142,0,526530,0.46609104,5
C,570122,526060,0,613612,0.5384111,5
G,575128,613142,0,536540,0.46668556,5
C,580122,536060,0,623622,0.53775257,5
G,585122,623142,0,546550,0.46725976,5
C,590122,546060,0,633632,0.53711647,5
G,595122,633142,0,556560,0.46781462,5
C,600122,556060,0,643642,0.5365016,5
G,605122,643142,0,566570,0.46835116,5
C,610122,566060,0,653652,0.53590685,5
G,615128,653142,0,576580,0.4688702,10
C,620168,576060,0,663754,0.53536576,5
G,630214,663234,0,596670,0.4735837,15
C,635260,596140,0,673856,0.530597,7
G,650300,673326,0,626772,0.48209596,10
C,657340,626232,0,687946,0.52348006,5
G,667380,687406,0,646862,0.48480666,5
C,672380,646312,0,697956,0.51920897,5
G,677380,697406,0,656872,0.48503482,5
C,682380,656312,0,707966,0.5189309,5
G,687386,707406,0,666882,0.48525637,5
C,692380,666312,0,717976,0.51866084,5
G,697380,717406,0,676892,0.48547155,5
C,702380,676312,0,727986,0.5183985,5
G,707380,727406,0,686902,0.48568064,5
C,712380,686312,0,737996,0.51814353,5
G,717380,737406,0,696912,0.4858839,5
C,722380,696312,0,748006,0.51789564,5
G,727386,747406,0,706922,0.48608154,5
C,732386,706312,0,758016,0.51765454,7
G,737432,757406,0,717024,0.4863059,5
C,744477,716404,0,772118,0.51871455,7
G,749517,771498,0,727124,0.48519507,5
C,756557,726494,0,786208,0.51973754,5
G,761557,785578,0,737134,0.48409286,5
C,766557,736494,0,796218,0.5194831,5
G,771557,795578,0,747144,0.48430243,5
C,776557,746494,0,806228,0.51923525,5
G,781557,805578,0,757154,0.4845066,5
C,786563,756494,0,816238,0.5189937,5
G,791557,815578,0,767164,0.48470566,5
C,796557,766494,0,826248,0.51875824,5
G,801557,825578,0,777174,0.48489973,5
C,806557,776494,0,836258,0.5185286,5
G,811557,835578,0,787184,0.485089,5
C,816557,786494,0,846268,0.5183046,5
G,821557,845578,0,797194,0.48527366,5
C,826562,796494,0,856278,0.51808596,5
G,831563,855578,0,807204,0.4854539,5
C,836563,806494,0,866288,0.51787263,10
G,841603,865578,0,817306,0.48565796,5
C,851643,816586,0,886378,0.5204913,5
G,856643,885658,0,827316,0.48297057,5
C,861643,826586,0,896388,0.5202563,5
G,866643,895658,0,837326,0.48317006,5
C,871649,836586,0,906398,0.52002656,5
G,876643,905658,0,847336,0.48336503,5
C,881643,846586,0,916408,0.5198021,5
G,886649,915658,0,857346,0.4835556,5
C,891643,856586,0,926418,0.5195827,5
G,896643,925658,0,867356,0.4837419,5
C,901643,866586,0,936428,0.5193681,5
G,906643,935658,0,877366,0.4839241,5
C,911643,876586,0,946438,0.5191583,5
G,916643,945658,0,887376,0.4841023,5
C,921649,886586,0,956448,0.51895297,5
G,926643,955658,0,897386,0.48427668,5
C,931649,896586,0,966458,0.5187521,5
G,936649,965658,0,907396,0.48444733,10
C,941689,906586,0,976560,0.518579,5
G,951735,975750,0,927486,0.48732054,5
C,956729,926666,0,986570,0.51565516,5
G,961729,985750,0,937496,0.48745507,5
C,966729,936666,0,996580,0.5154957,5
G,971729,995750,0,947506,0.48758683,5
C,976729,946666,0,1006590,0.5153395,5
G,981729,1005750,0,957516,0.48771587,5
C,986729,956666,0,1016600,0.5151865,5
G,991729,1015750,0,967526,0.48784235,5
C,996729,966666,0,1026610,0.5150365,5
G,1001729,1025750,0,977536,0.48796627,5
C,1006729,976666,0,1036620,0.5148896,5
G,1011735,1035750,0,987546,0.48808774,5
C,1016729,986666,0,1046630,0.51474553,5
G,1021729,1045750,0,997556,0.48820686,5
C,1026729,996666,0,1056640,0.5146043,5
G,1031729,1055750,0,1007566,0.48832366,5
C,1036729,1006666,0,1066650,0.5144657,5
G,1041729,1065750,0,1017576,0.4884382,5
C,1046729,1016666,0,1076660,0.51432985,5
G,1051735,1075750,0,1027586,0.48855057,5
C,1056735,1026666,0,1086670,0.5141965,5
G,1061734,1085750,0,1037596,0.4886608,5
C,1066735,1036666,0,1096680,0.5140657,10
G,1071781,1095750,0,1047698,0.48879096,5
C,1081821,1046758,0,1116782,0.5161827,5
G,1086821,1115842,0,1057708,0.48662695,5
C,1091821,1056758,0,1126792,0.51603675,5
