task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
G,10007,0,0,19382,1,8
C,20051,19372,0,20098,0.5091969,10
G,28088,20088,0,35466,0.63840586,10
C,38088,35446,0,40108,0.5308521,8
G,48126,40088,0,55552,0.5808448,10
C,56163,55522,0,56192,0.5029987,9
G,66207,56162,0,75650,0.57392347,8
C,75251,75610,0,74290,0.49559706,8
G,83251,74250,0,91660,0.5524682,6
C,91289,91610,0,90376,0.49660963,6
G,97289,90326,0,103670,0.5343925,5
C,103327,103610,0,102462,0.49721456,8
G,108371,102402,0,113768,0.5262895,5
C,116409,113698,0,118548,0.51044154,6
G,121447,118478,0,123854,0.51109225,5
C,127485,123774,0,130634,0.5134823,7
G,132523,130554,0,133940,0.5064009,5
C,139561,133850,0,144720,0.5195103,5
G,144561,144630,0,143950,0.49882182,5
C,149561,143850,0,154730,0.5182196,5
G,154561,154630,0,153960,0.49891442,5
C,159561,153850,0,164740,0.5170909,5
G,164561,164630,0,163970,0.49899575,5
C,169561,163850,0,174750,0.5160957,5
G,174561,174630,0,173980,0.49906772,10
C,179605,173850,0,184848,0.51533043,5
G,189643,184718,0,194066,0.5123395,5
C,194643,193926,0,194858,0.5011986,5
G,199643,194718,0,204076,0.5117329,5
C,204643,203926,0,204868,0.50115216,5
G,209643,204718,0,214086,0.5111842,5
C,214643,213926,0,214878,0.5011101,5
G,219643,214718,0,224096,0.5106856,10
C,224687,223926,0,224976,0.5011695,5
G,234725,224806,0,244182,0.52065724,8
C,239769,244002,0,235074,0.49068207,5
G,247807,234894,0,260268,0.5256219,6
C,252845,260078,0,245160,0.48523667,10
G,258889,244970,0,272366,0.52647793,5
C,268927,272166,0,265246,0.49356174,8
G,273965,265046,0,282452,0.51589596,5
C,282003,282242,0,281332,0.49919266,6
G,287041,281122,0,292538,0.50995016,5
C,293079,292318,0,293418,0.500939,5
G,298079,293198,0,302548,0.5078473,5
C,303079,302318,0,303428,0.50091624,5
G,308079,303198,0,312558,0.5076004,5
C,313079,312318,0,313438,0.5008949,5
G,318079,313198,0,322568,0.50736904,5
C,323079,322318,0,323448,0.50087494,7
G,328123,323198,0,332666,0.50721794,5
C,335161,332406,0,337534,0.5038272,5
G,340161,337274,0,342676,0.50397235,10
C,345205,342406,0,347632,0.50378674,5
