task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
C,695564,909444,0,481650,0.3462383,5
C,702601,923518,0,481656,0.3427732,5
C,707601,933518,0,481662,0.34035388,5
C,712601,943518,0,481668,0.33796853,5
C,717601,953518,0,481674,0.3356164,5
C,722601,963518,0,481680,0.3332969,5
C,727601,973518,0,481686,0.33100927,5
C,732601,983518,0,481692,0.32875288,5
C,737601,993518,0,481698,0.3265271,5
B,742601,454010,3909962,502630,0.10328151,5
C,747601,1003518,0,491706,0.32885107,5
B,752601,464010,4010216,512638,0.10279767,5
C,757601,1013518,0,501714,0.33111364,5
B,762601,474010,4110470,522646,0.102336615,5
C,767601,1023518,0,511722,0.33331728,5
B,772601,484010,4210724,532654,0.10189678,5
C,777601,1033518,0,521730,0.33546418,5
B,782601,494010,4310978,542662,0.10147672,5
C,787601,1043518,0,531738,0.33755657,5
B,792601,504010,4411232,552670,0.10107514,5
C,797601,1053518,0,541746,0.33959645,5
B,802601,514010,4511486,562678,0.10069085,5
C,807601,1063518,0,551754,0.34158581,5
B,812601,524010,4611740,572686,0.10032275,5
C,817601,1073518,0,561762,0.34352648,5
B,822601,534010,4711994,582694,0.09996984,5
C,827601,1083518,0,571770,0.34542024,5
B,832601,544010,4812248,592702,0.0996312,5
C,835748,1093518,0,578068,0.34582007,5
C,840748,1103518,0,578074,0.3437659,5
C,845748,1113518,0,578080,0.34173605,5
C,850748,1123518,0,578086,0.33973005,5
C,855748,1133518,0,578092,0.3377475,5
C,860748,1143518,0,578098,0.335788,5
C,865748,1153518,0,578104,0.33385116,5
C,870748,1163518,0,578110,0.33193657,5
C,875748,1173518,0,578116,0.33004382,5
C,880748,1183518,0,578122,0.32817262,5
C,885748,1193518,0,578128,0.32632253,5
B,890748,544028,4912504,602454,0.09943149,5
C,895748,1203518,0,588136,0.32826427,5
B,900748,554028,5012760,612462,0.099115916,5
C,905748,1213518,0,598144,0.33016312,5
B,910748,564028,5113016,622470,0.09881239,5
C,915748,1223518,0,608152,0.3320205,5
B,920748,574028,5213272,632478,0.09852023,5
C,925748,1233518,0,618160,0.33383775,5
B,930748,584028,5313528,642486,0.09823882,5
C,935748,1243518,0,628168,0.3356161,5
B,940748,594028,5413784,652494,0.09796757,5
C,945748,1253518,0,638176,0.3373569,5
B,950748,604028,5514040,662502,0.097705945,5
C,955748,1263518,0,648184,0.3390612,5
B,960748,614028,5614296,672510,0.09745344,5
C,965748,1273518,0,658192,0.34073022,5
B,970748,624028,5714552,682518,0.09720958,5
C,975748,1283518,0,668200,0.34236503,5
B,980748,634028,5814808,692526,0.09697394,5
C,983893,1293518,0,674494,0.3427286,5
C,988893,1303518,0,674500,0.3409979,5
C,993893,1313518,0,674506,0.33928463,5
C,998893,1323518,0,674512,0.33758852,10
C,1003936,1333604,0,674518,0.33589494,8
C,1013973,1353678,0,674524,0.3325724,6
C,1022010,1369752,0,674530,0.32995936,5
C,1028053,1381838,0,674536,0.32802203,5
C,1033053,1391838,0,674542,0.32643658,5
B,1038053,634046,5915062,700600,0.096638374,5
C,1043053,1401838,0,684550,0.32810292,5
B,1048053,644046,6015316,710608,0.09641939,5
C,1053053,1411838,0,694558,0.3297376,5
B,1058053,654046,6115570,720616,0.09620743,5
C,1063053,1421838,0,704566,0.33134156,5
B,1068053,664046,6215824,730624,0.09600218,5
C,1073053,1431838,0,714574,0.33291557,5
B,1078053,674046,6316078,740632,0.095803306,5
C,1083053,1441838,0,724582,0.33446053,5
B,1088053,684046,6416332,750640,0.09561053,5
C,1093053,1451838,0,734590,0.33597723,5
B,1098053,694046,6516586,760648,0.09542357,5
C,1103053,1461838,0,744598,0.3374664,5
B,1108053,704046,6616840,770656,0.095242165,5
C,1113053,1471838,0,754606,0.3389288,5
B,1118053,714046,6717094,780664,0.09506608,5
C,1123053,1481838,0,764614,0.34036517,5
B,1128053,724046,6817348,790672,0.09489507,5
C,1131189,1491838,0,770890,0.34069052,5
C,1136189,1501838,0,770896,0.33919322,5
C,1141189,1511838,0,770902,0.33770907,5
C,1146189,1521838,0,770908,0.33623785,5
C,1151189,1531838,0,770914,0.33477944,5
C,1156189,1541838,0,770920,0.3333336,5
C,1161189,1551838,0,770926,0.33190027,5
C,1166189,1561838,0,770932,0.3304792,5
C,1171189,1571838,0,770938,0.3290703,5
C,1176189,1581838,0,770944,0.32767338,5
C,1181189,1591838,0,770950,0.32628825,7
B,1186232,724064,6917604,800510,0.09482269,5
C,1193270,1601924,0,785034,0.32888472,5
B,1198270,738140,7017860,810518,0.09461464,5
C,1203270,1611924,0,795042,0.33030877,5
B,1208270,748140,7118116,820526,0.094456844,5
C,1213270,1621924,0,805050,0.33170936,6
B,1218314,758140,7218372,830622,0.09431241,5
C,1224357,1632012,0,817144,0.3336431,5
B,1229357,770226,7318628,840630,0.09414094,5
C,1234357,1642012,0,827152,0.33499274,5
B,1239357,780226,7418884,850638,0.093995765,5
C,1244357,1652012,0,837160,0.33632067,5
B,1249357,790226,7519140,860646,0.093854405,5
C,1254357,1662012,0,847168,0.33762744,5
B,1259357,800226,7619396,870654,0.093716696,5
C,1264357,1672012,0,857176,0.33891353,5
B,1269357,810226,7719652,880662,0.09358252,5
C,1274357,1682012,0,867184,0.3401794,5
B,1279357,820226,7819908,890670,0.093451716,5
C,1279418,1692012,0,867310,0.3388827,5
C,1284418,1702012,0,867316,0.3375653,5
C,1289418,1712012,0,867322,0.3362581,5
C,1294418,1722012,0,867328,0.33496103,5
C,1299418,1732012,0,867334,0.33367392,5
C,1304418,1742012,0,867340,0.33239672,5
C,1309418,1752012,0,867346,0.33112922,5
C,1314418,1762012,0,867352,0.32987142,5
C,1319418,1772012,0,867358,0.32862312,5
C,1324418,1782012,0,867364,0.32738426,5
C,1329418,1792012,0,867370,0.3261547,5
B,1334418,820244,7920164,900422,0.09339673,5
C,1339418,1802012,0,877378,0.3274544,5
B,1344418,830244,8020420,910430,0.09327131,5
C,1349418,1812012,0,887386,0.3287348,5
B,1354418,840244,8120676,920438,0.09314894,5
C,1359418,1822012,0,897394,0.32999632,5
B,1364418,850244,8220932,930446,0.093029514,5
C,1369418,1832012,0,907402,0.33123946,5
B,1374418,860244,8321188,940454,0.09291292,5
C,1379418,1842012,0,917410,0.33246455,5
B,1384418,870244,8421444,950462,0.09279907,5
C,1389418,1852012,0,927418,0.33367202,5
B,1394418,880244,8521700,960470,0.09268786,5
C,1399418,1862012,0,937426,0.3348622,5
B,1404418,890244,8621956,970478,0.09257921,5
C,1409418,1872012,0,947434,0.33603552,5
B,1414418,900244,8722212,980486,0.092473015,10
C,1419462,1882012,0,957530,0.33721283,5
B,1429500,910332,8822468,1000570,0.09322049,8
C,1432610,1902088,0,963754,0.33629,5
C,1440646,1918160,0,963760,0.33441594,5
C,1445646,1928160,0,963766,0.33326095,5
C,1450646,1938160,0,963772,0.33211392,5
C,1455646,1948160,0,963778,0.33097476,5
C,1460646,1958160,0,963784,0.32984343,5
C,1465646,1968160,0,963790,0.3287198,5
C,1470646,1978160,0,963796,0.32760382,5
C,1475646,1988160,0,963802,0.3264954,5
C,1480646,1998160,0,963808,0.32539448,5
B,1485646,910350,8922722,1006396,0.092845514,6
C,1490684,2008160,0,973892,0.32658452,5
B,1496722,920426,9022976,1018480,0.09291105,5
C,1501722,2020236,0,983900,0.32751513,5
B,1506722,930426,9123230,1028488,0.09280587,5
C,1511722,2030236,0,993908,0.32865763,5
B,1516722,940426,9223484,1038496,0.09270294,7
C,1521766,2040236,0,1004004,0.32980448,5
B,1528804,950514,9323738,1052580,0.092928015,5
C,1533804,2054312,0,1014012,0.33047748,5
B,1538804,960514,9423992,1062588,0.092826,5
C,1543804,2064312,0,1024020,0.33157703,5
B,1548804,970514,9524246,1072596,0.09272612,5
C,1553804,2074312,0,1034028,0.33266246,5
B,1558804,980514,9624500,1082604,0.092628285,5
C,1563804,2084312,0,1044036,0.33373398,5
B,1568804,990514,9724754,1092612,0.09253244,5
C,1573804,2094312,0,1054044,0.33479187,5
B,1578804,1000514,9825008,1102620,0.092438534,5
C,1581865,2104312,0,1060170,0.33502164,5
C,1586865,2114312,0,1060176,0.33396757,5
C,1591865,2124312,0,1060182,0.33292007,5
C,1596865,2134312,0,1060188,0.33187917,5
C,1601865,2144312,0,1060194,0.33084476,5
C,1606865,2154312,0,1060200,0.3298168,5
C,1611865,2164312,0,1060206,0.3287952,5
C,1616865,2174312,0,1060212,0.32777992,7
C,1621908,2184398,0,1060218,0.32676223,5
C,1628945,2198472,0,1060224,0.32535222,5
B,1633945,1000532,9925264,1106532,0.091963254,5
C,1638945,2208472,0,1070232,0.3264192,5
B,1643945,1010532,10025520,1116540,0.09187669,5
C,1648945,2218472,0,1080240,0.32747328,5
B,1653945,1020532,10125776,1126548,0.09179184,5
C,1658945,2228472,0,1090248,0.3285146,5
B,1663945,1030532,10226032,1136556,0.09170862,5
C,1668945,2238472,0,1100256,0.32954347,5
B,1673945,1040532,10326288,1146564,0.09162702,5
C,1678945,2248472,0,1110264,0.33056006,5
B,1683945,1050532,10426544,1156572,0.09154695,5
C,1688945,2258472,0,1120272,0.33156464,5
B,1693945,1060532,10526800,1166580,0.09146841,5
C,1698945,2268472,0,1130280,0.33255735,5
B,1703945,1070532,10627056,1176588,0.091391325,5
C,1708945,2278472,0,1140288,0.33353847,5
B,1713945,1080532,10727312,1186596,0.09131567,5
C,1718945,2288472,0,1150296,0.33450818,5
B,1723945,1090532,10827568,1196604,0.091241404,5
C,1727082,2298472,0,1156574,0.33474922,5
C,1732082,2308472,0,1156580,0.3337843,5
C,1737082,2318472,0,1156586,0.33282495,10
C,1742125,2328558,0,1156592,0.3318629,8
C,1752162,2348632,0,1156598,0.3299635,6
C,1760199,2364706,0,1156604,0.32845843,5
C,1766236,2376780,0,1156610,0.3273372,5
C,1771236,2386780,0,1156616,0.32641456,5
C,1776236,2396780,0,1156622,0.3254971,5
B,1781236,1090550,10927824,1204664,0.09110342,5
C,1786236,2406780,0,1166630,0.32647526,5
B,1791236,1100550,11028080,1214672,0.09103234,5
C,1796236,2416780,0,1176638,0.32744256,5
B,1801236,1110550,11128336,1224680,0.09096253,5
C,1806236,2426780,0,1186646,0.32839915,5
B,1811236,1120550,11228592,1234688,0.090893954,5
C,1816236,2436780,0,1196654,0.3293452,5
B,1821236,1130550,11328848,1244696,0.09082658,5
C,1826236,2446780,0,1206662,0.33028087,5
B,1831236,1140550,11429104,1254704,0.09076038,5
C,1836236,2456780,0,1216670,0.33120635,5
B,1841236,1150550,11529360,1264712,0.09069532,5
C,1846236,2466780,0,1226678,0.33212182,5
B,1851236,1160550,11629616,1274720,0.09063138,5
C,1856236,2476780,0,1236686,0.33302742,5
B,1861236,1170550,11729872,1284728,0.09056852,5
C,1866236,2486780,0,1246694,0.3339233,5
B,1871236,1180550,11830128,1294736,0.09050671,5
C,1874383,2496780,0,1252992,0.3341515,5
C,1879383,2506780,0,1252998,0.3332638,10
C,1884426,2516866,0,1253004,0.33237326,8
C,1894463,2536940,0,1253010,0.33061385,6
C,1902500,2553014,0,1253016,0.32921863,5
C,1908537,2565088,0,1253022,0.3281786,5
C,1913537,2575088,0,1253028,0.32732236,5
C,1918537,2585088,0,1253034,0.3264706,5
C,1923537,2595088,0,1253040,0.32562327,5
B,1928537,1180568,11930384,1302796,0.09038565,5
C,1933537,2605088,0,1263048,0.32652625,5
B,1938537,1190568,12030640,1312804,0.09032633,5
C,1943537,2615088,0,1273056,0.32741997,5
B,1948537,1200568,12130896,1322812,0.090267986,5
C,1953537,2625088,0,1283064,0.32830453,5
B,1958537,1210568,12231152,1332820,0.090210594,5
C,1963537,2635088,0,1293072,0.32918006,5
B,1968537,1220568,12331408,1342828,0.09015413,5
C,1973537,2645088,0,1303080,0.33004674,5
B,1978537,1230568,12431664,1352836,0.09009856,5
C,1983537,2655088,0,1313088,0.3309047,5
B,1988537,1240568,12531920,1362844,0.09004388,5
C,1993537,2665088,0,1323096,0.331754,5
B,1998537,1250568,12632176,1372852,0.08999006,5
C,2003537,2675088,0,1333104,0.33259484,5
B,2008537,1260568,12732432,1382860,0.08993708,5
C,2013537,2685088,0,1343112,0.33342734,5
B,2018537,1270568,12832688,1392868,0.08988493,7
C,2021680,2695088,0,1349402,0.3336396,5
C,2028716,2709160,0,1349410,0.3324841,5
C,2033716,2719160,0,1349418,0.33166823,5
C,2038716,2729160,0,1349426,0.33085632,5
C,2043716,2739160,0,1349434,0.3300484,5
C,2048716,2749160,0,1349442,0.32924446,5
C,2053716,2759160,0,1349450,0.32844442,7
C,2058759,2769246,0,1349458,0.32764143,5
C,2065796,2783320,0,1349466,0.32652694,5
C,2070796,2793320,0,1349474,0.32574007,5
B,2075796,1270586,12932944,1400852,0.08977299,5
C,2080796,2803320,0,1359484,0.32657892,5
B,2085796,1280586,13033200,1410862,0.08972296,5
C,2090796,2813320,0,1369494,0.32740974,5
B,2095796,1290586,13133456,1420872,0.0896737,5
C,2100796,2823320,0,1379504,0.32823265,5
B,2105796,1300586,13233712,1430882,0.08962517,5
C,2110796,2833320,0,1389514,0.32904774,5
B,2115796,1310586,13333968,1440892,0.08957738,5
C,2120796,2843320,0,1399524,0.32985517,5
B,2125796,1320586,13434224,1450902,0.08953028,5
C,2130796,2853320,0,1409534,0.330655,5
B,2135796,1330586,13534480,1460912,0.08948389,5
C,2140796,2863320,0,1419544,0.33144736,5
B,2145796,1340586,13634736,1470922,0.08943817,5
C,2150796,2873320,0,1429554,0.33223236,5
B,2155796,1350586,13734992,1480932,0.08939312,5
C,2160796,2883320,0,1439564,0.33301008,5
B,2165796,1360586,13835248,1490942,0.08934872,5
C,2168935,2893320,0,1445846,0.33320826,5
C,2173935,2903320,0,1445852,0.33244306,5
C,2178935,2913320,0,1445858,0.33168134,5
C,2183935,2923320,0,1445864,0.3309231,5
C,2188935,2933320,0,1445870,0.33016837,5
C,2193935,2943320,0,1445876,0.32941705,5
C,2198935,2953320,0,1445882,0.32866916,5
C,2203935,2963320,0,1445888,0.32792464,10
C,2208978,2973406,0,1445894,0.32717717,8
C,2219015,2993480,0,1445902,0.32569894,6
B,2227052,1360604,13935504,1506928,0.089681886,5
C,2233090,3009554,0,1457986,0.32635096,5
B,2238090,1372680,14035760,1516936,0.08962495,5
C,2243090,3019554,0,1467994,0.3271261,5
B,2248090,1382680,14136016,1526944,0.08957974,5
C,2253090,3029554,0,1478002,0.32789433,5
B,2258090,1392680,14236272,1536952,0.08953516,5
C,2263090,3039554,0,1488010,0.32865575,5
B,2268090,1402680,14336528,1546960,0.0894912,5
C,2273090,3049554,0,1498018,0.3294105,5
B,2278090,1412680,14436784,1556968,0.089447856,5
C,2283090,3059554,0,1508026,0.33015865,5
B,2288090,1422680,14537040,1566976,0.0894051,5
C,2293090,3069554,0,1518034,0.33090025,5
B,2298090,1432680,14637296,1576984,0.08936293,5
C,2303090,3079554,0,1528042,0.33163542,7
B,2308134,1442680,14737552,1587080,0.08932584,5
C,2315172,3089642,0,1542126,0.33294544,5
B,2320172,1456756,14837808,1597088,0.08926442,5
C,2320234,3099642,0,1542254,0.33224657,5
C,2325234,3109642,0,1542260,0.33153322,5
C,2330234,3119642,0,1542266,0.3308229,5
C,2335234,3129642,0,1542272,0.33011568,5
C,2340234,3139642,0,1542278,0.32941145,5
C,2345234,3149642,0,1542284,0.32871023,5
C,2350234,3159642,0,1542290,0.32801196,5
C,2355234,3169642,0,1542296,0.3273167,5
C,2360234,3179642,0,1542302,0.32662436,5
C,2365234,3189642,0,1542308,0.32593498,5
C,2370234,3199642,0,1542314,0.32524848,5
B,2375234,1456774,14938064,1606840,0.08926057,5
C,2380234,3209642,0,1552322,0.32598355,5
B,2385234,1466774,15038320,1616848,0.08922046,6
C,2390278,3219642,0,1562418,0.3267249,5
B,2396316,1476862,15138576,1628932,0.08928409,5
C,2401316,3231718,0,1572426,0.32730618,5
B,2406316,1486862,15238832,1638940,0.08924436,5
C,2411316,3241718,0,1582434,0.32802325,5
B,2416316,1496862,15339088,1648948,0.089205146,5
C,2421316,3251718,0,1592442,0.3287344,5
B,2426316,1506862,15439344,1658956,0.08916644,5
C,2431316,3261718,0,1602450,0.3294397,7
B,2436360,1516862,15539600,1669052,0.08913251,5
C,2443398,3271806,0,1616534,0.3306918,5
B,2448398,1530938,15639856,1679060,0.08907549,5
C,2453398,3281806,0,1626542,0.33138278,5
B,2458398,1540938,15740112,1689068,0.08903835,5
C,2463398,3291806,0,1636550,0.33206815,5
B,2468398,1550938,15840368,1699076,0.08900168,5
C,2469465,3301806,0,1638688,0.33168504,5
C,2474465,3311806,0,1638694,0.33101586,5
C,2479465,3321806,0,1638700,0.33034936,5
C,2484465,3331806,0,1638706,0.32968554,5
C,2489465,3341806,0,1638712,0.3290244,5
C,2494465,3351806,0,1638718,0.32836592,5
C,2499465,3361806,0,1638724,0.32771006,5
C,2504465,3371806,0,1638730,0.32705683,5
C,2509465,3381806,0,1638736,0.32640618,5
C,2514465,3391806,0,1638742,0.32575816,5
C,2519465,3401806,0,1638748,0.32511267,5
B,2524465,1550956,15940624,1708828,0.08899957,5
C,2529465,3411806,0,1648756,0.32580492,5
B,2534465,1560956,16040880,1718836,0.088963576,5
C,2539465,3421806,0,1658764,0.3264917,5
B,2544465,1570956,16141136,1728844,0.08892802,5
C,2549465,3431806,0,1668772,0.3271731,5
B,2554465,1580956,16241392,1738852,0.08889291,5
C,2559465,3441806,0,1678780,0.3278492,5
B,2564465,1590956,16341648,1748860,0.088858224,5
C,2569465,3451806,0,1688788,0.32852,5
B,2574465,1600956,16441904,1758868,0.08882397,5
C,2579465,3461806,0,1698796,0.32918563,5
B,2584465,1610956,16542160,1768876,0.08879012,5
C,2589465,3471806,0,1708804,0.3298461,5
B,2594465,1620956,16642416,1778884,0.08875667,5
C,2599465,3481806,0,1718812,0.3305015,5
B,2604465,1630956,16742672,1788892,0.08872363,7
C,2609509,3491806,0,1728908,0.33116314,5
B,2616547,1641044,16842928,1802976,0.08887369,5
C,2619657,3505882,0,1735132,0.331068,5
C,2624657,3515882,0,1735138,0.3304383,5
C,2629657,3525882,0,1735144,0.32981095,5
C,2634657,3535882,0,1735150,0.32918602,5
C,2639657,3545882,0,1735156,0.32856345,5
C,2644657,3555882,0,1735162,0.3279432,5
C,2649657,3565882,0,1735168,0.32732534,5
C,2654657,3575882,0,1735174,0.32670978,5
C,2659657,3585882,0,1735180,0.32609656,5
C,2664657,3595882,0,1735186,0.32548562,5
C,2669657,3605882,0,1735192,0.324877,5
B,2674657,1641062,16943184,1812728,0.088872395,5
C,2679657,3615882,0,1745200,0.3255313,5
B,2684657,1651062,17043440,1822736,0.08883925,5
C,2689657,3625882,0,1755208,0.32618076,5
B,2694657,1661062,17143696,1832744,0.08880649,5
C,2699657,3635882,0,1765216,0.3268254,5
B,2704657,1671062,17243952,1842752,0.0887741,5
C,2709657,3645882,0,1775224,0.3274653,5
B,2714657,1681062,17344208,1852760,0.08874209,5
C,2719657,3655882,0,1785232,0.32810047,5
B,2724657,1691062,17444464,1862768,0.08871044,5
C,2729657,3665882,0,1795240,0.32873097,5
B,2734657,1701062,17544720,1872776,0.08867916,5
C,2739657,3675882,0,1805248,0.3293569,5
B,2744657,1711062,17644976,1882784,0.08864823,5
C,2749657,3685882,0,1815256,0.32997826,5
B,2754657,1721062,17745232,1892792,0.08861765,5
C,2759657,3695882,0,1825264,0.33059514,5
B,2764657,1731062,17845488,1902800,0.08858741,10
C,2767805,3705882,0,1831564,0.3307597,5
C,2777841,3725954,0,1831570,0.32956582,5
C,2782841,3735954,0,1831576,0.3289746,7
C,2787884,3746040,0,1831582,0.32838044,5
C,2794921,3760114,0,1831588,0.32755464,5
C,2799921,3770114,0,1831594,0.32697064,5
C,2804921,3780114,0,1831600,0.3263887,5
C,2809921,3790114,0,1831606,0.32580882,5
C,2814921,3800114,0,1831612,0.32523102,5
B,2819921,1731080,17945744,1906784,0.08834408,8
C,2824959,3810114,0,1841696,0.32585952,5
B,2832997,1741156,18046000,1922868,0.08857051,6
C,2838035,3826190,0,1851780,0.32613418,5
B,2844073,1751232,18146256,1934952,0.08862738,5
C,2849073,3838266,0,1861788,0.3266264,5
B,2854073,1761232,18246512,1944960,0.088597745,5
C,2859073,3848266,0,1871796,0.32723352,5
B,2864073,1771232,18346768,1954968,0.08856843,5
C,2869073,3858266,0,1881804,0.32783642,5
B,2874073,1781232,18447024,1964976,0.08853942,5
C,2879073,3868266,0,1891812,0.32843512,5
B,2884073,1791232,18547280,1974984,0.08851074,5
C,2889073,3878266,0,1901820,0.3290297,5
B,2894073,1801232,18647536,1984992,0.08848236,5
C,2899073,3888266,0,1911828,0.32962018,5
B,2904073,1811232,18747792,1995000,0.088454284,5
C,2909073,3898266,0,1921836,0.33020657,5
B,2914073,1821232,18848048,2005008,0.0884265,10
C,2917146,3908266,0,1927986,0.33034658,5
C,2927182,3928338,0,1927994,0.3292153,5
C,2932182,3938338,0,1928002,0.328655,5
C,2937182,3948338,0,1928010,0.32809663,5
C,2942182,3958338,0,1928018,0.32754016,5
C,2947182,3968338,0,1928026,0.32698557,6
C,2952225,3978424,0,1928034,0.32642812,5
C,2958262,3990498,0,1928042,0.3257631,5
C,2963262,4000498,0,1928050,0.32521453,5
B,2968262,1821250,18948304,2006992,0.08811661,10
C,2973305,4010498,0,1938146,0.32581308,5
B,2983343,1831336,19048560,2027078,0.08849174,8
C,2988381,4030574,0,1948232,0.32585636,5
B,2996419,1841412,19148816,2043164,0.08870444,6
C,3001457,4046650,0,1958318,0.32611632,5
B,3007495,1851488,19249072,2055250,0.088757426,5
C,3012495,4058726,0,1968328,0.3265821,5
B,3017495,1861488,19349328,2065260,0.088728875,5
C,3022495,4068726,0,1978338,0.32715678,5
B,3027495,1871488,19449584,2075270,0.088700615,5
C,3032495,4078726,0,1988348,0.32772768,5
B,3037495,1881488,19549840,2085280,0.08867265,5
C,3042495,4088726,0,1998358,0.32829478,5
B,3047495,1891488,19650096,2095290,0.088644974,5
C,3052495,4098726,0,2008368,0.3288582,5
B,3057495,1901488,19750352,2105300,0.08861757,5
C,3062495,4108726,0,2018378,0.32941794,7
