task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
C,10007,0,0,19380,1,8
B,20051,19372,0,20096,0.50917196,10
C,28094,20088,0,35474,0.63845795,10
B,38094,35458,0,40104,0.53074294,12
C,48138,40088,0,55570,0.58092374,10
B,60175,55546,0,64186,0.5360806,10
C,70175,64162,0,75578,0.5408473,10
B,80175,75546,0,84194,0.527069,8
C,90213,84162,0,95662,0.5319757,10
B,98250,95622,0,100276,0.5118786,6
C,98394,100236,0,95954,0.4890871,10
C,104429,112306,0,95960,0.46075693,10
C,114429,132306,0,95966,0.420402,10
C,124429,152306,0,95972,0.38655055,12
C,134472,172392,0,95978,0.3576331,12
C,146472,196392,0,95984,0.3282896,12
B,158472,95640,100256,120184,0.38023284,10
C,170509,220392,0,120066,0.35266024,12
B,180546,119714,200512,140266,0.3046003,10
C,192583,240466,0,144148,0.37478614,12
B,202620,143788,300768,160348,0.26508006,9
C,214663,260540,0,168242,0.3923719,12
B,223700,167874,401024,178430,0.23875728,9
C,235489,278614,0,191824,0.40775618,12
C,244524,296684,0,191830,0.39268067,12
C,256524,320684,0,191836,0.37429953,12
C,268524,344684,0,191842,0.3575633,12
C,280524,368684,0,191848,0.34226057,12
B,292524,167892,501280,192252,0.2231793,10
C,304561,392684,0,215930,0.35478973,12
B,314598,191966,601536,212334,0.21110201,9
C,326635,412758,0,240012,0.36768234,12
B,335672,216040,701792,230416,0.20066746,9
C,347709,430832,0,264094,0.38003182,12
B,356746,240114,802048,248498,0.19253561,9
C,368536,448906,0,287678,0.39055696,11
C,377577,466988,0,287684,0.381204,11
C,388577,488988,0,287690,0.3704109,6
C,399619,511072,0,287696,0.36017466,6
C,405619,523072,0,287702,0.35484856,6
C,411619,535072,0,287708,0.34967792,6
C,417619,547072,0,287714,0.344656,11
B,423662,240132,902304,258502,0.18452066,10
C,434699,559158,0,309796,0.356516,11
B,444737,262206,1002560,278586,0.18050711,9
C,455774,579234,0,331878,0.364256,11
B,464812,284280,1102816,296670,0.17619431,9
C,475849,597310,0,353960,0.37209204,11
B,484887,306354,1203072,314754,0.17254548,9
C,495924,615386,0,376042,0.3792933,11
B,504962,328428,1303328,332838,0.16941822,9
C,508751,633462,0,383624,0.3771795,11
C,517786,651532,0,383630,0.370599,11
C,528786,673532,0,383636,0.36289027,11
C,539786,695532,0,383642,0.35549596,11
C,550786,717532,0,383648,0.34839717,9
B,561829,328446,1403584,338746,0.16358408,10
C,570866,739618,0,401730,0.35197854,9
B,580904,346520,1503840,358830,0.16242605,8
C,589947,759694,0,419824,0.35592845,9
B,597985,364606,1604096,374914,0.15997246,8
C,607022,775770,0,437906,0.36080965,5
