task_id,timestamp,total_run_timf,total_io_wait_time,total_ready_wait_time,wait_pct,delta
G,10007,0,0,19382,1,8
C,20051,19372,0,20098,0.5091969,10
G,28088,20088,0,35466,0.63840586,8
C,38131,35446,0,40194,0.5313855,8
G,46131,40174,0,51476,0.5616585,6
C,54169,51446,0,56280,0.52243656,6
G,60169,56250,0,63486,0.53021646,5
C,66207,63446,0,68366,0.5186629,5
G,71207,68326,0,73496,0.5182271,6
C,76251,73446,0,78464,0.5165164,5
G,82289,78414,0,85582,0.52185416,5
C,87289,85522,0,88474,0.50848293,5
G,92289,88414,0,95592,0.5195048,5
C,97289,95522,0,98484,0.5076338,5
G,102289,98414,0,105602,0.5176163,5
C,107289,105522,0,108494,0.5069434,5
G,112289,108414,0,115612,0.5160651,5
C,117289,115522,0,118504,0.5063711,5
G,122289,118414,0,125622,0.5147683,5
C,127289,125522,0,128514,0.50588894,5
G,132289,128414,0,135632,0.51366806,5
C,137289,135522,0,138524,0.5054772,5
G,142289,138414,0,145642,0.51272285,5
C,147289,145522,0,148534,0.50512147,5
G,152289,148414,0,155652,0.51190203,5
C,157289,155522,0,158544,0.5048111,5
G,162289,158414,0,165662,0.51118255,5
C,167289,165522,0,168554,0.5045379,5
G,172289,168414,0,175672,0.5105468,5
C,177289,175522,0,178564,0.5042956,5
G,182289,178414,0,185682,0.50998086,5
C,187289,185522,0,188574,0.50407916,5
G,192289,188414,0,195692,0.5094739,5
C,197289,195522,0,198584,0.50388473,5
G,202289,198414,0,205702,0.5090172,5
C,207289,205522,0,208594,0.5037091,5
G,212289,208414,0,215712,0.5086036,5
C,217289,215522,0,218604,0.50354964,5
G,222289,218414,0,225722,0.5082272,5
C,227289,225522,0,228614,0.50340426,5
G,232289,228414,0,235732,0.5078833,5
C,237289,235522,0,238624,0.50327116,5
G,242289,238414,0,245742,0.5075678,5
C,247289,245522,0,248634,0.5031488,5
G,252289,248414,0,255752,0.50727737,5
C,257289,255522,0,258644,0.50303596,5
G,262289,258414,0,265762,0.5070091,5
C,267289,265522,0,268654,0.5029316,5
G,272289,268414,0,275772,0.50676054,5
C,277289,275522,0,278664,0.5028348,5
G,282289,278414,0,285782,0.5065296,5
C,287289,285522,0,288674,0.50274473,5
G,292289,288414,0,295792,0.5063146,7
C,297333,295522,0,298772,0.50273436,5
