bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,5000,342,4658,6.84,93.16
1,5000,10000,158,4842,3.16,96.84
2,10000,15000,115,4885,2.3,97.7
3,15000,20000,164,4836,3.2800000000000002,96.72
4,20000,25000,136,4864,2.7199999999999998,97.28
5,25000,30000,514,4486,10.280000000000001,89.72
6,30000,35000,7,4993,0.13999999999999999,99.86
7,35000,40000,0,5000,0.0,100.0
8,40000,45000,0,5000,0.0,100.0
9,45000,50000,0,5000,0.0,100.0
10,50000,55000,0,5000,0.0,100.0
11,55000,60000,0,5000,0.0,100.0
12,60000,65000,0,5000,0.0,100.0
13,65000,70000,0,5000,0.0,100.0
14,70000,75000,0,5000,0.0,100.0
15,75000,80000,58,4942,1.16,98.84
16,80000,85000,131,4869,2.62,97.38
17,85000,90000,121,4879,2.42,97.58
18,90000,95000,120,4880,2.4,97.6
19,95000,100000,139,4861,2.78,97.22
20,100000,102562,145,2417,5.6596409055425445,94.34035909445745
