bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,1500,172,1328,11.466666666666667,88.53333333333333
1,1500,3000,12,1488,0.8,99.2
2,3000,4500,73,1427,4.866666666666666,95.13333333333334
3,4500,6000,48,1452,3.2,96.8
4,6000,7500,40,1460,2.666666666666667,97.33333333333333
5,7500,9000,40,1460,2.666666666666667,97.33333333333333
6,9000,10500,51,1449,3.4000000000000004,96.6
7,10500,12000,44,1456,2.933333333333333,97.06666666666666
8,12000,13500,49,1451,3.266666666666666,96.73333333333333
9,13500,15000,13,1487,0.8666666666666666,99.13333333333334
10,15000,16500,21,1479,1.4000000000000001,98.6
11,16500,18000,25,1475,1.6666666666666667,98.33333333333333
12,18000,19500,60,1440,4.0,96.0
13,19500,21000,35,1465,2.3333333333333335,97.66666666666667
14,21000,22500,34,1466,2.2666666666666666,97.73333333333333
15,22500,24000,31,1469,2.0666666666666664,97.93333333333334
16,24000,25500,45,1455,3.0,97.0
17,25500,27000,89,1411,5.933333333333334,94.06666666666666
18,27000,28500,110,1390,7.333333333333333,92.66666666666667
19,28500,30000,89,1411,5.933333333333334,94.06666666666666
20,30000,31500,154,1346,10.266666666666667,89.73333333333333
21,31500,33000,113,1387,7.533333333333333,92.46666666666667
22,33000,34500,143,1357,9.533333333333333,90.46666666666667
23,34500,36000,43,1457,2.8666666666666667,97.13333333333334
24,36000,37500,66,1434,4.3999999999999995,95.6
25,37500,39000,107,1393,7.133333333333333,92.86666666666667
26,39000,40500,111,1389,7.3999999999999995,92.6
27,40500,42000,97,1403,6.466666666666667,93.53333333333333
28,42000,43500,116,1384,7.733333333333333,92.26666666666667
29,43500,45000,58,1442,3.8666666666666667,96.13333333333334
30,45000,46500,76,1424,5.066666666666666,94.93333333333334
31,46500,48000,82,1418,5.466666666666667,94.53333333333333
32,48000,49500,74,1426,4.933333333333334,95.06666666666666
33,49500,51000,86,1414,5.733333333333333,94.26666666666667
34,51000,52500,76,1424,5.066666666666666,94.93333333333334
35,52500,54000,49,1451,3.266666666666666,96.73333333333333
36,54000,55500,61,1439,4.066666666666666,95.93333333333334
37,55500,57000,55,1445,3.6666666666666665,96.33333333333333
38,57000,58500,53,1447,3.5333333333333337,96.46666666666667
39,58500,60000,57,1443,3.8,96.2
40,60000,61500,59,1441,3.933333333333333,96.06666666666666
41,61500,63000,100,1400,6.666666666666667,93.33333333333333
42,63000,64500,56,1444,3.733333333333334,96.26666666666667
43,64500,66000,51,1449,3.4000000000000004,96.6
44,66000,67500,70,1430,4.666666666666667,95.33333333333333
45,67500,69000,53,1447,3.5333333333333337,96.46666666666667
46,69000,70500,62,1438,4.133333333333333,95.86666666666667
47,70500,72000,51,1449,3.4000000000000004,96.6
48,72000,73500,57,1443,3.8,96.2
49,73500,75000,52,1448,3.4666666666666663,96.53333333333333
50,75000,76500,62,1438,4.133333333333333,95.86666666666667
51,76500,78000,22,1478,1.4666666666666666,98.53333333333333
52,78000,79500,41,1459,2.7333333333333334,97.26666666666667
53,79500,81000,45,1455,3.0,97.0
54,81000,82500,82,1418,5.466666666666667,94.53333333333333
55,82500,84000,57,1443,3.8,96.2
56,84000,85500,114,1386,7.6,92.4
57,85500,87000,48,1452,3.2,96.8
58,87000,88500,74,1426,4.933333333333334,95.06666666666666
59,88500,90000,104,1396,6.933333333333333,93.06666666666666
60,90000,91500,62,1438,4.133333333333333,95.86666666666667
61,91500,93000,52,1448,3.4666666666666663,96.53333333333333
62,93000,94500,87,1413,5.800000000000001,94.2
63,94500,96000,126,1374,8.4,91.6
64,96000,97500,91,1409,6.066666666666666,93.93333333333334
65,97500,99000,54,1446,3.5999999999999996,96.4
66,99000,100500,63,1437,4.2,95.8
67,100500,102000,113,1387,7.533333333333333,92.46666666666667
68,102000,103500,63,1437,4.2,95.8
69,103500,105000,152,1348,10.133333333333333,89.86666666666667
70,105000,106500,61,1439,4.066666666666666,95.93333333333334
71,106500,108000,105,1395,7.000000000000001,93.0
72,108000,109500,59,1441,3.933333333333333,96.06666666666666
73,109500,111000,56,1444,3.733333333333334,96.26666666666667
74,111000,112500,66,1434,4.3999999999999995,95.6
75,112500,114000,65,1435,4.333333333333334,95.66666666666667
76,114000,115500,68,1432,4.533333333333333,95.46666666666667
77,115500,117000,59,1441,3.933333333333333,96.06666666666666
78,117000,118500,88,1412,5.866666666666666,94.13333333333334
79,118500,120000,57,1443,3.8,96.2
80,120000,121500,62,1438,4.133333333333333,95.86666666666667
81,121500,123000,63,1437,4.2,95.8
82,123000,124500,62,1438,4.133333333333333,95.86666666666667
83,124500,126000,54,1446,3.5999999999999996,96.4
84,126000,127500,65,1435,4.333333333333334,95.66666666666667
85,127500,129000,64,1436,4.266666666666667,95.73333333333333
86,129000,130500,46,1454,3.0666666666666664,96.93333333333334
87,130500,132000,61,1439,4.066666666666666,95.93333333333334
88,132000,133500,61,1439,4.066666666666666,95.93333333333334
89,133500,135000,61,1439,4.066666666666666,95.93333333333334
90,135000,136500,64,1436,4.266666666666667,95.73333333333333
91,136500,138000,58,1442,3.8666666666666667,96.13333333333334
92,138000,139500,67,1433,4.466666666666667,95.53333333333333
93,139500,141000,69,1431,4.6,95.4
94,141000,142500,71,1429,4.733333333333333,95.26666666666667
95,142500,144000,70,1430,4.666666666666667,95.33333333333333
96,144000,145500,69,1431,4.6,95.4
97,145500,147000,66,1434,4.3999999999999995,95.6
98,147000,148500,86,1414,5.733333333333333,94.26666666666667
99,148500,150000,104,1396,6.933333333333333,93.06666666666666
100,150000,151500,77,1423,5.133333333333334,94.86666666666666
101,151500,153000,105,1395,7.000000000000001,93.0
102,153000,154500,154,1346,10.266666666666667,89.73333333333333
103,154500,156000,81,1419,5.4,94.6
104,156000,157500,66,1434,4.3999999999999995,95.6
105,157500,159000,48,1452,3.2,96.8
106,159000,160500,76,1424,5.066666666666666,94.93333333333334
107,160500,162000,69,1431,4.6,95.4
108,162000,163500,26,1474,1.7333333333333332,98.26666666666667
109,163500,165000,0,1500,0.0,100.0
110,165000,166500,60,1440,4.0,96.0
111,166500,168000,70,1430,4.666666666666667,95.33333333333333
112,168000,169500,72,1428,4.8,95.2
113,169500,171000,63,1437,4.2,95.8
114,171000,172500,75,1425,5.0,95.0
115,172500,174000,49,1451,3.266666666666666,96.73333333333333
116,174000,175500,77,1423,5.133333333333334,94.86666666666666
117,175500,177000,73,1427,4.866666666666666,95.13333333333334
118,177000,178500,68,1432,4.533333333333333,95.46666666666667
119,178500,180000,50,1450,3.3333333333333335,96.66666666666667
120,180000,181500,56,1444,3.733333333333334,96.26666666666667
121,181500,183000,53,1447,3.5333333333333337,96.46666666666667
122,183000,184500,34,1466,2.2666666666666666,97.73333333333333
123,184500,186000,41,1459,2.7333333333333334,97.26666666666667
124,186000,187500,54,1446,3.5999999999999996,96.4
125,187500,189000,54,1446,3.5999999999999996,96.4
126,189000,190500,56,1444,3.733333333333334,96.26666666666667
127,190500,192000,60,1440,4.0,96.0
128,192000,193500,82,1418,5.466666666666667,94.53333333333333
129,193500,195000,45,1455,3.0,97.0
130,195000,196500,71,1429,4.733333333333333,95.26666666666667
131,196500,198000,151,1349,10.066666666666666,89.93333333333334
132,198000,199500,102,1398,6.800000000000001,93.2
133,199500,201000,82,1418,5.466666666666667,94.53333333333333
134,201000,202500,99,1401,6.6000000000000005,93.4
135,202500,204000,97,1403,6.466666666666667,93.53333333333333
136,204000,205500,133,1367,8.866666666666667,91.13333333333333
137,205500,207000,99,1401,6.6000000000000005,93.4
138,207000,208500,117,1383,7.8,92.2
139,208500,210000,56,1444,3.733333333333334,96.26666666666667
140,210000,211500,71,1429,4.733333333333333,95.26666666666667
141,211500,213000,56,1444,3.733333333333334,96.26666666666667
142,213000,214500,64,1436,4.266666666666667,95.73333333333333
143,214500,216000,71,1429,4.733333333333333,95.26666666666667
144,216000,217500,81,1419,5.4,94.6
145,217500,219000,116,1384,7.733333333333333,92.26666666666667
146,219000,220500,125,1375,8.333333333333332,91.66666666666667
147,220500,222000,61,1439,4.066666666666666,95.93333333333334
148,222000,223500,67,1433,4.466666666666667,95.53333333333333
149,223500,225000,66,1434,4.3999999999999995,95.6
150,225000,226500,68,1432,4.533333333333333,95.46666666666667
151,226500,228000,56,1444,3.733333333333334,96.26666666666667
152,228000,229500,68,1432,4.533333333333333,95.46666666666667
153,229500,231000,59,1441,3.933333333333333,96.06666666666666
154,231000,232500,107,1393,7.133333333333333,92.86666666666667
155,232500,234000,94,1406,6.266666666666667,93.73333333333333
156,234000,235500,66,1434,4.3999999999999995,95.6
157,235500,237000,110,1390,7.333333333333333,92.66666666666667
158,237000,238500,79,1421,5.266666666666667,94.73333333333333
159,238500,240000,85,1415,5.666666666666666,94.33333333333333
160,240000,241500,95,1405,6.333333333333334,93.66666666666667
161,241500,243000,100,1400,6.666666666666667,93.33333333333333
162,243000,244500,108,1392,7.199999999999999,92.8
163,244500,246000,80,1420,5.333333333333334,94.66666666666667
164,246000,247500,90,1410,6.0,94.0
165,247500,249000,80,1420,5.333333333333334,94.66666666666667
166,249000,250500,102,1398,6.800000000000001,93.2
167,250500,252000,77,1423,5.133333333333334,94.86666666666666
168,252000,253500,55,1445,3.6666666666666665,96.33333333333333
169,253500,255000,65,1435,4.333333333333334,95.66666666666667
170,255000,256500,94,1406,6.266666666666667,93.73333333333333
171,256500,258000,48,1452,3.2,96.8
172,258000,259500,88,1412,5.866666666666666,94.13333333333334
173,259500,261000,91,1409,6.066666666666666,93.93333333333334
174,261000,262500,83,1417,5.533333333333333,94.46666666666667
175,262500,264000,44,1456,2.933333333333333,97.06666666666666
176,264000,265500,55,1445,3.6666666666666665,96.33333333333333
177,265500,267000,56,1444,3.733333333333334,96.26666666666667
178,267000,268500,54,1446,3.5999999999999996,96.4
179,268500,270000,49,1451,3.266666666666666,96.73333333333333
180,270000,271500,92,1408,6.133333333333333,93.86666666666667
181,271500,273000,78,1422,5.2,94.8
182,273000,274500,77,1423,5.133333333333334,94.86666666666666
183,274500,276000,159,1341,10.6,89.4
184,276000,277500,69,1431,4.6,95.4
185,277500,279000,71,1429,4.733333333333333,95.26666666666667
186,279000,280500,49,1451,3.266666666666666,96.73333333333333
187,280500,282000,49,1451,3.266666666666666,96.73333333333333
188,282000,283500,50,1450,3.3333333333333335,96.66666666666667
189,283500,285000,47,1453,3.1333333333333333,96.86666666666666
190,285000,286500,53,1447,3.5333333333333337,96.46666666666667
191,286500,288000,52,1448,3.4666666666666663,96.53333333333333
192,288000,289500,95,1405,6.333333333333334,93.66666666666667
193,289500,291000,96,1404,6.4,93.6
194,291000,292500,56,1444,3.733333333333334,96.26666666666667
195,292500,294000,48,1452,3.2,96.8
196,294000,295500,52,1448,3.4666666666666663,96.53333333333333
197,295500,297000,47,1453,3.1333333333333333,96.86666666666666
198,297000,298500,82,1418,5.466666666666667,94.53333333333333
199,298500,300000,54,1446,3.5999999999999996,96.4
200,300000,301500,50,1450,3.3333333333333335,96.66666666666667
201,301500,303000,41,1459,2.7333333333333334,97.26666666666667
202,303000,304500,53,1447,3.5333333333333337,96.46666666666667
203,304500,306000,44,1456,2.933333333333333,97.06666666666666
204,306000,307500,48,1452,3.2,96.8
205,307500,309000,41,1459,2.7333333333333334,97.26666666666667
206,309000,310500,55,1445,3.6666666666666665,96.33333333333333
207,310500,312000,95,1405,6.333333333333334,93.66666666666667
208,312000,313500,154,1346,10.266666666666667,89.73333333333333
209,313500,315000,73,1427,4.866666666666666,95.13333333333334
210,315000,316500,297,1203,19.8,80.2
211,316500,318000,56,1444,3.733333333333334,96.26666666666667
212,318000,319500,108,1392,7.199999999999999,92.8
213,319500,321000,45,1455,3.0,97.0
214,321000,322500,51,1449,3.4000000000000004,96.6
215,322500,324000,98,1402,6.533333333333332,93.46666666666667
