bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,0,2000,130,1870,6.5,93.5
1,2000,4000,102,1898,5.1,94.9
2,4000,6000,47,1953,2.35,97.65
3,6000,8000,48,1952,2.4,97.6
4,8000,10000,54,1946,2.7,97.3
5,10000,12000,33,1967,1.6500000000000001,98.35
6,12000,14000,0,2000,0.0,100.0
7,14000,16000,0,2000,0.0,100.0
8,16000,18000,0,2000,0.0,100.0
9,18000,20000,0,2000,0.0,100.0
10,20000,22000,0,2000,0.0,100.0
11,22000,24000,0,2000,0.0,100.0
12,24000,26000,78,1922,3.9,96.1
13,26000,28000,50,1950,2.5,97.5
14,28000,30000,58,1942,2.9000000000000004,97.1
15,30000,32000,33,1967,1.6500000000000001,98.35
16,32000,34000,54,1946,2.7,97.3
17,34000,35611,57,1554,3.5381750465549344,96.46182495344506
