time,avg_starvation
4687,0.29575512
4688,0.2957987
4689,0.2958422
4690,0.29588574
4691,0.29592925
4692,0.2959727
4693,0.2960162
4694,0.29605964
4695,0.29610306
4696,0.29614648
4697,0.29618984
4698,0.29623324
4699,0.2962766
4700,0.29631993
4701,0.29636323
4702,0.29640654
4703,0.29644984
4704,0.29649308
4705,0.29653633
4706,0.29657957
4707,0.29662278
4708,0.29666597
4709,0.29670912
4710,0.29675227
4711,0.29679543
4712,0.29673243
4713,0.29666948
4714,0.29660657
4715,0.2965437
4716,0.29648083
4717,0.29641798
4718,0.29635516
4719,0.29629236
4720,0.2962296
4721,0.2961669
4722,0.29610416
4723,0.2960415
4724,0.29597884
4725,0.2959162
4726,0.2958536
4727,0.29579103
4728,0.2957285
4729,0.29566598
4730,0.29560345
4731,0.295541
4732,0.29547855
4733,0.29541612
4734,0.29535377
4735,0.2952914
4736,0.29522905
4737,0.29516673
4738,0.29510444
4739,0.2950422
4740,0.29497996
4741,0.29491776
4742,0.2948556
4743,0.29479343
4744,0.2947313
4745,0.2946692
4746,0.2946071
4747,0.29454505
4748,0.29448304
4749,0.29442105
4750,0.2943591
4751,0.29429713
4752,0.29423523
4753,0.29417333
4754,0.29411146
4755,0.29404962
4756,0.2939878
4757,0.293926
4758,0.29386425
4759,0.29380253
4760,0.2937408
4761,0.29367912
4762,0.29372245
4763,0.29376575
4764,0.29380903
4765,0.29385227
4766,0.29389554
4767,0.29393876
4768,0.29398197
4769,0.29402515
4770,0.29406834
4771,0.2941115
4772,0.2941546
4773,0.29419774
4774,0.29424083
4775,0.29428393
4776,0.294327
4777,0.29437003
4778,0.29441306
4779,0.29445606
4780,0.29449904
4781,0.294542
4782,0.294585
4783,0.29462793
4784,0.29467085
4785,0.29471374
4786,0.29475665
4787,0.2947995
4788,0.29484236
4789,0.2948852
4790,0.294928
4791,0.29497078
4792,0.29501355
4793,0.2950563
4794,0.29509908
4795,0.2951418
4796,0.2951845
4797,0.29522717
4798,0.29526985
4799,0.2953125
4800,0.29535514
4801,0.29539776
4802,0.29544035
4803,0.29548293
4804,0.2955255
4805,0.295464
4806,0.29540253
4807,0.2953411
4808,0.29527968
4809,0.2952183
4810,0.29515693
4811,0.2950956
4812,0.2950343
4813,0.29497302
4814,0.29491174
4815,0.2948505
4816,0.29478928
4817,0.2947281
4818,0.29466695
4819,0.29460582
4820,0.2945447
4821,0.2944836
4822,0.29442257
4823,0.29436153
4824,0.29430053
4825,0.29423952
4826,0.29417858
4827,0.29411766
4828,0.29405674
4829,0.29399586
4830,0.293935
4831,0.29387417
4832,0.29381338
4833,0.29375258
4834,0.2936918
4835,0.2936311
4836,0.2935704
4837,0.29350972
4838,0.29344904
4839,0.29338843
4840,0.2933278
4841,0.29326725
4842,0.2932067
4843,0.29314616
4844,0.29308566
4845,0.29312834
4846,0.29317105
4847,0.2932137
4848,0.29325634
4849,0.29329896
4850,0.29334158
4851,0.29338416
4852,0.29342675
4853,0.2934693
4854,0.29351184
4855,0.29355437
4856,0.29359686
4857,0.29363936
4858,0.29368183
4859,0.2937243
4860,0.29376674
4861,0.29380915
4862,0.29385152
4863,0.2938939
4864,0.29393628
4865,0.29397863
4866,0.29402095
4867,0.29406327
4868,0.29410556
4869,0.29414785
4870,0.2941901
4871,0.29423237
4872,0.29427457
4873,0.29431677
4874,0.29435897
4875,0.29440114
4876,0.2944433
4877,0.29448545
4878,0.29452756
4879,0.29456967
4880,0.29461175
4881,0.29465383
4882,0.29469588
4883,0.29473794
4884,0.29477993
4885,0.29482195
4886,0.2948639
4887,0.2949059
4888,0.29494783
4889,0.29498976
4890,0.29503167
4891,0.2950736
4892,0.29511547
4893,0.29515734
4894,0.2951992
4895,0.295241
4896,0.2952828
4897,0.29532462
4898,0.2953664
4899,0.29540816
4900,0.2954499
4901,0.29549164
4902,0.29553336
4903,0.29557505
4904,0.29561672
4905,0.29565838
4906,0.2957
4907,0.29563975
4908,0.29557955
4909,0.29551935
4910,0.29545918
4911,0.295399
4912,0.2953389
4913,0.2952788
4914,0.29521874
4915,0.29515865
4916,0.29509863
4917,0.29503864
4918,0.29497868
4919,0.2949187
4920,0.29485875
4921,0.29479885
4922,0.29473898
4923,0.2946791
4924,0.2946193
4925,0.29455948
4926,0.2944997
4927,0.29443994
4928,0.2943802
4929,0.2943205
4930,0.2942608
4931,0.29420114
4932,0.29414147
4933,0.29408187
4934,0.2940223
4935,0.29396272
4936,0.29390317
4937,0.29384366
4938,0.29378417
4939,0.2937247
4940,0.29366526
4941,0.29360583
4942,0.29354644
4943,0.29348707
4944,0.2934277
4945,0.2933684
4946,0.2933091
4947,0.29324982
4948,0.29319054
4949,0.2931313
4950,0.2930721
4951,0.29301292
4952,0.29295376
4953,0.29289463
4954,0.29283553
4955,0.29277644
4956,0.29281825
4957,0.29286003
4958,0.2929018
4959,0.29294354
4960,0.2929853
4961,0.293027
4962,0.2930687
4963,0.2931104
4964,0.29315206
4965,0.29319373
4966,0.29323536
4967,0.29327697
4968,0.29331857
4969,0.29336017
4970,0.29340172
4971,0.29344326
4972,0.2934848
4973,0.29352632
4974,0.29356784
4975,0.29360932
4976,0.2936508
4977,0.29369226
4978,0.2937337
4979,0.2937751
4980,0.2938165
4981,0.29385787
4982,0.29389927
4983,0.2939406
4984,0.29398194
4985,0.29402328
4986,0.29406458
4987,0.29410586
4988,0.29414713
4989,0.29418838
4990,0.2942296
4991,0.29427084
4992,0.29431203
4993,0.29435322
4994,0.29439437
4995,0.29443556
4996,0.2944767
4997,0.29451782
4998,0.2945589
4999,0.2946
5000,0.29464108
5001,0.29468215
5002,0.29472318
5003,0.2947642
5004,0.2948052
5005,0.29484618
5006,0.29488716
5007,0.29492813
5008,0.29496905
5009,0.29500997
5010,0.2950509
5011,0.29499203
5012,0.29493317
5013,0.29487437
5014,0.29481557
5015,0.29475677
