bin_index,start_time_us,end_time_us,waiting_time_us,running_time_us,waiting_pct,running_pct
0,5149734,5154734,287,4713,5.74,94.26
1,5154734,5159734,121,4879,2.42,97.58
2,5159734,5164734,154,4846,3.08,96.92
3,5164734,5169734,139,4861,2.78,97.22
4,5169734,5174734,134,4866,2.68,97.32
5,5174734,5179734,142,4858,2.8400000000000003,97.16
6,5179734,5184734,135,4865,2.7,97.3
7,5184734,5189734,136,4864,2.7199999999999998,97.28
8,5189734,5194734,154,4846,3.08,96.92
9,5194734,5199734,182,4818,3.64,96.36
10,5199734,5204734,175,4825,3.5000000000000004,96.5
11,5204734,5209734,172,4828,3.44,96.56
12,5209734,5214734,156,4844,3.1199999999999997,96.88
13,5214734,5219734,147,4853,2.94,97.06
14,5219734,5224734,141,4859,2.82,97.18
15,5224734,5229734,154,4846,3.08,96.92
16,5229734,5234734,160,4840,3.2,96.8
17,5234734,5239734,171,4829,3.42,96.58
18,5239734,5244734,139,4861,2.78,97.22
19,5244734,5249734,139,4861,2.78,97.22
20,5249734,5254734,176,4824,3.52,96.48
21,5254734,5259734,151,4849,3.02,96.98
22,5259734,5264734,166,4834,3.32,96.68
23,5264734,5269734,133,4867,2.6599999999999997,97.34
24,5269734,5274734,140,4860,2.8000000000000003,97.2
25,5274734,5279734,183,4817,3.66,96.34
26,5279734,5284734,157,4843,3.1399999999999997,96.86
27,5284734,5289734,150,4850,3.0,97.0
28,5289734,5294734,181,4819,3.62,96.38
29,5294734,5299734,209,4791,4.18,95.82
30,5299734,5304734,176,4824,3.52,96.48
31,5304734,5309734,172,4828,3.44,96.56
32,5309734,5314734,159,4841,3.18,96.82
33,5314734,5319734,152,4848,3.04,96.96
34,5319734,5324734,152,4848,3.04,96.96
35,5324734,5329734,144,4856,2.88,97.12
36,5329734,5334734,176,4824,3.52,96.48
37,5334734,5339734,159,4841,3.18,96.82
38,5339734,5344734,161,4839,3.2199999999999998,96.78
39,5344734,5349734,146,4854,2.92,97.08
40,5349734,5354734,158,4842,3.16,96.84
41,5354734,5359734,178,4822,3.56,96.44
42,5359734,5364734,159,4841,3.18,96.82
43,5364734,5369734,151,4849,3.02,96.98
44,5369734,5374734,186,4814,3.7199999999999998,96.28
45,5374734,5379734,163,4837,3.26,96.74
46,5379734,5384734,146,4854,2.92,97.08
47,5384734,5389734,169,4831,3.38,96.62
48,5389734,5394734,183,4817,3.66,96.34
